,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Emden,0,115,64,11.30% ↗
3,4,Pirmasens,0,115,69,20.00% ↗
4,5,Zweibrücken,0,124,94,51.61% ↗
7,8,Wilhelmshaven,0,187,115,22.99% ↗
10,11,Trier,0,203,108,6.40% ↗
14,15,Flensburg,0,234,134,14.53% ↗
16,17,Amberg,0,247,107,-13.36% ↘
20,21,Koblenz,1,273,155,13.55% ↗
24,25,Frankenthal,0,280,153,9.29% ↗
25,26,Hof,0,285,143,0.35% ↗
29,30,Coburg,0,300,137,-8.67% ↘
31,32,Speyer,0,312,160,2.56% ↗
32,33,Neustadt a.d.Weinstraße,0,312,190,21.79% ↗
33,34,Bottrop,2,313,126,-19.49% ↘
34,35,Neumünster,0,313,210,34.19% ↗
38,39,Bremerhaven,0,331,194,17.22% ↗
41,42,Kaiserslautern,1,338,223,31.95% ↗
43,44,Osnabrück,0,338,151,-10.65% ↘
46,47,Schwerin,1,351,232,32.19% ↗
49,50,Delmenhorst,0,357,168,-5.88% ↘
56,57,Weiden i.d.OPf.,0,380,214,12.63% ↗
57,58,Landau i.d.Pfalz,0,380,224,17.89% ↗
58,59,Brandenburg a.d.Havel,1,396,249,25.76% ↗
60,61,Remscheid,0,397,201,1.26% ↗
62,63,Ansbach,0,404,258,27.72% ↗
68,69,Oldenburg,0,429,251,17.02% ↗
69,70,Baden-Baden,0,443,266,20.09% ↗
74,75,Wolfsburg,1,458,242,5.68% ↗
76,77,Suhl,0,462,270,16.88% ↗
77,78,Schwabach,0,480,274,14.17% ↗
85,86,Schweinfurt,0,500,240,-4.00% ↘
86,87,Frankfurt (Oder),0,507,312,23.08% ↗
94,95,Weimar,0,534,259,-3.00% ↘
95,96,Mülheim a.d.Ruhr,0,535,316,18.13% ↗
96,97,Kaufbeuren,0,536,339,26.49% ↗
98,99,Bayreuth,0,550,327,18.91% ↗
101,102,Worms,0,553,282,1.99% ↗
105,106,Aschaffenburg,0,565,313,10.80% ↗
106,107,Memmingen,0,565,293,3.72% ↗
112,113,Salzgitter,1,594,368,23.91% ↗
114,115,Oberhausen,0,599,349,16.53% ↗
116,117,Darmstadt,0,605,354,17.02% ↗
125,126,Bamberg,0,635,361,13.70% ↗
126,127,Lübeck,0,635,367,15.59% ↗
127,128,Kiel,0,636,335,5.35% ↗
128,129,Kassel,0,637,374,17.43% ↗
129,130,Herne,0,642,374,16.51% ↗
130,131,Straubing,0,643,355,10.42% ↗
131,132,Hamm,0,644,379,17.70% ↗
135,136,Erlangen,0,675,360,6.67% ↗
142,143,Braunschweig,0,685,407,18.83% ↗
143,144,Heidelberg,0,688,368,6.98% ↗
145,146,Passau,0,701,445,26.96% ↗
152,153,Solingen,1,755,437,15.76% ↗
153,154,Mainz,0,757,431,13.87% ↗
156,157,Dessau-Roßlau,1,768,397,3.39% ↗
157,158,Würzburg,0,779,427,9.63% ↗
158,159,Hagen,0,807,446,10.53% ↗
160,161,Landshut,0,824,511,24.03% ↗
165,166,Offenbach,0,858,431,0.47% ↗
167,168,Münster,0,864,437,1.16% ↗
171,172,Cottbus,0,876,586,33.79% ↗
174,175,Gera,1,896,506,12.95% ↗
175,176,Rosenheim,0,896,538,20.09% ↗
176,177,Jena,0,913,485,6.24% ↗
180,181,Leverkusen,0,925,557,20.43% ↗
186,187,Ludwigshafen,0,973,521,7.09% ↗
193,194,Gelsenkirchen,1,993,546,9.97% ↗
197,198,Mönchengladbach,0,1003,504,0.50% ↗
198,199,Kempten,0,1018,480,-5.70% ↘
199,200,Krefeld,0,1033,664,28.56% ↗
200,201,Wiesbaden,0,1042,622,19.39% ↗
207,208,Rostock,0,1086,532,-2.03% ↘
