,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Zweibrücken,0,72,35,-2.78% ↘
3,4,Emden,0,85,48,12.94% ↗
6,7,Pirmasens,0,108,59,9.26% ↗
8,9,Wilhelmshaven,0,111,40,-27.93% ↘
11,12,Neumünster,0,128,71,10.94% ↗
17,18,Amberg,0,161,95,18.01% ↗
20,21,Flensburg,0,173,84,-2.89% ↘
22,23,Kaiserslautern,0,176,111,26.14% ↗
24,25,Coburg,0,183,135,47.54% ↗
25,26,Hof,0,187,126,34.76% ↗
26,27,Trier,0,189,108,14.29% ↗
27,28,Schwerin,0,191,110,15.18% ↗
28,29,Speyer,0,192,108,12.50% ↗
30,31,Koblenz,0,198,108,9.09% ↗
31,32,Brandenburg a.d.Havel,0,201,135,34.33% ↗
33,34,Neustadt a.d.Weinstraße,0,203,117,15.27% ↗
38,39,Ansbach,0,218,129,18.35% ↗
39,40,Weiden i.d.OPf.,0,218,146,33.94% ↗
40,41,Frankenthal,0,219,126,15.07% ↗
45,46,Delmenhorst,0,229,142,24.02% ↗
51,52,Landau i.d.Pfalz,0,246,152,23.58% ↗
54,55,Suhl,0,267,163,22.10% ↗
55,56,Baden-Baden,0,268,144,7.46% ↗
57,58,Bremerhaven,0,270,147,8.89% ↗
59,60,Schwabach,0,276,186,34.78% ↗
60,61,Bayreuth,0,279,210,50.54% ↗
62,63,Remscheid,0,282,189,34.04% ↗
64,65,Bottrop,0,286,164,14.69% ↗
66,67,Salzgitter,0,288,194,34.72% ↗
69,70,Oldenburg,0,299,151,1.00% ↗
70,71,Osnabrück,0,299,169,13.04% ↗
78,79,Frankfurt (Oder),0,314,193,22.93% ↗
81,82,Bamberg,0,327,211,29.05% ↗
82,83,Kaufbeuren,0,327,193,18.04% ↗
84,85,Worms,0,334,236,41.32% ↗
92,93,Aschaffenburg,0,360,230,27.78% ↗
93,94,Mülheim a.d.Ruhr,0,361,194,7.48% ↗
100,101,Wolfsburg,0,378,197,4.23% ↗
103,104,Hamm,0,387,231,19.38% ↗
104,105,Oberhausen,0,393,249,26.72% ↗
106,107,Herne,0,394,231,17.26% ↗
108,109,Lübeck,0,396,245,23.74% ↗
111,112,Schweinfurt,0,405,239,18.02% ↗
114,115,Landshut,0,413,258,24.94% ↗
115,116,Memmingen,0,416,293,40.87% ↗
117,118,Erlangen,0,421,271,28.74% ↗
119,120,Darmstadt,0,424,240,13.21% ↗
121,122,Heidelberg,0,434,278,28.11% ↗
123,124,Solingen,0,435,278,27.82% ↗
127,128,Cottbus,0,437,217,-0.69% ↘
128,129,Straubing,0,441,256,16.10% ↗
135,136,Passau,0,482,322,33.61% ↗
139,140,Dessau-Roßlau,0,490,317,29.39% ↗
141,142,Kassel,0,494,269,8.91% ↗
142,143,Braunschweig,0,498,267,7.23% ↗
146,147,Kiel,0,512,296,15.62% ↗
149,150,Weimar,0,520,269,3.46% ↗
153,154,Rosenheim,0,528,299,13.26% ↗
157,158,Mainz,0,544,305,12.13% ↗
158,159,Würzburg,0,545,338,24.04% ↗
159,160,Hagen,0,551,334,21.23% ↗
173,174,Krefeld,0,626,373,19.17% ↗
180,181,Münster,0,655,361,10.23% ↗
183,184,Leverkusen,0,661,402,21.63% ↗
190,191,Bonn,0,680,417,22.65% ↗
193,194,Mönchengladbach,0,687,433,26.06% ↗
196,197,Jena,0,694,386,11.24% ↗
198,199,Offenbach,0,704,384,9.09% ↗
206,207,Wiesbaden,0,716,389,8.66% ↗
210,211,Gera,0,723,358,-0.97% ↘
211,212,Ludwigshafen,0,735,445,21.09% ↗
221,222,Ulm,0,767,437,13.95% ↗
223,224,Rostock,0,768,450,17.19% ↗
227,228,Potsdam,0,777,503,29.47% ↗
230,231,Gelsenkirchen,0,779,419,7.57% ↗
232,233,Magdeburg,0,787,508,29.10% ↗
238,239,Kempten,0,813,509,25.22% ↗
252,253,Fürth,0,876,572,30.59% ↗
259,260,Halle,0,911,553,21.41% ↗
269,270,Bremen,0,952,518,8.82% ↗
274,275,Pforzheim,0,981,583,18.86% ↗
278,279,Freiburg i.Breisgau,0,996,619,24.30% ↗
281,282,Ingolstadt,0,1009,635,25.87% ↗
282,283,Bochum,0,1013,594,17.28% ↗
285,286,Heilbronn,0,1016,701,37.99% ↗
287,288,Berlin Marzahn-Hellersdorf,0,1027,636,23.86% ↗
288,289,Wuppertal,0,1039,586,12.80% ↗
305,306,Bielefeld,0,1145,713,24.54% ↗
307,308,Berlin Spandau,0,1162,667,14.80% ↗
309,310,Berlin Treptow-Köpenick,0,1181,728,23.29% ↗
311,312,Duisburg,0,1182,624,5.58% ↗
318,319,Berlin Steglitz-Zehlendorf,0,1229,735,19.61% ↗
320,321,Berlin Lichtenberg,0,1236,678,9.71% ↗
327,328,Essen,0,1316,792,20.36% ↗
329,330,Regensburg,0,1342,819,22.06% ↗
338,339,Berlin Charlottenburg-Wilmersdorf,0,1434,891,24.27% ↗
340,341,Karlsruhe,0,1457,976,33.97% ↗
341,342,Berlin Reinickendorf,0,1481,811,9.52% ↗
350,351,Berlin Friedrichshain-Kreuzberg,0,1578,967,22.56% ↗
355,356,Dortmund,0,1647,937,13.78% ↗
356,357,Mannheim,0,1678,1098,30.87% ↗
359,360,Berlin Tempelhof-Schöneberg,0,1692,1099,29.91% ↗
366,367,Berlin Neukölln,0,1866,1098,17.68% ↗
369,370,Erfurt,0,1902,1006,5.78% ↗
372,373,Berlin Mitte,0,1971,1180,19.74% ↗
373,374,Düsseldorf,0,1985,1209,21.81% ↗
375,376,Berlin Pankow,0,2047,1243,21.45% ↗
377,378,Chemnitz,0,2098,1179,12.39% ↗
384,385,Augsburg,0,2201,1381,25.49% ↗
395,396,Nürnberg,0,3150,2014,27.87% ↗
398,399,Frankfurt am Main,0,3339,1874,12.25% ↗
400,401,Leipzig,0,3473,2177,25.37% ↗
402,403,Stuttgart,0,3563,2176,22.14% ↗
405,406,Köln,0,4147,2433,17.34% ↗
408,409,München,0,5720,2338,-18.25% ↘
409,410,Hamburg,0,5780,3084,6.71% ↗
410,411,Dresden,0,6018,3026,0.56% ↗
