,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Straubing,32,0,0,0.00% →
1,2,Dessau-Roßlau,31,0,0,0.00% →
3,4,Suhl,26,0,0,0.00% →
12,13,Kempten,15,0,0,0.00% →
14,15,Weiden i.d.OPf.,14,0,0,0.00% →
22,23,Wilhelmshaven,7,1,0,-100.00% ↘
30,31,Coburg,11,2,0,-100.00% ↘
37,38,Kaufbeuren,7,2,0,-100.00% ↘
45,46,Passau,1,2,2,100.00% ↗
50,51,Gera,9,3,0,-100.00% ↘
55,56,Eisenach,5,3,1,-33.33% ↘
61,62,Bayreuth,3,3,2,33.33% ↗
62,63,Zweibrücken,2,3,3,100.00% ↗
63,64,Frankfurt (Oder),2,3,3,100.00% ↗
64,65,Brandenburg a.d.Havel,2,3,2,33.33% ↗
70,71,Emden,0,3,1,-33.33% ↘
77,78,Frankenthal,3,4,3,50.00% ↗
79,80,Mülheim a.d.Ruhr,2,4,3,50.00% ↗
81,82,Pirmasens,2,4,3,50.00% ↗
82,83,Amberg,2,4,3,50.00% ↗
83,84,Landau i.d.Pfalz,1,4,3,50.00% ↗
85,86,Neustadt a.d.Weinstraße,1,4,3,50.00% ↗
87,88,Schwabach,1,4,3,50.00% ↗
91,92,Weimar,5,5,3,20.00% ↗
94,95,Speyer,3,5,5,100.00% ↗
96,97,Ansbach,3,5,2,-20.00% ↘
103,104,Memmingen,0,5,4,60.00% ↗
107,108,Oldenburg,5,6,2,-33.33% ↘
108,109,Landshut,5,6,1,-66.67% ↘
111,112,Rosenheim,3,6,4,33.33% ↗
113,114,Erfurt,2,6,3,0.00% →
115,116,Schwerin,1,6,2,-33.33% ↘
137,138,Remscheid,0,7,6,71.43% ↗
147,148,Jena,1,8,6,50.00% ↗
148,149,Flensburg,0,8,4,0.00% →
154,155,Potsdam,3,9,7,55.56% ↗
159,160,Bremerhaven,3,10,1,-80.00% ↘
168,169,Worms,2,10,2,-60.00% ↘
173,174,Erlangen,1,10,3,-40.00% ↘
174,175,Delmenhorst,1,10,4,-20.00% ↘
183,184,Hof,1,11,11,100.00% ↗
184,185,Halle,1,11,5,-9.09% ↘
188,189,Rostock,0,11,6,9.09% ↗
192,193,Pforzheim,2,12,6,0.00% →
193,194,Magdeburg,1,12,11,83.33% ↗
206,207,Kaiserslautern,3,14,3,-57.14% ↘
209,210,Leverkusen,1,14,10,42.86% ↗
213,214,Herne,1,14,6,-14.29% ↘
214,215,Cottbus,1,14,8,14.29% ↗
215,216,Schweinfurt,0,14,8,14.29% ↗
218,219,Chemnitz,3,15,5,-33.33% ↘
226,227,Bottrop,1,15,6,-20.00% ↘
235,236,Bamberg,1,16,11,37.50% ↗
245,246,Aschaffenburg,3,18,6,-33.33% ↘
247,248,Berlin Marzahn-Hellersdorf,2,18,7,-22.22% ↘
249,250,Salzgitter,1,18,15,66.67% ↗
250,251,Baden-Baden,1,18,7,-22.22% ↘
253,254,Berlin Lichtenberg,2,19,7,-26.32% ↘
255,256,Ingolstadt,1,19,15,57.89% ↗
263,264,Neumünster,0,20,18,80.00% ↗
269,270,Mönchengladbach,0,21,15,42.86% ↗
276,277,Kiel,0,23,14,21.74% ↗
280,281,Heilbronn,1,24,5,-58.33% ↘
281,282,Fürth,1,24,10,-16.67% ↘
282,283,Koblenz,0,24,10,-16.67% ↘
284,285,Hagen,0,24,12,0.00% →
286,287,Berlin Tempelhof-Schöneberg,2,25,16,28.00% ↗
288,289,Kassel,1,25,16,28.00% ↗
289,290,Berlin Treptow-Köpenick,0,25,11,-12.00% ↘
294,295,Lübeck,1,26,13,0.00% →
296,297,Osnabrück,0,27,15,11.11% ↗
299,300,Solingen,1,29,13,-10.34% ↘
306,307,Berlin Steglitz-Zehlendorf,2,30,17,13.33% ↗
308,309,Berlin Spandau,1,30,22,46.67% ↗
309,310,Bielefeld,1,30,18,20.00% ↗
310,311,Trier,0,30,21,40.00% ↗
312,313,Gelsenkirchen,2,31,12,-22.58% ↘
313,314,Berlin Reinickendorf,2,31,13,-16.13% ↘
319,320,Mannheim,0,32,22,37.50% ↗
328,329,Wolfsburg,0,34,23,35.29% ↗
331,332,Krefeld,0,35,19,8.57% ↗
335,336,Bochum,0,36,23,27.78% ↗
337,338,Mainz,0,36,20,11.11% ↗
339,340,Hamm,1,37,30,62.16% ↗
340,341,Heidelberg,0,37,18,-2.70% ↘
342,343,Bonn,0,38,19,0.00% →
347,348,Ludwigshafen,1,39,18,-7.69% ↘
348,349,Ulm,1,39,26,33.33% ↗
349,350,Leipzig,0,39,23,17.95% ↗
350,351,Regensburg,0,39,21,7.69% ↗
351,352,Freiburg i.Breisgau,1,40,29,45.00% ↗
352,353,Würzburg,0,41,27,31.71% ↗
354,355,Braunschweig,1,42,20,-4.76% ↘
357,358,Darmstadt,0,43,32,48.84% ↗
358,359,Offenbach,0,43,15,-30.23% ↘
359,360,Oberhausen,0,44,26,18.18% ↗
361,362,Berlin Pankow,2,45,33,46.67% ↗
364,365,Wuppertal,1,47,25,6.38% ↗
368,369,Berlin Neukölln,2,49,33,34.69% ↗
370,371,Duisburg,0,49,32,30.61% ↗
372,373,Münster,0,51,34,33.33% ↗
378,379,Wiesbaden,0,54,39,44.44% ↗
380,381,Dresden,1,56,28,0.00% →
389,390,Berlin Charlottenburg-Wilmersdorf,2,63,39,23.81% ↗
390,391,Berlin Friedrichshain-Kreuzberg,1,64,37,15.62% ↗
393,394,Dortmund,0,69,34,-1.45% ↘
397,398,Augsburg,0,80,48,20.00% ↗
399,400,Karlsruhe,0,82,52,26.83% ↗
400,401,Berlin Mitte,2,84,50,19.05% ↗
402,403,Essen,0,85,45,5.88% ↗
403,404,Nürnberg,0,103,46,-10.68% ↘
404,405,Stuttgart,1,109,65,19.27% ↗
405,406,Bremen,0,112,69,23.21% ↗
407,408,Düsseldorf,0,221,140,26.70% ↗
408,409,Köln,0,291,168,15.46% ↗
409,410,Frankfurt am Main,0,313,165,5.43% ↗
