,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,19,0,0,0.00% →
1,2,Frankfurt (Oder),1,3,2,33.33% ↗
4,5,Dessau-Roßlau,2,25,16,28.00% ↗
11,12,Suhl,1,38,12,-36.84% ↘
14,15,Coburg,1,46,22,-4.35% ↘
15,16,Weimar,1,46,32,39.13% ↗
22,23,Pirmasens,1,55,39,41.82% ↗
30,31,Weiden i.d.OPf.,0,63,21,-33.33% ↘
34,35,Bayreuth,2,68,26,-23.53% ↘
35,36,Zweibrücken,1,68,35,2.94% ↗
37,38,Schwerin,1,71,25,-29.58% ↘
39,40,Passau,1,71,38,7.04% ↗
49,50,Emden,2,77,29,-24.68% ↘
56,57,Hof,0,82,67,63.41% ↗
61,62,Brandenburg a.d.Havel,2,86,72,67.44% ↗
63,64,Gera,2,87,60,37.93% ↗
71,72,Amberg,1,92,37,-19.57% ↘
73,74,Schwabach,0,92,37,-19.57% ↘
74,75,Ansbach,0,92,44,-4.35% ↘
80,81,Straubing,0,96,55,14.58% ↗
88,89,Jena,0,107,65,21.50% ↗
92,93,Neumünster,0,110,55,0.00% →
93,94,Wilhelmshaven,0,110,69,25.45% ↗
96,97,Memmingen,0,111,50,-9.91% ↘
97,98,Flensburg,0,113,42,-25.66% ↘
104,105,Kaufbeuren,0,120,48,-20.00% ↘
114,115,Baden-Baden,1,129,55,-14.73% ↘
120,121,Bamberg,0,131,78,19.08% ↗
121,122,Schweinfurt,1,132,61,-7.58% ↘
124,125,Frankenthal,0,135,56,-17.04% ↘
125,126,Landau i.d.Pfalz,0,137,72,5.11% ↗
132,133,Erlangen,0,145,87,20.00% ↗
133,134,Chemnitz,0,145,100,37.93% ↗
142,143,Kempten,0,155,89,14.84% ↗
146,147,Kaiserslautern,2,159,64,-19.50% ↘
149,150,Potsdam,1,162,86,6.17% ↗
151,152,Aschaffenburg,0,162,101,24.69% ↗
153,154,Magdeburg,0,163,85,4.29% ↗
158,159,Cottbus,0,168,109,29.76% ↗
162,163,Landshut,0,172,69,-19.77% ↘
163,164,Trier,0,175,72,-17.71% ↘
169,170,Speyer,0,184,92,0.00% →
176,177,Neustadt a.d.Weinstraße,1,196,116,18.37% ↗
187,188,Delmenhorst,2,209,107,2.39% ↗
189,190,Halle,0,210,112,6.67% ↗
194,195,Worms,1,223,137,22.87% ↗
200,201,Heidelberg,0,229,120,4.80% ↗
202,203,Fürth,0,231,125,8.23% ↗
208,209,Erfurt,2,236,139,17.80% ↗
213,214,Ulm,0,245,115,-6.12% ↘
214,215,Würzburg,0,247,123,-0.40% ↘
215,216,Oldenburg,0,248,132,6.45% ↗
220,221,Rostock,0,256,98,-23.44% ↘
221,222,Lübeck,1,258,113,-12.40% ↘
224,225,Bottrop,0,263,103,-21.67% ↘
230,231,Koblenz,0,267,101,-24.34% ↘
