,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,18,0,0,0.00% →
2,3,Dessau-Roßlau,17,0,0,0.00% →
6,7,Wilhelmshaven,14,0,0,0.00% →
9,10,Weimar,12,1,0,-100.00% ↘
11,12,Suhl,12,1,0,-100.00% ↘
15,16,Brandenburg a.d.Havel,4,1,1,100.00% ↗
25,26,Bayreuth,5,2,1,0.00% →
34,35,Flensburg,6,3,1,-33.33% ↘
36,37,Pirmasens,6,3,1,-33.33% ↘
48,49,Schwabach,1,3,2,33.33% ↗
49,50,Weiden i.d.OPf.,0,3,2,33.33% ↗
51,52,Bremerhaven,10,4,0,-100.00% ↘
53,54,Magdeburg,8,4,0,-100.00% ↘
57,58,Landau i.d.Pfalz,3,4,2,0.00% →
58,59,Frankfurt (Oder),2,4,2,0.00% →
59,60,Jena,1,4,1,-50.00% ↘
69,70,Rosenheim,2,5,2,-20.00% ↘
70,71,Schwerin,2,5,3,20.00% ↗
72,73,Hof,1,5,3,20.00% ↗
73,74,Coburg,0,5,2,-20.00% ↘
75,76,Amberg,8,6,0,-100.00% ↘
76,77,Kaufbeuren,8,6,0,-100.00% ↘
82,83,Neustadt a.d.Weinstraße,0,6,5,66.67% ↗
84,85,Passau,5,7,3,-14.29% ↘
86,87,Potsdam,3,7,2,-42.86% ↘
88,89,Eisenach,3,7,4,14.29% ↗
92,93,Emden,2,7,2,-42.86% ↘
98,99,Cottbus,5,8,1,-75.00% ↘
100,101,Memmingen,4,8,1,-75.00% ↘
103,104,Oldenburg,2,8,3,-25.00% ↘
111,112,Frankenthal,3,9,4,-11.11% ↘
113,114,Trier,3,9,4,-11.11% ↘
115,116,Delmenhorst,1,9,1,-77.78% ↘
118,119,Koblenz,0,9,4,-11.11% ↘
121,122,Erfurt,5,10,1,-80.00% ↘
124,125,Rostock,3,10,5,0.00% →
125,126,Speyer,2,10,2,-60.00% ↘
126,127,Neumünster,1,10,5,0.00% →
128,129,Kempten,1,10,2,-60.00% ↘
129,130,Bottrop,1,10,4,-20.00% ↘
136,137,Salzgitter,2,11,7,27.27% ↗
141,142,Osnabrück,0,11,8,45.45% ↗
142,143,Wolfsburg,0,11,10,81.82% ↗
143,144,Halle,0,11,3,-45.45% ↘
151,152,Worms,4,13,3,-53.85% ↘
152,153,Lübeck,3,13,3,-53.85% ↘
156,157,Gera,2,13,5,-23.08% ↘
158,159,Erlangen,0,13,5,-23.08% ↘
173,174,Aschaffenburg,3,15,6,-20.00% ↘
181,182,Ansbach,1,15,9,20.00% ↗
186,187,Kaiserslautern,2,16,6,-25.00% ↘
187,188,Chemnitz,2,16,9,12.50% ↗
188,189,Münster,1,16,8,0.00% →
189,190,Remscheid,1,16,6,-25.00% ↘
192,193,Regensburg,2,17,6,-29.41% ↘
195,196,Karlsruhe,2,17,6,-29.41% ↘
200,201,Freiburg i.Breisgau,2,18,8,-11.11% ↘
208,209,Mülheim a.d.Ruhr,5,19,1,-89.47% ↘
215,216,Herne,3,20,6,-40.00% ↘
218,219,Bielefeld,2,20,5,-50.00% ↘
221,222,Zweibrücken,1,20,5,-50.00% ↘
229,230,Braunschweig,3,21,8,-23.81% ↘
232,233,Offenbach,2,21,9,-14.29% ↘
244,245,Heidelberg,3,23,10,-13.04% ↘
254,255,Landshut,1,24,11,-8.33% ↘
263,264,Kassel,1,25,12,-4.00% ↘
264,265,Kiel,1,25,13,4.00% ↗
267,268,Berlin Steglitz-Zehlendorf,1,25,10,-20.00% ↘
273,274,Berlin Treptow-Köpenick,2,27,15,11.11% ↗
274,275,Baden-Baden,1,27,14,3.70% ↗
279,280,Leverkusen,1,28,13,-7.14% ↘
283,284,Solingen,3,29,9,-37.93% ↘
285,286,Hamm,0,29,21,44.83% ↗
290,291,Berlin Pankow,2,31,18,16.13% ↗
293,294,Bamberg,0,31,10,-35.48% ↘
296,297,Pforzheim,1,32,11,-31.25% ↘
297,298,Ingolstadt,0,32,10,-37.50% ↘
301,302,Berlin Tempelhof-Schöneberg,2,34,19,11.76% ↗
302,303,Schweinfurt,1,34,12,-29.41% ↘
303,304,Oberhausen,2,35,9,-48.57% ↘
