,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,98,42,-14.29% ↘
2,3,Wilhelmshaven,0,128,32,-50.00% ↘
4,5,Weiden i.d.OPf.,1,138,46,-33.33% ↘
6,7,Zweibrücken,0,173,58,-32.95% ↘
8,9,Pirmasens,0,177,55,-37.85% ↘
9,10,Passau,0,185,74,-20.00% ↘
10,11,Schwabach,0,189,78,-17.46% ↘
11,12,Amberg,0,194,86,-11.34% ↘
16,17,Landshut,0,229,86,-24.89% ↘
20,21,Aschaffenburg,0,238,83,-30.25% ↘
22,23,Landau i.d.Pfalz,0,239,79,-33.89% ↘
26,27,Bayreuth,0,248,88,-29.03% ↘
27,28,Straubing,0,248,108,-12.90% ↘
28,29,Memmingen,0,252,106,-15.87% ↘
29,30,Kaufbeuren,0,254,88,-30.71% ↘
30,31,Ansbach,0,256,91,-28.91% ↘
31,32,Hof,0,257,108,-15.95% ↘
33,34,Neustadt a.d.Weinstraße,0,263,120,-8.75% ↘
34,35,Delmenhorst,0,265,125,-5.66% ↘
35,36,Baden-Baden,0,266,116,-12.78% ↘
37,38,Neumünster,0,276,125,-9.42% ↘
38,39,Speyer,0,281,87,-38.08% ↘
41,42,Trier,0,297,139,-6.40% ↘
53,54,Erlangen,0,326,175,7.36% ↗
57,58,Rosenheim,0,335,120,-28.36% ↘
60,61,Frankenthal,0,350,151,-13.71% ↘
66,67,Coburg,0,361,111,-38.50% ↘
68,69,Bremerhaven,0,365,156,-14.52% ↘
69,70,Flensburg,0,368,170,-7.61% ↘
70,71,Worms,0,370,156,-15.68% ↘
71,72,Kempten,0,371,159,-14.29% ↘
74,75,Bottrop,0,386,167,-13.47% ↘
83,84,Schwerin,0,411,172,-16.30% ↘
86,87,Bamberg,0,421,154,-26.84% ↘
87,88,Salzgitter,0,423,168,-20.57% ↘
90,91,Oldenburg,0,431,222,3.02% ↗
95,96,Koblenz,0,449,196,-12.69% ↘
101,102,Schweinfurt,0,476,194,-18.49% ↘
115,116,Würzburg,0,513,226,-11.89% ↘
116,117,Suhl,0,514,189,-26.46% ↘
123,124,Darmstadt,0,548,259,-5.47% ↘
129,130,Wolfsburg,0,556,239,-14.03% ↘
130,131,Osnabrück,0,558,253,-9.32% ↘
144,145,Kaiserslautern,0,593,225,-24.11% ↘
150,151,Frankfurt (Oder),0,609,239,-21.51% ↘
162,163,Mülheim a.d.Ruhr,0,641,316,-1.40% ↘
167,168,Ulm,0,655,256,-21.83% ↘
169,170,Mainz,0,663,330,-0.45% ↘
171,172,Remscheid,0,669,246,-26.46% ↘
172,173,Lübeck,3,672,207,-38.39% ↘
175,176,Heidelberg,0,688,308,-10.47% ↘
176,177,Fürth,0,694,288,-17.00% ↘
181,182,Hamm,0,713,256,-28.19% ↘
182,183,Regensburg,0,724,259,-28.45% ↘
192,193,Kassel,0,744,308,-17.20% ↘
193,194,Kiel,0,746,376,0.80% ↗
195,196,Leverkusen,0,750,334,-10.93% ↘
197,198,Herne,0,780,346,-11.28% ↘
199,200,Ingolstadt,0,791,340,-14.03% ↘
200,201,Solingen,0,792,355,-10.35% ↘
211,212,Offenbach,0,815,375,-7.98% ↘
219,220,Weimar,0,850,305,-28.24% ↘
220,221,Hagen,0,852,340,-20.19% ↘
221,222,Braunschweig,0,854,435,1.87% ↗
228,229,Mönchengladbach,0,882,311,-29.48% ↘
229,230,Dessau-Roßlau,0,883,303,-31.37% ↘
235,236,Heilbronn,0,915,360,-21.31% ↘
239,240,Brandenburg a.d.Havel,0,929,382,-17.76% ↘
241,242,Gelsenkirchen,0,934,437,-6.42% ↘
243,244,Ludwigshafen,0,939,365,-22.26% ↘
250,251,Krefeld,0,1012,406,-19.76% ↘
253,254,Oberhausen,0,1037,470,-9.35% ↘
255,256,Pforzheim,0,1056,315,-40.34% ↘
258,259,Potsdam,0,1073,459,-14.45% ↘
265,266,Münster,0,1103,629,14.05% ↗
274,275,Augsburg,0,1147,460,-19.79% ↘
279,280,Gera,0,1172,403,-31.23% ↘
282,283,Jena,0,1208,510,-15.56% ↘
284,285,Freiburg i.Breisgau,0,1217,592,-2.71% ↘
288,289,Bonn,0,1248,520,-16.67% ↘
296,297,Wiesbaden,0,1332,629,-5.56% ↘
298,299,Bochum,0,1343,603,-10.20% ↘
299,300,Rostock,0,1355,632,-6.72% ↘
301,302,Berlin Steglitz-Zehlendorf,0,1374,679,-1.16% ↘
309,310,Berlin Spandau,0,1446,631,-12.72% ↘
310,311,Berlin Charlottenburg-Wilmersdorf,0,1464,598,-18.31% ↘
314,315,Mannheim,0,1519,687,-9.55% ↘
323,324,Bielefeld,0,1570,639,-18.60% ↘
324,325,Karlsruhe,0,1594,712,-10.66% ↘
325,326,Berlin Reinickendorf,0,1598,835,4.51% ↗
346,347,Duisburg,0,1816,841,-7.38% ↘
347,348,Berlin Marzahn-Hellersdorf,0,1832,391,-57.31% ↘
352,353,Berlin Lichtenberg,0,1902,953,0.21% ↗
353,354,Cottbus,0,1940,800,-17.53% ↘
354,355,Berlin Tempelhof-Schöneberg,0,1966,840,-14.55% ↘
356,357,Wuppertal,0,1976,933,-5.57% ↘
361,362,Berlin Treptow-Köpenick,0,2105,1075,2.14% ↗
364,365,Berlin Friedrichshain-Kreuzberg,0,2120,1042,-1.70% ↘
368,369,Magdeburg,0,2233,911,-18.41% ↘
371,372,Berlin Neukölln,0,2272,1001,-11.88% ↘
376,377,Halle,0,2382,823,-30.90% ↘
381,382,Berlin Mitte,0,2537,1240,-2.25% ↘
384,385,Dortmund,0,2624,1196,-8.84% ↘
385,386,Chemnitz,0,2669,911,-31.73% ↘
386,387,Berlin Pankow,0,2764,1288,-6.80% ↘
387,388,Nürnberg,0,2817,1191,-15.44% ↘
388,389,Essen,0,2861,1262,-11.78% ↘
393,394,Erfurt,0,3040,1300,-14.47% ↘
394,395,Düsseldorf,0,3099,1563,0.87% ↗
396,397,Bremen,0,3342,1651,-1.20% ↘
401,402,Frankfurt am Main,0,3735,1834,-1.79% ↘
403,404,Leipzig,0,4101,1572,-23.34% ↘
405,406,Stuttgart,0,4177,1204,-42.35% ↘
