,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Frankfurt (Oder),6,4,1,-50.00% ↘
1,2,Eisenach,9,6,0,-100.00% ↘
4,5,Dessau-Roßlau,0,21,8,-23.81% ↘
10,11,Pirmasens,0,24,17,41.67% ↗
13,14,Weimar,1,29,14,-3.45% ↘
15,16,Suhl,0,30,24,60.00% ↗
17,18,Brandenburg a.d.Havel,0,32,15,-6.25% ↘
20,21,Coburg,0,36,25,38.89% ↗
23,24,Hof,0,37,14,-24.32% ↘
32,33,Zweibrücken,0,43,31,44.19% ↗
37,38,Gera,0,46,28,21.74% ↗
41,42,Jena,0,48,28,16.67% ↗
65,66,Weiden i.d.OPf.,0,60,37,23.33% ↗
73,74,Ansbach,0,68,45,32.35% ↗
75,76,Amberg,0,70,40,14.29% ↗
76,77,Schwerin,0,70,38,8.57% ↗
77,78,Wilhelmshaven,0,70,44,25.71% ↗
80,81,Emden,0,76,45,18.42% ↗
86,87,Schwabach,0,79,49,24.05% ↗
87,88,Straubing,0,79,49,24.05% ↗
89,90,Passau,0,80,34,-15.00% ↘
92,93,Bayreuth,0,85,53,24.71% ↗
97,98,Bamberg,0,88,43,-2.27% ↘
100,101,Cottbus,0,92,52,13.04% ↗
101,102,Kaufbeuren,0,92,61,32.61% ↗
105,106,Landau i.d.Pfalz,0,96,57,18.75% ↗
109,110,Magdeburg,0,97,50,3.09% ↗
110,111,Erlangen,0,99,61,23.23% ↗
115,116,Speyer,0,102,75,47.06% ↗
116,117,Aschaffenburg,0,103,57,10.68% ↗
122,123,Kempten,0,106,56,5.66% ↗
129,130,Frankenthal,0,116,82,41.38% ↗
130,131,Neustadt a.d.Weinstraße,0,117,65,11.11% ↗
135,136,Flensburg,0,119,66,10.92% ↗
137,138,Potsdam,0,121,63,4.13% ↗
145,146,Baden-Baden,0,126,67,6.35% ↗
147,148,Chemnitz,0,127,60,-5.51% ↘
156,157,Halle,0,137,93,35.77% ↗
160,161,Memmingen,0,141,74,4.96% ↗
163,164,Kaiserslautern,0,143,89,24.48% ↗
167,168,Neumünster,0,147,57,-22.45% ↘
170,171,Landshut,0,151,99,31.13% ↗
172,173,Erfurt,0,152,92,21.05% ↗
179,180,Worms,0,165,85,3.03% ↗
181,182,Schweinfurt,0,168,95,13.10% ↗
184,185,Delmenhorst,0,173,100,15.61% ↗
198,199,Oldenburg,0,185,90,-2.70% ↘
199,200,Trier,0,186,105,12.90% ↗
212,213,Fürth,0,202,101,0.00% →
215,216,Heidelberg,0,203,112,10.34% ↗
216,217,Ulm,0,207,116,12.08% ↗
243,244,Würzburg,0,241,135,12.03% ↗
247,248,Berlin Treptow-Köpenick,0,251,133,5.98% ↗
252,253,Ingolstadt,0,261,104,-20.31% ↘
253,254,Rosenheim,0,265,137,3.40% ↗
254,255,Wolfsburg,0,266,151,13.53% ↗
255,256,Braunschweig,0,268,138,2.99% ↗
258,259,Pforzheim,0,273,135,-1.10% ↘
260,261,Regensburg,0,276,138,0.00% →
261,262,Osnabrück,0,277,147,6.14% ↗
262,263,Rostock,0,278,154,10.79% ↗
269,270,Salzgitter,0,291,192,31.96% ↗
271,272,Darmstadt,0,296,159,7.43% ↗
273,274,Leipzig,0,304,186,22.37% ↗
274,275,Lübeck,0,306,170,11.11% ↗
279,280,Berlin Marzahn-Hellersdorf,0,313,179,14.38% ↗
280,281,Freiburg i.Breisgau,0,313,154,-1.60% ↘
283,284,Bremerhaven,0,321,223,38.94% ↗
294,295,Heilbronn,0,335,169,0.90% ↗
295,296,Karlsruhe,0,335,181,8.06% ↗
297,298,Remscheid,0,341,189,10.85% ↗
302,303,Bottrop,0,349,160,-8.31% ↘
306,307,Koblenz,0,358,199,11.17% ↗
313,314,Berlin Steglitz-Zehlendorf,0,385,172,-10.65% ↘
314,315,Mainz,0,399,242,21.30% ↗
316,317,Berlin Lichtenberg,0,404,193,-4.46% ↘
317,318,Kiel,0,407,215,5.65% ↗
318,319,Herne,0,414,202,-2.42% ↘
320,321,Offenbach,0,418,247,18.18% ↗
322,323,Dresden,0,429,211,-1.63% ↘
325,326,Berlin Pankow,0,443,256,15.58% ↗
326,327,Kassel,0,454,272,19.82% ↗
328,329,Münster,0,459,192,-16.34% ↘
329,330,Mülheim a.d.Ruhr,0,466,234,0.43% ↗
338,339,Berlin Friedrichshain-Kreuzberg,1,492,217,-11.79% ↘
341,342,Solingen,0,498,219,-12.05% ↘
342,343,Berlin Charlottenburg-Wilmersdorf,0,501,260,3.79% ↗
343,344,Berlin Spandau,0,504,251,-0.40% ↘
344,345,Ludwigshafen,0,505,289,14.46% ↗
350,351,Wiesbaden,0,578,346,19.72% ↗
352,353,Hamm,0,584,273,-6.51% ↘
354,355,Berlin Tempelhof-Schöneberg,0,587,312,6.30% ↗
356,357,Hagen,0,605,260,-14.05% ↘
357,358,Berlin Reinickendorf,0,609,332,9.03% ↗
359,360,Oberhausen,0,624,326,4.49% ↗
361,362,Mannheim,0,648,362,11.73% ↗
370,371,Leverkusen,0,743,371,-0.13% ↘
373,374,Krefeld,0,777,363,-6.56% ↘
376,377,Berlin Mitte,0,804,413,2.74% ↗
377,378,Augsburg,0,806,451,11.91% ↗
378,379,Berlin Neukölln,0,806,402,-0.25% ↘
379,380,Bonn,0,811,380,-6.29% ↘
381,382,Bremen,0,820,462,12.68% ↗
382,383,Gelsenkirchen,0,824,447,8.50% ↗
383,384,Nürnberg,0,824,469,13.83% ↗
390,391,Mönchengladbach,0,948,425,-10.34% ↘
391,392,Bochum,0,1030,514,-0.19% ↘
395,396,Bielefeld,0,1172,574,-2.05% ↘
399,400,Stuttgart,0,1264,659,4.27% ↗
402,403,Duisburg,0,1532,811,5.87% ↗
403,404,Essen,0,1596,764,-4.26% ↘
404,405,Wuppertal,0,1717,874,1.81% ↗
406,407,Dortmund,0,1802,864,-4.11% ↘
407,408,Frankfurt am Main,0,1836,1118,21.79% ↗
408,409,Düsseldorf,0,2053,992,-3.36% ↘
409,410,München,0,2470,1137,-7.94% ↘
410,411,Köln,0,3305,1532,-7.29% ↘
411,412,Hamburg,0,3352,1708,1.91% ↗
