,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Weiden i.d.OPf.,4,2,1,0.00% →
3,4,Schwerin,1,4,1,-50.00% ↘
5,6,Neumünster,7,6,0,-100.00% ↘
8,9,Bayreuth,6,6,1,-66.67% ↘
13,14,Straubing,2,7,4,14.29% ↗
16,17,Brandenburg a.d.Havel,1,8,2,-50.00% ↘
18,19,Pirmasens,7,9,0,-100.00% ↘
19,20,Landau i.d.Pfalz,2,10,3,-40.00% ↘
21,22,Flensburg,6,11,2,-63.64% ↘
22,23,Wilhelmshaven,1,11,5,-9.09% ↘
23,24,Passau,0,11,7,27.27% ↗
24,25,Suhl,1,12,4,-33.33% ↘
30,31,Neustadt a.d.Weinstraße,6,14,1,-85.71% ↘
41,42,Frankfurt (Oder),1,17,6,-29.41% ↘
44,45,Amberg,1,18,10,11.11% ↗
45,46,Weimar,0,18,6,-33.33% ↘
49,50,Schwabach,1,20,8,-20.00% ↘
50,51,Rostock,1,20,6,-40.00% ↘
55,56,Kaufbeuren,0,21,14,33.33% ↗
57,58,Bamberg,0,21,9,-14.29% ↘
64,65,Cottbus,0,22,11,0.00% →
70,71,Dessau-Roßlau,1,24,4,-66.67% ↘
71,72,Eisenach,0,24,18,50.00% ↗
74,75,Coburg,1,25,11,-12.00% ↘
76,77,Hof,0,25,21,68.00% ↗
82,83,Baden-Baden,1,27,6,-55.56% ↘
83,84,Frankenthal,0,27,15,11.11% ↗
84,85,Ansbach,0,27,20,48.15% ↗
94,95,Kempten,1,31,10,-35.48% ↘
106,107,Jena,0,34,10,-41.18% ↘
110,111,Memmingen,0,35,18,2.86% ↗
114,115,Gera,0,36,11,-38.89% ↘
115,116,Heidelberg,0,36,19,5.56% ↗
116,117,Speyer,0,36,12,-33.33% ↘
122,123,Koblenz,0,37,15,-18.92% ↘
124,125,Rosenheim,0,39,21,7.69% ↗
125,126,Potsdam,3,40,9,-55.00% ↘
129,130,Worms,0,40,17,-15.00% ↘
133,134,Emden,0,41,9,-56.10% ↘
135,136,Braunschweig,0,41,9,-56.10% ↘
142,143,Wolfsburg,2,44,6,-72.73% ↘
143,144,Bremerhaven,1,44,14,-36.36% ↘
144,145,Landshut,1,44,23,4.55% ↗
151,152,Aschaffenburg,0,45,8,-64.44% ↘
153,154,Trier,0,46,16,-30.43% ↘
161,162,Zweibrücken,0,47,22,-6.38% ↘
165,166,Osnabrück,0,49,17,-30.61% ↘
169,170,Magdeburg,0,50,11,-56.00% ↘
172,173,Münster,0,51,22,-13.73% ↘
174,175,Oldenburg,0,53,20,-24.53% ↘
175,176,Mülheim a.d.Ruhr,0,53,24,-9.43% ↘
176,177,Salzgitter,1,54,18,-33.33% ↘
180,181,Kiel,0,54,19,-29.63% ↘
185,186,Bottrop,0,55,18,-34.55% ↘
189,190,Darmstadt,0,56,26,-7.14% ↘
190,191,Lübeck,0,56,28,0.00% →
197,198,Delmenhorst,0,59,29,-1.69% ↘
198,199,Remscheid,0,59,23,-22.03% ↘
200,201,Berlin Treptow-Köpenick,0,60,24,-20.00% ↘
202,203,Kaiserslautern,1,62,21,-32.26% ↘
206,207,Erlangen,0,63,23,-26.98% ↘
226,227,Würzburg,0,68,44,29.41% ↗
231,232,Fürth,0,71,28,-21.13% ↘
235,236,Schweinfurt,0,73,40,9.59% ↗
237,238,Herne,0,74,28,-24.32% ↘
240,241,Erfurt,0,76,33,-13.16% ↘
250,251,Freiburg i.Breisgau,0,80,37,-7.50% ↘
253,254,Berlin Steglitz-Zehlendorf,0,83,41,-1.20% ↘
258,259,Regensburg,0,85,43,1.18% ↗
262,263,Solingen,0,87,43,-1.15% ↘
267,268,Offenbach,0,89,32,-28.09% ↘
269,270,Chemnitz,0,90,34,-24.44% ↘
271,272,Karlsruhe,0,91,28,-38.46% ↘
275,276,Oberhausen,0,92,37,-19.57% ↘
276,277,Berlin Pankow,0,93,34,-26.88% ↘
277,278,Berlin Lichtenberg,0,93,29,-37.63% ↘
278,279,Halle,0,95,33,-30.53% ↘
282,283,Ulm,0,97,45,-7.22% ↘
288,289,Hamm,0,103,37,-28.16% ↘
295,296,Mönchengladbach,0,109,47,-13.76% ↘
296,297,Berlin Reinickendorf,0,110,48,-12.73% ↘
301,302,Kassel,0,115,50,-13.04% ↘
304,305,Berlin Tempelhof-Schöneberg,0,118,44,-25.42% ↘
306,307,Ingolstadt,0,119,45,-24.37% ↘
311,312,Leverkusen,0,126,50,-20.63% ↘
315,316,Berlin Friedrichshain-Kreuzberg,0,128,36,-43.75% ↘
321,322,Berlin Marzahn-Hellersdorf,0,134,42,-37.31% ↘
326,327,Krefeld,0,139,49,-29.50% ↘
328,329,Mannheim,0,141,72,2.13% ↗
330,331,Berlin Charlottenburg-Wilmersdorf,0,141,66,-6.38% ↘
343,344,Heilbronn,0,150,80,6.67% ↗
346,347,Pforzheim,0,151,69,-8.61% ↘
348,349,Leipzig,1,154,53,-31.17% ↘
350,351,Gelsenkirchen,0,161,67,-16.77% ↘
356,357,Dresden,0,177,56,-36.72% ↘
362,363,Bielefeld,0,186,68,-26.88% ↘
366,367,Augsburg,0,195,113,15.90% ↗
367,368,Mainz,0,197,93,-5.58% ↘
368,369,Ludwigshafen,0,199,71,-28.64% ↘
370,371,Hagen,0,201,87,-13.43% ↘
375,376,Berlin Spandau,0,213,92,-13.62% ↘
376,377,Wiesbaden,0,217,98,-9.68% ↘
377,378,Berlin Mitte,0,217,79,-27.19% ↘
382,383,Berlin Neukölln,0,230,45,-60.87% ↘
383,384,Bochum,0,233,69,-40.77% ↘
389,390,Bremen,0,267,104,-22.10% ↘
390,391,Wuppertal,0,268,121,-9.70% ↘
393,394,Essen,0,291,110,-24.40% ↘
398,399,Duisburg,0,326,147,-9.82% ↘
399,400,Düsseldorf,0,327,123,-24.77% ↘
401,402,Dortmund,0,352,127,-27.84% ↘
403,404,Bonn,0,362,138,-23.76% ↘
406,407,Nürnberg,0,457,205,-10.28% ↘
407,408,Stuttgart,0,461,235,1.95% ↗
408,409,Frankfurt am Main,0,481,207,-13.93% ↘
409,410,Köln,0,596,244,-18.12% ↘
410,411,München,0,665,308,-7.37% ↘
411,412,Hamburg,0,705,306,-13.19% ↘
