,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,32,0,0,0.00% →
2,3,Frankfurt (Oder),0,20,14,40.00% ↗
5,6,Weiden i.d.OPf.,0,24,15,25.00% ↗
7,8,Zweibrücken,0,29,10,-31.03% ↘
8,9,Suhl,1,31,9,-41.94% ↘
11,12,Dessau-Roßlau,1,36,17,-5.56% ↘
12,13,Emden,1,39,11,-43.59% ↘
17,18,Coburg,0,43,16,-25.58% ↘
27,28,Schwerin,0,50,25,0.00% →
34,35,Hof,0,57,22,-22.81% ↘
35,36,Pirmasens,0,58,17,-41.38% ↘
38,39,Flensburg,1,62,37,19.35% ↗
46,47,Koblenz,1,68,29,-14.71% ↘
51,52,Ansbach,0,70,37,5.71% ↗
59,60,Straubing,0,75,32,-14.67% ↘
61,62,Schwabach,0,79,42,6.33% ↗
64,65,Weimar,0,81,36,-11.11% ↘
69,70,Trier,0,82,42,2.44% ↗
74,75,Remscheid,0,85,31,-27.06% ↘
75,76,Kaufbeuren,0,87,40,-8.05% ↘
76,77,Baden-Baden,0,87,29,-33.33% ↘
79,80,Delmenhorst,1,89,40,-10.11% ↘
83,84,Amberg,0,89,42,-5.62% ↘
84,85,Passau,0,89,39,-12.36% ↘
87,88,Memmingen,0,92,29,-36.96% ↘
91,92,Wilhelmshaven,1,97,31,-36.08% ↘
95,96,Bayreuth,0,97,60,23.71% ↗
98,99,Bamberg,0,99,39,-21.21% ↘
101,102,Rostock,0,101,47,-6.93% ↘
106,107,Brandenburg a.d.Havel,1,109,50,-8.26% ↘
107,108,Gera,1,110,54,-1.82% ↘
109,110,Kempten,0,114,56,-1.75% ↘
111,112,Landau i.d.Pfalz,0,114,42,-26.32% ↘
112,113,Frankenthal,0,114,62,8.77% ↗
121,122,Speyer,0,117,51,-12.82% ↘
125,126,Neumünster,0,120,57,-5.00% ↘
130,131,Bottrop,0,125,55,-12.00% ↘
131,132,Lübeck,0,127,52,-18.11% ↘
132,133,Chemnitz,0,127,57,-10.24% ↘
135,136,Jena,0,132,67,1.52% ↗
138,139,Magdeburg,0,137,65,-5.11% ↘
145,146,Cottbus,0,144,60,-16.67% ↘
148,149,Schweinfurt,0,145,81,11.72% ↗
157,158,Neustadt a.d.Weinstraße,1,157,55,-29.94% ↘
160,161,Osnabrück,0,161,46,-42.86% ↘
161,162,Wolfsburg,0,162,55,-32.10% ↘
167,168,Landshut,0,164,73,-10.98% ↘
168,169,Erlangen,0,164,79,-3.66% ↘
171,172,Aschaffenburg,0,165,70,-15.15% ↘
174,175,Solingen,0,167,88,5.39% ↗
183,184,Heidelberg,0,173,45,-47.98% ↘
186,187,Herne,2,177,48,-45.76% ↘
190,191,Kaiserslautern,1,179,99,10.61% ↗
206,207,Rosenheim,0,194,91,-6.19% ↘
215,216,Worms,1,208,89,-14.42% ↘
222,223,Oldenburg,0,213,106,-0.47% ↘
226,227,Potsdam,0,215,100,-6.98% ↘
228,229,Halle,0,217,86,-20.74% ↘
231,232,Ulm,0,219,96,-12.33% ↘
240,241,Braunschweig,0,228,83,-27.19% ↘
244,245,Würzburg,0,231,118,2.16% ↗
