,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
96,97,Worms,0,683,391,14.49% ↗
97,98,Aschaffenburg,0,684,359,4.97% ↗
101,102,Bamberg,0,690,313,-9.28% ↘
104,105,Mülheim a.d.Ruhr,0,708,366,3.39% ↗
111,112,Passau,0,753,315,-16.33% ↘
115,116,Erlangen,0,774,427,10.34% ↗
117,118,Heidelberg,0,779,395,1.41% ↗
123,124,Frankfurt (Oder),0,803,491,22.29% ↗
127,128,Lübeck,0,817,441,7.96% ↗
129,130,Salzgitter,0,824,455,10.44% ↗
132,133,Herne,0,838,457,9.07% ↗
133,134,Darmstadt,0,852,515,20.89% ↗
135,136,Kassel,0,857,505,17.85% ↗
137,138,Oberhausen,0,879,557,26.73% ↗
142,143,Offenbach,0,926,496,7.13% ↗
144,145,Solingen,0,938,491,4.69% ↗
145,146,Landshut,0,940,465,-1.06% ↘
146,147,Braunschweig,0,945,548,15.98% ↗
150,151,Kempten,0,968,483,-0.21% ↘
151,152,Würzburg,0,968,557,15.08% ↗
153,154,Hamm,0,970,523,7.84% ↗
166,167,Mainz,0,1028,600,16.73% ↗
175,176,Münster,0,1081,596,10.27% ↗
176,177,Berlin Marzahn-Hellersdorf,0,1096,609,11.13% ↗
179,180,Wiesbaden,0,1113,522,-6.20% ↘
180,181,Hagen,0,1132,622,9.89% ↗
181,182,Leverkusen,0,1135,629,10.84% ↗
183,184,Ludwigshafen,0,1156,503,-12.98% ↘
184,185,Rostock,0,1162,607,4.48% ↗
191,192,Dessau-Roßlau,0,1218,686,12.64% ↗
194,195,Rosenheim,0,1231,709,15.19% ↗
195,196,Jena,0,1246,811,30.18% ↗
200,201,Mönchengladbach,0,1288,704,9.32% ↗
201,202,Cottbus,0,1292,808,25.08% ↗
204,205,Ulm,0,1310,628,-4.12% ↘
207,208,Gera,0,1323,819,23.81% ↗
208,209,Krefeld,0,1329,733,10.31% ↗
224,225,Gelsenkirchen,0,1435,762,6.20% ↗
230,231,Heilbronn,0,1488,761,2.28% ↗
237,238,Fürth,0,1535,797,3.84% ↗
240,241,Potsdam,0,1543,877,13.67% ↗
246,247,Regensburg,0,1591,771,-3.08% ↘
249,250,Pforzheim,0,1605,796,-0.81% ↘
252,253,Berlin Spandau,0,1626,631,-22.39% ↘
254,255,Freiburg i.Breisgau,0,1658,896,8.08% ↗
257,258,Bonn,0,1708,952,11.48% ↗
260,261,Ingolstadt,0,1714,869,1.40% ↗
275,276,Bochum,0,1827,989,8.26% ↗
283,284,Wuppertal,0,1929,1125,16.64% ↗
285,286,Bielefeld,0,1960,1032,5.31% ↗
303,304,Bremen,0,2128,1255,17.95% ↗
304,305,Berlin Lichtenberg,0,2150,1066,-0.84% ↘
306,307,Berlin Steglitz-Zehlendorf,0,2156,982,-8.91% ↘
310,311,Berlin Treptow-Köpenick,0,2206,1158,4.99% ↗
311,312,Duisburg,0,2224,1324,19.06% ↗
314,315,Berlin Charlottenburg-Wilmersdorf,0,2237,1217,8.81% ↗
322,323,Berlin Reinickendorf,0,2335,1092,-6.47% ↘
323,324,Karlsruhe,0,2337,1170,0.13% ↗
336,337,Essen,0,2469,1455,17.86% ↗
339,340,Berlin Friedrichshain-Kreuzberg,0,2554,1114,-12.76% ↘
340,341,Berlin Tempelhof-Schöneberg,0,2570,1480,15.18% ↗
344,345,Magdeburg,0,2594,1636,26.14% ↗
349,350,Berlin Neukölln,0,2660,1334,0.30% ↗
350,351,Halle,0,2675,1599,19.55% ↗
358,359,Erfurt,0,2835,1725,21.69% ↗
360,361,Berlin Mitte,0,2908,1500,3.16% ↗
362,363,Dortmund,0,2959,1533,3.62% ↗
367,368,Mannheim,0,3168,1689,6.63% ↗
375,376,Augsburg,0,3381,1567,-7.31% ↘
376,377,Berlin Pankow,0,3402,1740,2.29% ↗
378,379,Düsseldorf,0,3738,2130,13.96% ↗
385,386,Stuttgart,0,4321,2312,7.01% ↗
390,391,Chemnitz,0,4872,2906,19.29% ↗
395,396,Frankfurt am Main,0,5420,2909,7.34% ↗
396,397,Nürnberg,0,5848,2922,-0.07% ↘
400,401,Köln,0,6627,3261,-1.58% ↘
404,405,Hamburg,0,8460,4635,9.57% ↗
405,406,Leipzig,0,8471,4748,12.10% ↗
409,410,Dresden,0,11793,5327,-9.66% ↘
410,411,München,0,19076,7352,-22.92% ↘
