,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,21,0,0,0.00% →
2,3,Dessau-Roßlau,20,0,0,0.00% →
5,6,Wilhelmshaven,17,0,0,0.00% →
7,8,Suhl,15,0,0,0.00% →
23,24,Bayreuth,8,1,0,-100.00% ↘
26,27,Brandenburg a.d.Havel,7,1,0,-100.00% ↘
32,33,Kaufbeuren,11,2,0,-100.00% ↘
34,35,Flensburg,9,2,0,-100.00% ↘
39,40,Landau i.d.Pfalz,6,2,1,0.00% →
42,43,Weiden i.d.OPf.,3,2,1,0.00% →
46,47,Weimar,0,2,2,100.00% ↗
47,48,Jena,0,2,2,100.00% ↗
56,57,Rosenheim,5,3,1,-33.33% ↘
57,58,Frankfurt (Oder),5,3,2,33.33% ↗
59,60,Schwabach,4,3,2,33.33% ↗
65,66,Pirmasens,0,3,1,-33.33% ↘
67,68,Amberg,11,4,0,-100.00% ↘
68,69,Magdeburg,11,4,0,-100.00% ↘
74,75,Schwerin,1,4,3,50.00% ↗
75,76,Erfurt,1,4,1,-50.00% ↘
77,78,Memmingen,0,4,1,-50.00% ↘
78,79,Eisenach,6,5,2,-20.00% ↘
79,80,Hof,4,5,2,-20.00% ↘
80,81,Neustadt a.d.Weinstraße,3,5,5,100.00% ↗
85,86,Cottbus,0,5,3,20.00% ↗
87,88,Passau,8,6,0,-100.00% ↘
90,91,Speyer,5,6,1,-66.67% ↘
91,92,Kempten,4,6,2,-33.33% ↘
96,97,Frankenthal,0,6,2,-33.33% ↘
97,98,Coburg,0,6,4,33.33% ↗
98,99,Bremerhaven,0,6,5,66.67% ↗
105,106,Neumünster,4,7,2,-42.86% ↘
107,108,Oldenburg,2,7,3,-14.29% ↘
108,109,Emden,2,7,2,-42.86% ↘
116,117,Potsdam,0,7,4,14.29% ↗
117,118,Delmenhorst,0,7,4,14.29% ↗
119,120,Rostock,6,8,1,-75.00% ↘
122,123,Salzgitter,5,8,1,-75.00% ↘
129,130,Trier,0,8,5,25.00% ↗
144,145,Remscheid,2,10,3,-40.00% ↘
149,150,Worms,0,10,3,-40.00% ↘
160,161,Gera,1,11,4,-27.27% ↘
165,166,Lübeck,1,11,6,9.09% ↗
169,170,Osnabrück,0,11,4,-27.27% ↘
170,171,Halle,0,11,7,27.27% ↗
171,172,Erlangen,0,11,8,45.45% ↗
175,176,Koblenz,0,11,7,27.27% ↗
176,177,Ansbach,0,11,5,-9.09% ↘
180,181,Mülheim a.d.Ruhr,1,12,1,-83.33% ↘
194,195,Zweibrücken,4,14,1,-85.71% ↘
206,207,Bottrop,0,15,10,33.33% ↗
213,214,Kaiserslautern,0,16,9,12.50% ↗
215,216,Aschaffenburg,0,16,6,-25.00% ↘
222,223,Regensburg,0,17,11,29.41% ↗
230,231,Herne,0,18,6,-33.33% ↘
231,232,Bielefeld,0,18,8,-11.11% ↘
236,237,Münster,0,18,11,22.22% ↗
237,238,Bamberg,0,18,7,-22.22% ↘
241,242,Wolfsburg,0,19,14,47.37% ↗
242,243,Freiburg i.Breisgau,0,19,11,15.79% ↗
250,251,Chemnitz,1,20,8,-20.00% ↘
253,254,Berlin Steglitz-Zehlendorf,0,20,10,0.00% →
254,255,Leverkusen,4,21,3,-71.43% ↘
257,258,Mönchengladbach,1,21,4,-61.90% ↘
261,262,Schweinfurt,0,21,10,-4.76% ↘
267,268,Kassel,0,22,8,-27.27% ↘
270,271,Landshut,0,22,7,-36.36% ↘
271,272,Baden-Baden,0,22,12,9.09% ↗
272,273,Ingolstadt,2,23,9,-21.74% ↘
276,277,Karlsruhe,0,24,16,33.33% ↗
277,278,Braunschweig,0,24,8,-33.33% ↘
294,295,Kiel,0,27,15,11.11% ↗
