,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Emden,0,67,38,13.43% ↗
3,4,Zweibrücken,0,71,32,-9.86% ↘
7,8,Pirmasens,0,97,74,52.58% ↗
9,10,Neumünster,0,106,47,-11.32% ↘
12,13,Wilhelmshaven,0,122,53,-13.11% ↘
15,16,Coburg,0,135,95,40.74% ↗
19,20,Hof,0,141,103,46.10% ↗
20,21,Amberg,0,143,97,35.66% ↗
23,24,Brandenburg a.d.Havel,0,153,99,29.41% ↗
25,26,Flensburg,0,162,72,-11.11% ↘
27,28,Kaiserslautern,0,166,106,27.71% ↗
28,29,Schwerin,0,173,98,13.29% ↗
29,30,Trier,0,174,112,28.74% ↗
30,31,Weiden i.d.OPf.,0,175,111,26.86% ↗
34,35,Neustadt a.d.Weinstraße,0,186,117,25.81% ↗
36,37,Ansbach,0,190,113,18.95% ↗
37,38,Speyer,0,190,103,8.42% ↗
38,39,Delmenhorst,0,193,126,30.57% ↗
39,40,Frankenthal,0,193,130,34.72% ↗
41,42,Koblenz,0,197,109,10.66% ↗
46,47,Landau i.d.Pfalz,0,206,134,30.10% ↗
50,51,Suhl,0,214,128,19.63% ↗
53,54,Bayreuth,0,222,187,68.47% ↗
58,59,Schwabach,0,235,143,21.70% ↗
59,60,Remscheid,0,237,150,26.58% ↗
65,66,Salzgitter,0,251,144,14.74% ↗
66,67,Baden-Baden,0,253,135,6.72% ↗
68,69,Frankfurt (Oder),0,256,184,43.75% ↗
69,70,Bottrop,0,258,138,6.98% ↗
71,72,Oldenburg,0,275,151,9.82% ↗
72,73,Osnabrück,0,275,149,8.36% ↗
73,74,Aschaffenburg,0,277,169,22.02% ↗
76,77,Bamberg,0,280,181,29.29% ↗
77,78,Bremerhaven,0,280,143,2.14% ↗
80,81,Kaufbeuren,0,285,177,24.21% ↗
82,83,Worms,0,289,178,23.18% ↗
85,86,Memmingen,0,304,195,28.29% ↗
93,94,Lübeck,0,327,205,25.38% ↗
94,95,Mülheim a.d.Ruhr,0,331,196,18.43% ↗
101,102,Herne,0,343,197,14.87% ↗
103,104,Erlangen,0,350,219,25.14% ↗
