,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,158,83,5.06% ↗
2,3,Zweibrücken,0,202,124,22.77% ↗
3,4,Pirmasens,0,209,110,5.26% ↗
6,7,Coburg,0,265,156,17.74% ↗
8,9,Neustadt a.d.Weinstraße,0,303,164,8.25% ↗
13,14,Ansbach,0,329,214,30.09% ↗
15,16,Amberg,0,341,194,13.78% ↗
18,19,Hof,0,367,232,26.43% ↗
19,20,Gera,0,369,192,4.07% ↗
21,22,Weimar,0,392,195,-0.51% ↘
24,25,Emden,0,407,235,15.48% ↗
25,26,Landau i.d.Pfalz,0,414,209,0.97% ↗
27,28,Straubing,0,424,240,13.21% ↗
28,29,Weiden i.d.OPf.,0,429,267,24.48% ↗
31,32,Schwabach,0,440,279,26.82% ↗
34,35,Dessau-Roßlau,0,480,281,17.08% ↗
37,38,Memmingen,0,493,292,18.46% ↗
38,39,Kaufbeuren,0,501,311,24.15% ↗
39,40,Wilhelmshaven,0,514,248,-3.50% ↘
43,44,Frankenthal,0,532,319,19.92% ↗
48,49,Passau,0,560,327,16.79% ↗
54,55,Frankfurt (Oder),0,599,382,27.55% ↗
57,58,Bamberg,0,606,365,20.46% ↗
65,66,Brandenburg a.d.Havel,0,682,410,20.23% ↗
69,70,Speyer,0,697,417,19.66% ↗
71,72,Aschaffenburg,0,714,427,19.61% ↗
76,77,Jena,0,775,436,12.52% ↗
78,79,Kempten,0,784,475,21.17% ↗
83,84,Baden-Baden,0,799,507,26.91% ↗
85,86,Schweinfurt,0,811,541,33.42% ↗
90,91,Bayreuth,0,828,480,15.94% ↗
95,96,Worms,0,851,470,10.46% ↗
101,102,Landshut,0,876,594,35.62% ↗
108,109,Chemnitz,0,897,464,3.46% ↗
110,111,Rosenheim,0,917,513,11.89% ↗
128,129,Schwerin,0,1029,635,23.42% ↗
134,135,Neumünster,0,1052,587,11.60% ↗
140,141,Cottbus,0,1108,608,9.75% ↗
145,146,Trier,0,1125,622,10.58% ↗
152,153,Erfurt,0,1154,619,7.28% ↗
161,162,Wolfsburg,0,1212,637,5.12% ↗
170,171,Berlin Marzahn-Hellersdorf,0,1275,607,-4.78% ↘
171,172,Erlangen,0,1290,730,13.18% ↗
181,182,Pforzheim,0,1353,783,15.74% ↗
184,185,Salzgitter,0,1362,840,23.35% ↗
189,190,Koblenz,0,1378,847,22.93% ↗
191,192,Fürth,0,1410,920,30.50% ↗
194,195,Bottrop,0,1424,838,17.70% ↗
197,198,Heidelberg,0,1435,648,-9.69% ↘
200,201,Remscheid,0,1454,926,27.37% ↗
203,204,Flensburg,0,1472,796,8.15% ↗
209,210,Heilbronn,0,1552,952,22.68% ↗
213,214,Kaiserslautern,0,1603,882,10.04% ↗
214,215,Ulm,0,1606,925,15.19% ↗
228,229,Osnabrück,0,1750,1078,23.20% ↗
237,238,Magdeburg,0,1836,1074,16.99% ↗
238,239,Ludwigshafen,0,1842,1116,21.17% ↗
240,241,Delmenhorst,0,1862,1087,16.76% ↗
242,243,Halle,0,1877,1086,15.72% ↗
243,244,Würzburg,0,1877,1164,24.03% ↗
247,248,Offenbach,0,1895,1000,5.54% ↗
250,251,Hagen,0,1948,1263,29.67% ↗
255,256,Rostock,0,2008,1142,13.75% ↗
256,257,Regensburg,0,2032,1121,10.33% ↗
257,258,Bremerhaven,0,2104,1086,3.23% ↗
261,262,Hamm,0,2156,1320,22.45% ↗
263,264,Oldenburg,0,2171,1253,15.43% ↗
265,266,Kassel,0,2218,1288,16.14% ↗
266,267,Herne,0,2226,1470,32.08% ↗
274,275,Ingolstadt,0,2325,1443,24.13% ↗
275,276,Braunschweig,0,2333,1352,15.90% ↗
283,284,Mülheim a.d.Ruhr,0,2425,1541,27.09% ↗
288,289,Leverkusen,0,2517,1554,23.48% ↗
296,297,Darmstadt,0,2636,1668,26.56% ↗
297,298,Oberhausen,0,2644,1606,21.48% ↗
299,300,Solingen,0,2659,1592,19.74% ↗
328,329,Mainz,0,3163,1958,23.81% ↗
331,332,Mönchengladbach,0,3227,1940,20.24% ↗
335,336,Bielefeld,0,3377,1905,12.82% ↗
337,338,Gelsenkirchen,0,3401,2248,32.20% ↗
341,342,Potsdam,0,3624,2360,30.24% ↗
342,343,Münster,0,3635,1895,4.26% ↗
343,344,Freiburg i.Breisgau,0,3655,2105,15.18% ↗
344,345,Krefeld,0,3655,2397,31.16% ↗
349,350,Karlsruhe,0,3774,2171,15.05% ↗
351,352,Mannheim,0,3831,2292,19.66% ↗
357,358,Augsburg,0,4247,2575,21.26% ↗
363,364,Lübeck,0,4460,2284,2.42% ↗
364,365,Bochum,0,4478,2884,28.81% ↗
367,368,Berlin Treptow-Köpenick,0,4651,2730,17.39% ↗
368,369,Kiel,0,4682,2650,13.20% ↗
369,370,Dresden,0,4916,3021,22.90% ↗
370,371,Wiesbaden,0,4950,3216,29.94% ↗
372,373,Berlin Steglitz-Zehlendorf,0,5070,2508,-1.07% ↘
375,376,Bonn,0,5186,3640,40.38% ↗
378,379,Leipzig,0,5381,3275,21.72% ↗
381,382,Berlin Lichtenberg,0,5638,3160,12.10% ↗
382,383,Berlin Reinickendorf,0,5687,2681,-5.71% ↘
383,384,Berlin Tempelhof-Schöneberg,0,5723,2313,-19.17% ↘
384,385,Berlin Spandau,0,5782,3438,18.92% ↗
388,389,Wuppertal,0,6164,3701,20.08% ↗
390,391,Duisburg,0,6373,4060,27.41% ↗
391,392,Nürnberg,0,6377,3770,18.24% ↗
392,393,Stuttgart,0,6569,4194,27.69% ↗
394,395,Berlin Charlottenburg-Wilmersdorf,0,6669,3483,4.45% ↗
398,399,Essen,0,7472,4533,21.33% ↗
399,400,Düsseldorf,0,7577,3196,-15.64% ↘
400,401,Berlin Pankow,0,8371,4663,11.41% ↗
401,402,Dortmund,0,9104,5646,24.03% ↗
402,403,Berlin Friedrichshain-Kreuzberg,0,9366,4640,-0.92% ↘
403,404,Berlin Neukölln,0,9838,5361,8.99% ↗
405,406,Berlin Mitte,0,13194,8749,32.62% ↗
406,407,Frankfurt am Main,0,15142,9003,18.91% ↗
407,408,Köln,0,15217,7306,-3.98% ↘
408,409,Bremen,0,16824,8170,-2.88% ↘
409,410,München,0,27557,16188,17.49% ↗
410,411,Hamburg,0,42456,26399,24.36% ↗
