,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,207,138,33.33% ↗
6,7,Coburg,0,528,320,21.21% ↗
11,12,Zweibrücken,0,582,375,28.87% ↗
12,13,Neustadt a.d.Weinstraße,0,598,301,0.67% ↗
13,14,Gera,0,599,376,25.54% ↗
15,16,Weimar,0,629,377,19.87% ↗
20,21,Pirmasens,0,694,429,23.63% ↗
22,23,Hof,0,719,463,28.79% ↗
23,24,Emden,0,820,466,13.66% ↗
26,27,Landau i.d.Pfalz,0,859,493,14.78% ↗
28,29,Frankenthal,0,868,449,3.46% ↗
30,31,Weiden i.d.OPf.,0,890,516,15.96% ↗
31,32,Amberg,0,902,607,34.59% ↗
34,35,Speyer,0,962,486,1.04% ↗
35,36,Ansbach,0,969,666,37.46% ↗
36,37,Passau,0,976,570,16.80% ↗
37,38,Memmingen,0,982,582,18.53% ↗
40,41,Schwabach,0,1064,568,6.77% ↗
44,45,Wilhelmshaven,0,1111,644,15.93% ↗
45,46,Kaufbeuren,0,1114,637,14.36% ↗
46,47,Dessau-Roßlau,0,1122,763,36.01% ↗
53,54,Jena,0,1185,691,16.62% ↗
56,57,Straubing,0,1215,800,31.69% ↗
57,58,Bamberg,0,1230,734,19.35% ↗
71,72,Baden-Baden,0,1439,805,11.88% ↗
73,74,Aschaffenburg,0,1500,1169,55.87% ↗
74,75,Worms,0,1531,932,21.75% ↗
75,76,Schweinfurt,0,1543,882,14.32% ↗
76,77,Brandenburg a.d.Havel,0,1548,881,13.82% ↗
81,82,Chemnitz,0,1584,909,14.77% ↗
85,86,Bayreuth,0,1654,984,18.98% ↗
86,87,Kempten,0,1661,990,19.21% ↗
87,88,Cottbus,0,1723,921,6.91% ↗
88,89,Erlangen,0,1737,725,-16.52% ↘
90,91,Frankfurt (Oder),0,1748,1127,28.95% ↗
91,92,Erfurt,0,1749,1000,14.35% ↗
99,100,Neumünster,0,1885,949,0.69% ↗
111,112,Koblenz,0,2016,552,-45.24% ↘
112,113,Landshut,0,2039,1238,21.43% ↗
117,118,Heidelberg,0,2062,1123,8.92% ↗
118,119,Delmenhorst,0,2072,943,-8.98% ↘
122,123,Flensburg,0,2122,1124,5.94% ↗
129,130,Wolfsburg,0,2206,1353,22.67% ↗
130,131,Rosenheim,0,2207,1360,23.24% ↗
144,145,Kaiserslautern,0,2363,1304,10.37% ↗
146,147,Osnabrück,0,2381,853,-28.35% ↘
154,155,Trier,0,2487,1446,16.28% ↗
164,165,Schwerin,0,2612,1562,19.60% ↗
182,183,Salzgitter,0,2784,1484,6.61% ↗
190,191,Pforzheim,0,2997,1808,20.65% ↗
208,209,Heilbronn,0,3339,1794,7.46% ↗
219,220,Magdeburg,0,3478,2036,17.08% ↗
221,222,Regensburg,0,3522,1923,9.20% ↗
223,224,Bremerhaven,0,3576,1701,-4.87% ↘
226,227,Bottrop,0,3603,2096,16.35% ↗
227,228,Ulm,0,3616,2223,22.95% ↗
230,231,Berlin Marzahn-Hellersdorf,0,3653,1870,2.38% ↗
232,233,Rostock,0,3708,2021,9.01% ↗
239,240,Fürth,0,3861,2394,24.01% ↗
241,242,Braunschweig,0,3867,1995,3.18% ↗
248,249,Ludwigshafen,0,3940,2332,18.38% ↗
