,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,1,150,60,-20.00% ↘
2,3,Wilhelmshaven,2,173,51,-41.04% ↘
5,6,Weiden i.d.OPf.,0,220,85,-22.73% ↘
6,7,Zweibrücken,0,222,104,-6.31% ↘
7,8,Neumünster,0,224,121,8.04% ↗
10,11,Flensburg,0,246,140,13.82% ↗
16,17,Pirmasens,0,296,154,4.05% ↗
18,19,Delmenhorst,1,313,128,-18.21% ↘
20,21,Schwabach,0,326,147,-9.82% ↘
23,24,Hof,0,342,154,-9.94% ↘
25,26,Coburg,0,348,179,2.87% ↗
27,28,Landau i.d.Pfalz,0,362,159,-12.15% ↘
28,29,Passau,0,363,151,-16.80% ↘
31,32,Straubing,0,370,153,-17.30% ↘
39,40,Amberg,0,405,175,-13.58% ↘
40,41,Baden-Baden,0,409,189,-7.58% ↘
41,42,Trier,0,410,147,-28.29% ↘
42,43,Frankenthal,1,426,167,-21.60% ↘
43,44,Oldenburg,1,429,142,-33.80% ↘
46,47,Ansbach,0,440,184,-16.36% ↘
51,52,Schwerin,0,467,239,2.36% ↗
52,53,Bayreuth,0,488,239,-2.05% ↘
55,56,Aschaffenburg,0,518,198,-23.55% ↘
58,59,Koblenz,1,530,233,-12.08% ↘
62,63,Memmingen,0,537,251,-6.52% ↘
65,66,Kaufbeuren,0,541,227,-16.08% ↘
66,67,Bottrop,0,547,262,-4.20% ↘
67,68,Bremerhaven,0,552,248,-10.14% ↘
72,73,Speyer,0,575,212,-26.26% ↘
73,74,Osnabrück,1,580,260,-10.34% ↘
79,80,Neustadt a.d.Weinstraße,0,621,266,-14.33% ↘
80,81,Wolfsburg,1,623,276,-11.40% ↘
81,82,Schweinfurt,0,631,299,-5.23% ↘
85,86,Erlangen,0,687,288,-16.16% ↘
87,88,Salzgitter,1,694,315,-9.22% ↘
90,91,Landshut,0,703,257,-26.88% ↘
96,97,Bamberg,0,740,347,-6.22% ↘
101,102,Suhl,0,766,355,-7.31% ↘
105,106,Remscheid,0,782,439,12.28% ↗
106,107,Mülheim a.d.Ruhr,0,782,381,-2.56% ↘
109,110,Kempten,0,789,370,-6.21% ↘
112,113,Kiel,0,807,423,4.83% ↗
113,114,Worms,0,810,414,2.22% ↗
116,117,Würzburg,0,824,370,-10.19% ↘
118,119,Brandenburg a.d.Havel,1,837,447,6.81% ↗
124,125,Frankfurt (Oder),0,862,420,-2.55% ↘
126,127,Darmstadt,0,884,429,-2.94% ↘
128,129,Rosenheim,0,891,389,-12.68% ↘
130,131,Kaiserslautern,1,901,413,-8.32% ↘
131,132,Solingen,1,907,400,-11.80% ↘
138,139,Kassel,0,942,495,5.10% ↗
139,140,Lübeck,0,950,542,14.11% ↗
144,145,Mainz,0,967,488,0.93% ↗
148,149,Heidelberg,0,990,465,-6.06% ↘
150,151,Oberhausen,0,992,454,-8.47% ↘
156,157,Münster,0,1012,535,5.73% ↗
157,158,Fürth,0,1015,458,-9.75% ↘
164,165,Leverkusen,0,1029,482,-6.32% ↘
166,167,Herne,0,1047,533,1.81% ↗
169,170,Braunschweig,1,1065,436,-18.12% ↘
172,173,Ulm,0,1078,512,-5.01% ↘
177,178,Offenbach,0,1095,553,1.00% ↗
181,182,Hamm,0,1117,484,-13.34% ↘
195,196,Weimar,0,1201,530,-11.74% ↘
197,198,Mönchengladbach,0,1210,367,-39.34% ↘
209,210,Ludwigshafen,0,1269,537,-15.37% ↘
211,212,Regensburg,0,1284,587,-8.57% ↘
212,213,Hagen,1,1296,689,6.33% ↗
213,214,Dessau-Roßlau,1,1299,662,1.92% ↗
217,218,Potsdam,0,1350,604,-10.52% ↘
225,226,Berlin Steglitz-Zehlendorf,0,1449,591,-18.43% ↘
229,230,Ingolstadt,0,1486,666,-10.36% ↘
239,240,Gelsenkirchen,1,1569,611,-22.12% ↘
250,251,Rostock,0,1644,828,0.73% ↗
258,259,Krefeld,0,1681,842,0.18% ↗
259,260,Berlin Reinickendorf,0,1687,702,-16.78% ↘
260,261,Gera,0,1699,906,6.65% ↗
261,262,Jena,0,1703,839,-1.47% ↘
264,265,Heilbronn,0,1738,701,-19.33% ↘
268,269,Bochum,0,1814,860,-5.18% ↘
272,273,Berlin Charlottenburg-Wilmersdorf,0,1873,832,-11.16% ↘
280,281,Bonn,0,1918,882,-8.03% ↘
282,283,Berlin Friedrichshain-Kreuzberg,0,1932,877,-9.21% ↘
283,284,Pforzheim,0,1936,915,-5.48% ↘
285,286,Freiburg i.Breisgau,0,1949,920,-5.59% ↘
286,287,Berlin Marzahn-Hellersdorf,0,1954,813,-16.79% ↘
295,296,Wiesbaden,0,2083,1551,48.92% ↗
297,298,Berlin Lichtenberg,0,2104,1052,0.00% →
298,299,Karlsruhe,0,2110,969,-8.15% ↘
306,307,Berlin Treptow-Köpenick,1,2221,1024,-7.79% ↘
308,309,Berlin Spandau,1,2263,1117,-1.28% ↘
310,311,Berlin Tempelhof-Schöneberg,1,2278,1110,-2.55% ↘
319,320,Bremen,0,2351,1215,3.36% ↗
324,325,Berlin Neukölln,1,2397,1060,-11.56% ↘
328,329,Bielefeld,0,2432,1078,-11.35% ↘
329,330,Cottbus,0,2437,1147,-5.87% ↘
330,331,Berlin Pankow,1,2451,1117,-8.85% ↘
332,333,Augsburg,0,2474,975,-21.18% ↘
338,339,Berlin Mitte,1,2578,1295,0.47% ↗
343,344,Duisburg,0,2652,1202,-9.35% ↘
351,352,Wuppertal,0,2782,1455,4.60% ↗
352,353,Mannheim,0,2822,1285,-8.93% ↘
360,361,Essen,0,3043,1500,-1.41% ↘
366,367,Magdeburg,0,3219,1581,-1.77% ↘
371,372,Dortmund,0,3367,1730,2.76% ↗
372,373,Erfurt,1,3434,1735,1.05% ↗
376,377,Halle,0,3539,1739,-1.72% ↘
382,383,Düsseldorf,0,3904,1964,0.61% ↗
392,393,Frankfurt am Main,0,4948,2215,-10.47% ↘
393,394,Nürnberg,0,5100,2159,-15.33% ↘
394,395,Chemnitz,0,5211,2310,-11.34% ↘
397,398,Stuttgart,0,5691,3402,19.56% ↗
401,402,Leipzig,0,7908,3642,-7.89% ↘
405,406,Hamburg,0,9266,4760,2.74% ↗
406,407,Köln,0,9759,4380,-10.24% ↘
408,409,München,0,11036,4506,-18.34% ↘
409,410,Dresden,0,11201,5272,-5.87% ↘
