,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,14,8,14.29% ↗
2,3,Emden,0,29,17,17.24% ↗
4,5,Pirmasens,0,33,15,-9.09% ↘
9,10,Dessau-Roßlau,0,41,19,-7.32% ↘
13,14,Brandenburg a.d.Havel,0,43,19,-11.63% ↘
14,15,Hof,0,43,21,-2.33% ↘
17,18,Kaufbeuren,0,44,25,13.64% ↗
19,20,Coburg,0,48,20,-16.67% ↘
25,26,Suhl,0,53,28,5.66% ↗
26,27,Wilhelmshaven,0,53,30,13.21% ↗
28,29,Frankfurt (Oder),0,55,27,-1.82% ↘
29,30,Flensburg,0,56,32,14.29% ↗
31,32,Memmingen,0,58,37,27.59% ↗
34,35,Bamberg,0,61,38,24.59% ↗
35,36,Weiden i.d.OPf.,0,61,29,-4.92% ↘
36,37,Neustadt a.d.Weinstraße,0,63,28,-11.11% ↘
39,40,Ansbach,0,65,37,13.85% ↗
42,43,Landau i.d.Pfalz,0,67,40,19.40% ↗
50,51,Remscheid,0,75,44,17.33% ↗
52,53,Koblenz,0,77,29,-24.68% ↘
57,58,Passau,0,80,41,2.50% ↗
60,61,Trier,0,83,42,1.20% ↗
62,63,Neumünster,0,84,43,2.38% ↗
67,68,Schwabach,0,92,60,30.43% ↗
70,71,Schwerin,0,94,36,-23.40% ↘
71,72,Speyer,0,94,52,10.64% ↗
74,75,Bayreuth,0,99,34,-31.31% ↘
84,85,Heidelberg,0,105,55,4.76% ↗
85,86,Lübeck,0,105,49,-6.67% ↘
90,91,Delmenhorst,0,109,53,-2.75% ↘
94,95,Aschaffenburg,0,113,54,-4.42% ↘
96,97,Baden-Baden,0,117,60,2.56% ↗
101,102,Schweinfurt,0,120,54,-10.00% ↘
106,107,Kaiserslautern,0,125,58,-7.20% ↘
112,113,Braunschweig,0,129,70,8.53% ↗
113,114,Herne,0,129,57,-11.63% ↘
114,115,Amberg,0,130,61,-6.15% ↘
115,116,Frankenthal,0,130,67,3.08% ↗
116,117,Weimar,0,130,91,40.00% ↗
122,123,Straubing,0,133,82,23.31% ↗
123,124,Worms,0,134,65,-2.99% ↘
126,127,Erlangen,0,136,72,5.88% ↗
127,128,Landshut,0,136,66,-2.94% ↘
132,133,Salzgitter,0,140,66,-5.71% ↘
135,136,Magdeburg,0,142,81,14.08% ↗
137,138,Jena,0,143,76,6.29% ↗
142,143,Leverkusen,0,146,68,-6.85% ↘
144,145,Halle,0,147,97,31.97% ↗
147,148,Cottbus,0,150,92,22.67% ↗
153,154,Mülheim a.d.Ruhr,0,158,64,-18.99% ↘
155,156,Kempten,0,159,102,28.30% ↗
158,159,Kassel,0,162,64,-20.99% ↘
168,169,Darmstadt,0,168,86,2.38% ↗
169,170,Bottrop,0,170,103,21.18% ↗
177,178,Würzburg,0,176,85,-3.41% ↘
178,179,Osnabrück,0,177,85,-3.95% ↘
179,180,Solingen,0,177,88,-0.56% ↘
182,183,Oldenburg,0,179,90,0.56% ↗
183,184,Wolfsburg,0,183,102,11.48% ↗
187,188,Gera,0,190,113,18.95% ↗
188,189,Münster,0,191,99,3.66% ↗
191,192,Hamm,0,193,100,3.63% ↗
197,198,Oberhausen,0,198,89,-10.10% ↘
203,204,Kiel,0,203,119,17.24% ↗
