,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,16,8,0.00% →
3,4,Zweibrücken,0,25,9,-28.00% ↘
6,7,Emden,0,27,13,-3.70% ↘
7,8,Weiden i.d.OPf.,0,28,15,7.14% ↗
9,10,Frankfurt (Oder),0,33,24,45.45% ↗
14,15,Coburg,0,36,19,5.56% ↗
17,18,Dessau-Roßlau,0,46,25,8.70% ↗
19,20,Pirmasens,0,49,32,30.61% ↗
34,35,Hof,0,63,33,4.76% ↗
35,36,Flensburg,0,63,31,-1.59% ↘
37,38,Straubing,0,64,29,-9.38% ↘
42,43,Ansbach,0,66,25,-24.24% ↘
44,45,Wilhelmshaven,1,69,25,-27.54% ↘
46,47,Schwerin,0,70,49,40.00% ↗
56,57,Kaufbeuren,0,76,24,-36.84% ↘
58,59,Baden-Baden,0,78,33,-15.38% ↘
60,61,Weimar,0,80,46,15.00% ↗
64,65,Trier,0,83,41,-1.20% ↘
65,66,Remscheid,0,83,46,10.84% ↗
67,68,Koblenz,0,84,44,4.76% ↗
68,69,Memmingen,0,84,38,-9.52% ↘
70,71,Bamberg,0,85,32,-24.71% ↘
73,74,Landau i.d.Pfalz,0,86,31,-27.91% ↘
80,81,Schwabach,0,87,38,-12.64% ↘
85,86,Passau,0,90,40,-11.11% ↘
90,91,Brandenburg a.d.Havel,0,94,43,-8.51% ↘
92,93,Delmenhorst,0,95,56,17.89% ↗
95,96,Amberg,0,98,64,30.61% ↗
97,98,Neumünster,0,100,40,-20.00% ↘
100,101,Rostock,0,104,64,23.08% ↗
103,104,Kempten,0,106,45,-15.09% ↘
104,105,Speyer,0,107,48,-10.28% ↘
112,113,Lübeck,0,112,48,-14.29% ↘
117,118,Bayreuth,0,115,73,26.96% ↗
118,119,Cottbus,0,115,53,-7.83% ↘
123,124,Heidelberg,0,119,39,-34.45% ↘
124,125,Neustadt a.d.Weinstraße,0,122,36,-40.98% ↘
126,127,Wolfsburg,0,125,41,-34.40% ↘
127,128,Bottrop,0,126,57,-9.52% ↘
128,129,Frankenthal,0,126,68,7.94% ↗
136,137,Gera,0,133,81,21.80% ↗
