,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Emden,0,121,47,-22.31% ↘
3,4,Weiden i.d.OPf.,0,176,60,-31.82% ↘
5,6,Zweibrücken,0,215,96,-10.70% ↘
6,7,Wilhelmshaven,0,246,122,-0.81% ↘
10,11,Neumünster,0,269,126,-6.32% ↘
14,15,Schwabach,0,290,125,-13.79% ↘
15,16,Delmenhorst,0,291,120,-17.53% ↘
16,17,Flensburg,0,294,178,21.09% ↗
17,18,Pirmasens,0,298,142,-4.70% ↘
20,21,Passau,0,308,120,-22.08% ↘
21,22,Straubing,0,312,135,-13.46% ↘
26,27,Hof,0,323,154,-4.64% ↘
28,29,Trier,0,342,152,-11.11% ↘
29,30,Landau i.d.Pfalz,0,346,181,4.62% ↗
30,31,Amberg,0,353,138,-21.81% ↘
31,32,Ansbach,0,363,159,-12.40% ↘
34,35,Baden-Baden,0,365,168,-7.95% ↘
42,43,Oldenburg,0,391,187,-4.35% ↘
44,45,Aschaffenburg,0,404,154,-23.76% ↘
45,46,Kaufbeuren,0,406,166,-18.23% ↘
46,47,Frankenthal,0,412,182,-11.65% ↘
49,50,Memmingen,0,428,146,-31.78% ↘
53,54,Coburg,0,443,249,12.42% ↗
55,56,Bayreuth,0,452,187,-17.26% ↘
56,57,Schwerin,0,461,243,5.42% ↗
58,59,Bottrop,0,475,198,-16.63% ↘
61,62,Bremerhaven,0,494,214,-13.36% ↘
65,66,Landshut,0,507,183,-27.81% ↘
66,67,Erlangen,0,516,189,-26.74% ↘
68,69,Neustadt a.d.Weinstraße,0,531,212,-20.15% ↘
72,73,Speyer,0,536,238,-11.19% ↘
74,75,Koblenz,0,545,253,-7.16% ↘
80,81,Wolfsburg,0,597,290,-2.85% ↘
81,82,Salzgitter,0,598,256,-14.38% ↘
88,89,Kempten,0,632,233,-26.27% ↘
89,90,Schweinfurt,0,632,333,5.38% ↗
92,93,Rosenheim,0,641,226,-29.49% ↘
93,94,Osnabrück,0,648,337,4.01% ↗
99,100,Mülheim a.d.Ruhr,0,679,288,-15.17% ↘
101,102,Würzburg,0,680,313,-7.94% ↘
102,103,Bamberg,0,688,323,-6.10% ↘
105,106,Suhl,0,695,333,-4.17% ↘
112,113,Worms,0,738,238,-35.50% ↘
118,119,Kaiserslautern,0,782,362,-7.42% ↘
120,121,Darmstadt,0,787,400,1.65% ↗
122,123,Kiel,0,790,397,0.51% ↗
131,132,Remscheid,0,824,435,5.58% ↗
132,133,Frankfurt (Oder),0,829,401,-3.26% ↘
133,134,Solingen,0,833,424,1.80% ↗
140,141,Mainz,0,857,342,-20.19% ↘
155,156,Münster,0,911,399,-12.40% ↘
164,165,Fürth,0,937,439,-6.30% ↘
166,167,Heidelberg,0,940,474,0.85% ↗
169,170,Braunschweig,0,950,408,-14.11% ↘
170,171,Kassel,0,954,542,13.63% ↗
172,173,Leverkusen,0,959,427,-10.95% ↘
173,174,Ulm,0,959,395,-17.62% ↘
183,184,Lübeck,0,1012,523,3.36% ↗
186,187,Oberhausen,0,1026,568,10.72% ↗
188,189,Herne,0,1044,431,-17.43% ↘
191,192,Brandenburg a.d.Havel,0,1060,501,-5.47% ↘
195,196,Hamm,0,1078,477,-11.50% ↘
199,200,Regensburg,0,1087,486,-10.58% ↘
206,207,Weimar,0,1116,528,-5.38% ↘
207,208,Mönchengladbach,0,1118,459,-17.89% ↘
215,216,Offenbach,0,1159,506,-12.68% ↘
225,226,Potsdam,0,1247,579,-7.14% ↘
226,227,Ingolstadt,0,1251,529,-15.43% ↘
228,229,Dessau-Roßlau,0,1277,606,-5.09% ↘
