,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Emden,0,101,52,2.97% ↗
3,4,Zweibrücken,0,117,82,40.17% ↗
4,5,Pirmasens,0,120,61,1.67% ↗
7,8,Wilhelmshaven,0,154,86,11.69% ↗
13,14,Trier,0,212,104,-1.89% ↘
14,15,Flensburg,0,214,130,21.50% ↗
22,23,Amberg,0,257,128,-0.39% ↘
24,25,Hof,0,261,135,3.45% ↗
27,28,Neumünster,0,271,199,46.86% ↗
28,29,Koblenz,0,282,173,22.70% ↗
30,31,Frankenthal,0,292,163,11.64% ↗
31,32,Coburg,0,293,157,7.17% ↗
32,33,Speyer,0,298,172,15.44% ↗
35,36,Neustadt a.d.Weinstraße,0,303,186,22.77% ↗
38,39,Bremerhaven,0,307,162,5.54% ↗
39,40,Weiden i.d.OPf.,0,311,164,5.47% ↗
40,41,Schwerin,0,313,203,29.71% ↗
44,45,Delmenhorst,0,318,176,10.69% ↗
47,48,Kaiserslautern,0,329,217,31.91% ↗
50,51,Osnabrück,0,337,144,-14.54% ↘
53,54,Bottrop,0,342,172,0.58% ↗
54,55,Baden-Baden,0,354,210,18.64% ↗
55,56,Brandenburg a.d.Havel,0,354,219,23.73% ↗
58,59,Remscheid,0,362,172,-4.97% ↘
59,60,Oldenburg,0,365,214,17.26% ↗
61,62,Ansbach,0,369,239,29.54% ↗
64,65,Landau i.d.Pfalz,0,378,223,17.99% ↗
66,67,Suhl,0,391,229,17.14% ↗
75,76,Schwabach,0,440,251,14.09% ↗
77,78,Wolfsburg,0,441,244,10.66% ↗
84,85,Kaufbeuren,0,460,267,16.09% ↗
85,86,Schweinfurt,0,460,220,-4.35% ↘
88,89,Frankfurt (Oder),0,471,278,18.05% ↗
94,95,Worms,0,490,252,2.86% ↗
95,96,Bayreuth,0,491,282,14.87% ↗
96,97,Mülheim a.d.Ruhr,0,493,299,21.30% ↗
104,105,Weimar,0,530,260,-1.89% ↘
105,106,Herne,0,535,299,11.78% ↗
110,111,Aschaffenburg,0,550,319,16.00% ↗
111,112,Darmstadt,0,552,312,13.04% ↗
112,113,Salzgitter,0,553,358,29.48% ↗
114,115,Oberhausen,0,554,310,11.91% ↗
119,120,Bamberg,0,569,356,25.13% ↗
121,122,Kassel,0,575,310,7.83% ↗
122,123,Memmingen,0,579,270,-6.74% ↘
127,128,Lübeck,0,597,352,17.92% ↗
129,130,Braunschweig,0,603,335,11.11% ↗
132,133,Erlangen,0,610,335,9.84% ↗
134,135,Kiel,0,614,318,3.58% ↗
136,137,Straubing,0,620,366,18.06% ↗
137,138,Hamm,0,625,387,23.84% ↗
143,144,Heidelberg,0,653,376,15.16% ↗
145,146,Cottbus,0,682,465,36.36% ↗
146,147,Dessau-Roßlau,0,683,367,7.47% ↗
147,148,Passau,0,685,361,5.40% ↗
149,150,Solingen,0,719,441,22.67% ↗
151,152,Würzburg,0,720,380,5.56% ↗
152,153,Mainz,0,725,422,16.41% ↗
153,154,Landshut,0,729,471,29.22% ↗
159,160,Hagen,0,760,434,14.21% ↗
165,166,Rosenheim,0,801,502,25.34% ↗
167,168,Offenbach,0,808,414,2.48% ↗
168,169,Jena,0,817,428,4.77% ↗
176,177,Münster,0,866,503,16.17% ↗
177,178,Gera,0,871,516,18.48% ↗
179,180,Leverkusen,0,873,470,7.67% ↗
183,184,Wiesbaden,0,886,496,11.96% ↗
188,189,Krefeld,0,913,540,18.29% ↗
190,191,Kempten,0,938,428,-8.74% ↘
191,192,Mönchengladbach,0,947,514,8.55% ↗
198,199,Rostock,0,962,510,6.03% ↗
