,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
6,7,Eisenach,11,1,0,-100.00% ↘
14,15,Coburg,2,1,1,100.00% ↗
18,19,Suhl,1,1,1,100.00% ↗
25,26,Gera,3,2,2,100.00% ↗
28,29,Weiden i.d.OPf.,2,2,2,100.00% ↗
29,30,Emden,2,2,2,100.00% ↗
32,33,Weimar,11,3,0,-100.00% ↘
33,34,Brandenburg a.d.Havel,5,3,1,-33.33% ↘
38,39,Dessau-Roßlau,2,3,3,100.00% ↗
43,44,Straubing,1,3,3,100.00% ↗
44,45,Passau,1,3,1,-33.33% ↘
55,56,Ansbach,1,4,2,0.00% →
58,59,Neustadt a.d.Weinstraße,0,4,1,-50.00% ↘
64,65,Frankenthal,1,5,2,-20.00% ↘
67,68,Kempten,1,5,5,100.00% ↗
71,72,Memmingen,0,5,2,-20.00% ↘
74,75,Kaufbeuren,1,6,5,66.67% ↗
75,76,Bremerhaven,1,6,4,33.33% ↗
77,78,Schwabach,0,6,4,33.33% ↗
81,82,Zweibrücken,2,7,4,14.29% ↗
86,87,Erfurt,1,7,4,14.29% ↗
90,91,Pirmasens,1,7,4,14.29% ↗
95,96,Jena,3,8,1,-75.00% ↘
96,97,Flensburg,1,8,3,-25.00% ↘
103,104,Chemnitz,4,9,2,-55.56% ↘
105,106,Pforzheim,3,9,3,-33.33% ↘
113,114,Bayreuth,0,9,7,55.56% ↗
117,118,Landau i.d.Pfalz,1,10,7,40.00% ↗
120,121,Rosenheim,0,10,7,40.00% ↗
131,132,Hof,2,12,1,-83.33% ↘
134,135,Remscheid,1,12,8,33.33% ↗
138,139,Frankfurt (Oder),3,13,10,53.85% ↗
144,145,Mülheim a.d.Ruhr,1,13,10,53.85% ↗
145,146,Schweinfurt,0,13,7,7.69% ↗
146,147,Wilhelmshaven,0,13,12,84.62% ↗
152,153,Worms,2,14,12,71.43% ↗
153,154,Kaiserslautern,1,14,11,57.14% ↗
154,155,Landshut,1,14,13,85.71% ↗
156,157,Schwerin,0,14,12,71.43% ↗
157,158,Bottrop,0,14,8,14.29% ↗
159,160,Baden-Baden,0,14,7,0.00% →
160,161,Berlin Marzahn-Hellersdorf,1,15,8,6.67% ↗
161,162,Herne,1,15,9,20.00% ↗
164,165,Cottbus,1,15,7,-6.67% ↘
181,182,Amberg,1,17,14,64.71% ↗
188,189,Potsdam,1,17,10,17.65% ↗
189,190,Halle,0,17,11,29.41% ↗
190,191,Erlangen,0,17,12,41.18% ↗
196,197,Aschaffenburg,0,17,8,-5.88% ↘
198,199,Heilbronn,0,18,12,33.33% ↗
205,206,Koblenz,1,19,10,5.26% ↗
209,210,Fürth,0,19,8,-15.79% ↘
210,211,Rostock,0,19,13,36.84% ↗
211,212,Delmenhorst,0,19,15,57.89% ↗
225,226,Magdeburg,0,21,10,-4.76% ↘
235,236,Speyer,0,23,14,21.74% ↗
244,245,Kassel,1,25,10,-20.00% ↘
258,259,Osnabrück,2,30,18,20.00% ↗
263,264,Hagen,0,30,20,33.33% ↗
268,269,Oldenburg,0,31,29,87.10% ↗
273,274,Mönchengladbach,0,32,18,12.50% ↗
277,278,Heidelberg,1,33,14,-15.15% ↘
280,281,Neumünster,1,34,18,5.88% ↗
281,282,Salzgitter,0,34,19,11.76% ↗
282,283,Gelsenkirchen,1,35,23,31.43% ↗
284,285,Leverkusen,0,35,25,42.86% ↗
293,294,Ingolstadt,0,36,21,16.67% ↗
294,295,Ludwigshafen,0,36,18,0.00% →
300,301,Berlin Treptow-Köpenick,1,38,28,47.37% ↗
301,302,Kiel,0,38,25,31.58% ↗
302,303,Offenbach,0,38,25,31.58% ↗
304,305,Lübeck,0,39,26,33.33% ↗
306,307,Bamberg,0,39,26,33.33% ↗
310,311,Berlin Reinickendorf,1,42,26,23.81% ↗
315,316,Mannheim,0,42,22,4.76% ↗
316,317,Solingen,0,43,30,39.53% ↗
318,319,Bielefeld,0,44,25,13.64% ↗
319,320,Wolfsburg,0,44,24,9.09% ↗
320,321,Regensburg,0,45,28,24.44% ↗
321,322,Braunschweig,0,45,26,15.56% ↗
322,323,Würzburg,0,45,20,-11.11% ↘
326,327,Berlin Steglitz-Zehlendorf,1,47,30,27.66% ↗
327,328,Berlin Lichtenberg,1,47,40,70.21% ↗
