,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Suhl,0,1,1,100.00% ↗
4,5,Coburg,1,4,4,100.00% ↗
5,6,Pirmasens,1,4,2,0.00% →
6,7,Brandenburg a.d.Havel,1,4,2,0.00% →
10,11,Weimar,3,6,5,66.67% ↗
20,21,Ansbach,1,10,8,60.00% ↗
24,25,Eisenach,0,10,5,0.00% →
26,27,Zweibrücken,1,11,8,45.45% ↗
28,29,Dessau-Roßlau,0,11,7,27.27% ↗
30,31,Frankfurt (Oder),1,12,6,0.00% →
35,36,Schwabach,0,12,10,66.67% ↗
44,45,Straubing,1,15,8,6.67% ↗
46,47,Hof,0,15,13,73.33% ↗
47,48,Passau,0,15,12,60.00% ↗
51,52,Memmingen,0,17,11,29.41% ↗
59,60,Speyer,0,20,14,40.00% ↗
61,62,Schweinfurt,0,21,21,100.00% ↗
62,63,Jena,0,21,10,-4.76% ↘
66,67,Emden,0,22,4,-63.64% ↘
67,68,Neustadt a.d.Weinstraße,0,22,16,45.45% ↗
68,69,Kaufbeuren,2,23,9,-21.74% ↘
73,74,Amberg,0,23,20,73.91% ↗
74,75,Bayreuth,0,24,12,0.00% →
80,81,Landau i.d.Pfalz,0,25,12,-4.00% ↘
81,82,Landshut,0,25,16,28.00% ↗
88,89,Erlangen,0,27,16,18.52% ↗
92,93,Gera,0,28,17,21.43% ↗
95,96,Baden-Baden,0,28,16,14.29% ↗
96,97,Wilhelmshaven,0,28,15,7.14% ↗
100,101,Rosenheim,0,31,27,74.19% ↗
101,102,Weiden i.d.OPf.,0,31,27,74.19% ↗
115,116,Delmenhorst,0,34,15,-11.76% ↘
116,117,Ulm,0,34,24,41.18% ↗
126,127,Kempten,0,37,20,8.11% ↗
135,136,Fürth,0,40,27,35.00% ↗
152,153,Erfurt,0,44,26,18.18% ↗
162,163,Magdeburg,0,48,32,33.33% ↗
164,165,Chemnitz,0,49,31,26.53% ↗
165,166,Cottbus,0,49,36,46.94% ↗
181,182,Bamberg,0,56,35,25.00% ↗
192,193,Halle,0,60,33,10.00% ↗
195,196,Schwerin,0,61,36,18.03% ↗
199,200,Ingolstadt,0,62,27,-12.90% ↘
200,201,Trier,0,62,33,6.45% ↗
202,203,Frankenthal,0,63,32,1.59% ↗
203,204,Worms,0,63,35,11.11% ↗
208,209,Aschaffenburg,0,65,34,4.62% ↗
210,211,Koblenz,0,65,40,23.08% ↗
211,212,Würzburg,0,65,39,20.00% ↗
231,232,Salzgitter,0,73,31,-15.07% ↘
235,236,Pforzheim,0,75,55,46.67% ↗
239,240,Bremerhaven,0,76,36,-5.26% ↘
250,251,Bottrop,0,81,38,-6.17% ↘
251,252,Osnabrück,1,82,52,26.83% ↗
253,254,Remscheid,0,82,60,46.34% ↗
255,256,Regensburg,0,84,59,40.48% ↗
256,257,Heidelberg,0,84,44,4.76% ↗
259,260,Mülheim a.d.Ruhr,0,86,58,34.88% ↗
261,262,Potsdam,0,87,55,26.44% ↗
262,263,Heilbronn,0,88,40,-9.09% ↘
263,264,Kaiserslautern,0,88,34,-22.73% ↘
271,272,Kassel,0,92,45,-2.17% ↘
276,277,Freiburg i.Breisgau,0,95,56,17.89% ↗
285,286,Darmstadt,0,102,72,41.18% ↗
289,290,Oldenburg,0,109,55,0.92% ↗
291,292,Oberhausen,0,110,74,34.55% ↗
299,300,Braunschweig,0,122,80,31.15% ↗
304,305,Neumünster,0,128,61,-4.69% ↘
305,306,Berlin Treptow-Köpenick,0,131,75,14.50% ↗
307,308,Offenbach,0,134,97,44.78% ↗
308,309,Ludwigshafen,0,134,92,37.31% ↗
311,312,Mainz,0,138,86,24.64% ↗
319,320,Wolfsburg,0,147,89,21.09% ↗
320,321,Flensburg,0,148,89,20.27% ↗
322,323,Rostock,0,148,94,27.03% ↗
323,324,Herne,0,151,92,21.85% ↗
326,327,Dresden,0,155,94,21.29% ↗
329,330,Hamm,0,160,102,27.50% ↗
334,335,Karlsruhe,0,169,90,6.51% ↗
338,339,Hagen,0,178,94,5.62% ↗
339,340,Leipzig,0,178,89,0.00% →
346,347,Leverkusen,0,192,114,18.75% ↗
347,348,Münster,0,193,121,25.39% ↗
348,349,Berlin Marzahn-Hellersdorf,0,201,135,34.33% ↗
351,352,Augsburg,0,205,103,0.49% ↗
354,355,Nürnberg,0,223,140,25.56% ↗
355,356,Berlin Steglitz-Zehlendorf,0,225,124,10.22% ↗
356,357,Krefeld,0,227,125,10.13% ↗
358,359,Berlin Lichtenberg,0,233,146,25.32% ↗
359,360,Solingen,0,235,109,-7.23% ↘
360,361,Wiesbaden,0,236,147,24.58% ↗
361,362,Lübeck,0,236,112,-5.08% ↘
365,366,Gelsenkirchen,0,254,148,16.54% ↗
366,367,Mannheim,0,254,166,30.71% ↗
373,374,Berlin Pankow,0,294,180,22.45% ↗
377,378,Berlin Tempelhof-Schöneberg,0,314,189,20.38% ↗
378,379,Berlin Reinickendorf,0,315,179,13.65% ↗
379,380,Bielefeld,0,317,212,33.75% ↗
381,382,Bremen,0,323,189,17.03% ↗
382,383,Stuttgart,0,334,199,19.16% ↗
383,384,Berlin Spandau,0,337,241,43.03% ↗
386,387,Berlin Charlottenburg-Wilmersdorf,0,356,230,29.21% ↗
390,391,Berlin Friedrichshain-Kreuzberg,0,385,231,20.00% ↗
391,392,Bochum,0,396,219,10.61% ↗
392,393,Kiel,0,397,247,24.43% ↗
393,394,Mönchengladbach,0,401,249,24.19% ↗
395,396,Bonn,0,408,260,27.45% ↗
396,397,Wuppertal,0,411,287,39.66% ↗
397,398,Berlin Mitte,0,427,251,17.56% ↗
401,402,Duisburg,0,474,272,14.77% ↗
402,403,Essen,0,509,336,32.02% ↗
404,405,Berlin Neukölln,0,520,324,24.62% ↗
405,406,Dortmund,0,526,339,28.90% ↗
406,407,Frankfurt am Main,0,613,357,16.48% ↗
408,409,Düsseldorf,0,710,433,21.97% ↗
409,410,München,0,853,437,2.46% ↗
410,411,Köln,0,1325,802,21.06% ↗
411,412,Hamburg,0,2612,1558,19.30% ↗
