,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,181,86,-4.97% ↘
2,3,Wilhelmshaven,0,183,72,-21.31% ↘
4,5,Zweibrücken,0,224,111,-0.89% ↘
5,6,Pirmasens,0,241,139,15.35% ↗
8,9,Flensburg,0,270,135,0.00% →
9,10,Neumünster,0,276,114,-17.39% ↘
10,11,Hof,0,305,167,9.51% ↗
17,18,Delmenhorst,0,355,185,4.23% ↗
18,19,Coburg,0,358,170,-5.03% ↘
25,26,Weiden i.d.OPf.,0,405,163,-19.51% ↘
29,30,Trier,0,415,260,25.30% ↗
33,34,Landau i.d.Pfalz,0,438,168,-23.29% ↘
34,35,Schwabach,0,442,196,-11.31% ↘
38,39,Ansbach,0,468,228,-2.56% ↘
39,40,Frankenthal,0,470,244,3.83% ↗
40,41,Amberg,0,474,221,-6.75% ↘
44,45,Koblenz,0,497,253,1.81% ↗
48,49,Straubing,0,509,279,9.63% ↗
49,50,Bremerhaven,0,510,264,3.53% ↗
59,60,Brandenburg a.d.Havel,0,544,220,-19.12% ↘
60,61,Bottrop,0,557,308,10.59% ↗
61,62,Baden-Baden,0,560,263,-6.07% ↘
62,63,Remscheid,0,568,287,1.06% ↗
64,65,Neustadt a.d.Weinstraße,0,577,323,11.96% ↗
67,68,Bayreuth,0,586,247,-15.70% ↘
71,72,Speyer,0,613,288,-6.04% ↘
72,73,Memmingen,0,620,274,-11.61% ↘
73,74,Passau,0,621,225,-27.54% ↘
74,75,Schweinfurt,0,622,330,6.11% ↗
75,76,Osnabrück,0,643,343,6.69% ↗
76,77,Schwerin,0,652,292,-10.43% ↘
80,81,Aschaffenburg,0,666,329,-1.20% ↘
82,83,Oldenburg,0,669,331,-1.05% ↘
83,84,Kaiserslautern,0,679,418,23.12% ↗
85,86,Bamberg,0,681,338,-0.73% ↘
88,89,Suhl,0,688,362,5.23% ↗
89,90,Kiel,0,691,342,-1.01% ↘
91,92,Wolfsburg,0,711,378,6.33% ↗
93,94,Kaufbeuren,0,727,350,-3.71% ↘
98,99,Worms,0,741,362,-2.29% ↘
102,103,Mülheim a.d.Ruhr,0,792,464,17.17% ↗
104,105,Erlangen,0,804,424,5.47% ↗
105,106,Heidelberg,0,812,423,4.19% ↗
109,110,Lübeck,0,823,462,12.27% ↗
110,111,Salzgitter,0,827,420,1.57% ↗
116,117,Landshut,0,865,411,-4.97% ↘
117,118,Weimar,0,865,567,31.10% ↗
121,122,Frankfurt (Oder),0,882,437,-0.91% ↘
128,129,Herne,0,922,427,-7.38% ↘
130,131,Offenbach,0,934,465,-0.43% ↘
131,132,Kempten,0,939,430,-8.41% ↘
138,139,Kassel,0,985,487,-1.12% ↘
139,140,Darmstadt,0,992,525,5.85% ↗
141,142,Solingen,0,996,499,0.20% ↗
144,145,Oberhausen,0,1010,584,15.64% ↗
146,147,Mainz,0,1018,533,4.72% ↗
148,149,Würzburg,0,1031,513,-0.48% ↘
151,152,Hamm,0,1044,508,-2.68% ↘
158,159,Münster,0,1064,479,-9.96% ↘
163,164,Hagen,0,1096,473,-13.69% ↘
173,174,Braunschweig,0,1180,694,17.63% ↗
174,175,Leverkusen,0,1189,540,-9.17% ↘
182,183,Wiesbaden,0,1227,565,-7.91% ↘
184,185,Ulm,0,1273,611,-4.01% ↘
186,187,Rostock,0,1284,748,16.51% ↗
188,189,Rosenheim,0,1290,488,-24.34% ↘
193,194,Berlin Marzahn-Hellersdorf,0,1315,850,29.28% ↗
200,201,Dessau-Roßlau,0,1405,688,-2.06% ↘
208,209,Mönchengladbach,0,1467,689,-6.07% ↘
210,211,Ludwigshafen,0,1469,711,-3.20% ↘
212,213,Jena,0,1473,832,12.97% ↗
216,217,Fürth,0,1490,678,-8.99% ↘
220,221,Gera,0,1531,817,6.73% ↗
221,222,Regensburg,0,1534,778,1.43% ↗
223,224,Gelsenkirchen,0,1566,765,-2.30% ↘
231,232,Krefeld,0,1613,893,10.73% ↗
237,238,Potsdam,0,1658,900,8.56% ↗
241,242,Heilbronn,0,1690,847,0.24% ↗
244,245,Ingolstadt,0,1716,859,0.12% ↗
246,247,Cottbus,0,1738,1020,17.38% ↗
250,251,Berlin Spandau,0,1773,989,11.56% ↗
260,261,Freiburg i.Breisgau,0,1861,1030,10.69% ↗
266,267,Pforzheim,0,1903,1156,21.49% ↗
270,271,Bonn,0,1926,984,2.18% ↗
281,282,Berlin Steglitz-Zehlendorf,0,2022,897,-11.28% ↘
283,284,Bochum,0,2036,1000,-1.77% ↘
293,294,Berlin Lichtenberg,0,2184,1160,6.23% ↗
296,297,Berlin Charlottenburg-Wilmersdorf,0,2202,1067,-3.09% ↘
297,298,Berlin Reinickendorf,0,2207,998,-9.56% ↘
299,300,Wuppertal,0,2221,1226,10.40% ↗
301,302,Berlin Treptow-Köpenick,0,2247,1118,-0.49% ↘
306,307,Berlin Friedrichshain-Kreuzberg,0,2299,1068,-7.09% ↘
309,310,Karlsruhe,0,2327,1169,0.47% ↗
311,312,Bremen,0,2357,1294,9.80% ↗
313,314,Bielefeld,0,2368,1061,-10.39% ↘
329,330,Berlin Tempelhof-Schöneberg,0,2561,1278,-0.20% ↘
331,332,Duisburg,0,2582,1395,8.06% ↗
336,337,Essen,0,2675,1472,10.06% ↗
337,338,Berlin Mitte,0,2696,1212,-10.09% ↘
350,351,Berlin Neukölln,0,2883,1664,15.44% ↗
359,360,Halle,0,3088,1656,7.25% ↗
361,362,Magdeburg,0,3114,1936,24.34% ↗
363,364,Erfurt,0,3147,1733,10.14% ↗
364,365,Dortmund,0,3219,1687,4.82% ↗
365,366,Berlin Pankow,0,3292,1490,-9.48% ↘
366,367,Mannheim,0,3309,1708,3.23% ↗
368,369,Augsburg,0,3421,1683,-1.61% ↘
379,380,Düsseldorf,0,3925,1897,-3.34% ↘
387,388,Stuttgart,0,4450,2290,2.92% ↗
393,394,Frankfurt am Main,0,5565,2829,1.67% ↗
394,395,Chemnitz,0,5588,2867,2.61% ↗
396,397,Nürnberg,0,5987,2879,-3.82% ↘
402,403,Köln,0,8371,4727,12.94% ↗
403,404,Hamburg,0,9026,4495,-0.40% ↘
404,405,Leipzig,0,9721,4330,-10.91% ↘
409,410,Dresden,0,14487,6776,-6.45% ↘
410,411,München,0,14888,6835,-8.18% ↘
