,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,22,0,0,0.00% →
1,2,Frankfurt (Oder),1,4,2,0.00% →
6,7,Dessau-Roßlau,0,31,15,-3.23% ↘
8,9,Weiden i.d.OPf.,0,36,14,-22.22% ↘
9,10,Suhl,0,40,20,0.00% →
18,19,Coburg,0,51,28,9.80% ↗
21,22,Bayreuth,0,56,19,-32.14% ↘
25,26,Zweibrücken,1,61,31,1.64% ↗
29,30,Weimar,0,63,42,33.33% ↗
32,33,Emden,0,67,38,13.43% ↗
36,37,Schwerin,0,69,25,-27.54% ↘
38,39,Pirmasens,0,71,42,18.31% ↗
46,47,Schwabach,0,80,32,-20.00% ↘
50,51,Ansbach,0,81,33,-18.52% ↘
52,53,Flensburg,0,83,33,-20.48% ↘
53,54,Passau,0,84,43,2.38% ↗
64,65,Hof,0,93,53,13.98% ↗
68,69,Amberg,0,94,45,-4.26% ↘
69,70,Straubing,0,95,54,13.68% ↗
72,73,Gera,0,98,50,2.04% ↗
74,75,Memmingen,0,100,54,8.00% ↗
92,93,Neumünster,0,109,62,13.76% ↗
96,97,Kaufbeuren,0,110,46,-16.36% ↘
100,101,Jena,0,118,52,-11.86% ↘
101,102,Frankenthal,0,119,55,-7.56% ↘
106,107,Brandenburg a.d.Havel,0,121,78,28.93% ↗
107,108,Wilhelmshaven,0,122,62,1.64% ↗
112,113,Baden-Baden,0,125,55,-12.00% ↘
115,116,Schweinfurt,0,130,61,-6.15% ↘
116,117,Trier,0,130,54,-16.92% ↘
122,123,Bamberg,0,141,67,-4.96% ↘
124,125,Landau i.d.Pfalz,0,142,77,8.45% ↗
136,137,Chemnitz,0,155,76,-1.94% ↘
137,138,Kaiserslautern,0,155,76,-1.94% ↘
138,139,Kempten,0,155,59,-23.87% ↘
147,148,Speyer,0,163,77,-5.52% ↘
150,151,Landshut,0,166,73,-12.05% ↘
155,156,Magdeburg,0,170,77,-9.41% ↘
160,161,Potsdam,0,174,93,6.90% ↗
162,163,Erlangen,0,175,102,16.57% ↗
165,166,Aschaffenburg,0,176,112,27.27% ↗
168,169,Delmenhorst,0,182,69,-24.18% ↘
171,172,Koblenz,0,187,66,-29.41% ↘
175,176,Cottbus,0,190,119,25.26% ↗
184,185,Rostock,0,205,72,-29.76% ↘
194,195,Lübeck,0,216,84,-22.22% ↘
200,201,Bottrop,0,222,98,-11.71% ↘
202,203,Remscheid,0,223,65,-41.70% ↘
203,204,Neustadt a.d.Weinstraße,0,225,114,1.33% ↗
206,207,Halle,0,230,118,2.61% ↗
210,211,Würzburg,0,234,110,-5.98% ↘
211,212,Worms,0,235,117,-0.43% ↘
216,217,Heidelberg,0,243,124,2.06% ↗
219,220,Wolfsburg,0,247,93,-24.70% ↘
221,222,Fürth,0,249,128,2.81% ↗
222,223,Oldenburg,0,250,114,-8.80% ↘
223,224,Ulm,0,252,114,-9.52% ↘
228,229,Erfurt,0,259,140,8.11% ↗
236,237,Rosenheim,0,271,129,-4.80% ↘
248,249,Osnabrück,0,296,121,-18.24% ↘
249,250,Solingen,0,296,105,-29.05% ↘
251,252,Berlin Marzahn-Hellersdorf,0,297,111,-25.25% ↘
254,255,Pforzheim,0,299,141,-5.69% ↘
257,258,Berlin Treptow-Köpenick,0,304,177,16.45% ↗
264,265,Regensburg,0,319,183,14.73% ↗
267,268,Berlin Steglitz-Zehlendorf,0,327,173,5.81% ↗
269,270,Darmstadt,0,332,164,-1.20% ↘
273,274,Braunschweig,0,336,175,4.17% ↗
281,282,Kiel,0,350,148,-15.43% ↘
284,285,Mülheim a.d.Ruhr,0,353,132,-25.21% ↘
290,291,Herne,0,369,165,-10.57% ↘
296,297,Heilbronn,0,377,219,16.18% ↗
298,299,Berlin Lichtenberg,0,395,197,-0.25% ↘
299,300,Ingolstadt,0,397,149,-24.94% ↘
300,301,Freiburg i.Breisgau,0,402,206,2.49% ↗
307,308,Salzgitter,0,422,196,-7.11% ↘
309,310,Münster,0,427,189,-11.48% ↘
316,317,Hamm,0,442,184,-16.74% ↘
320,321,Karlsruhe,0,457,219,-4.16% ↘
321,322,Krefeld,0,460,177,-23.04% ↘
323,324,Bremerhaven,0,466,212,-9.01% ↘
325,326,Hagen,0,476,257,7.98% ↗
331,332,Mainz,0,496,201,-18.95% ↘
333,334,Berlin Pankow,0,500,242,-3.20% ↘
336,337,Leipzig,0,508,252,-0.79% ↘
339,340,Berlin Charlottenburg-Wilmersdorf,0,515,241,-6.41% ↘
340,341,Oberhausen,0,517,217,-16.05% ↘
344,345,Kassel,0,541,225,-16.82% ↘
346,347,Mönchengladbach,0,546,260,-4.76% ↘
348,349,Offenbach,0,565,261,-7.61% ↘
350,351,Leverkusen,0,594,244,-17.85% ↘
