,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
4,5,Pirmasens,0,7,6,71.43% ↗
5,6,Suhl,0,7,7,100.00% ↗
7,8,Weimar,0,8,3,-25.00% ↘
9,10,Brandenburg a.d.Havel,0,9,8,77.78% ↗
23,24,Dessau-Roßlau,0,15,9,20.00% ↗
25,26,Eisenach,0,17,9,5.88% ↗
26,27,Schwabach,0,17,9,5.88% ↗
29,30,Coburg,0,18,15,66.67% ↗
30,31,Frankfurt (Oder),1,19,13,36.84% ↗
31,32,Emden,0,19,13,36.84% ↗
34,35,Passau,0,20,12,20.00% ↗
38,39,Hof,1,23,13,13.04% ↗
42,43,Ansbach,0,23,20,73.91% ↗
45,46,Memmingen,0,24,17,41.67% ↗
46,47,Landau i.d.Pfalz,0,24,14,16.67% ↗
47,48,Straubing,0,24,12,0.00% →
48,49,Zweibrücken,0,24,17,41.67% ↗
52,53,Jena,1,26,12,-7.69% ↘
62,63,Kaufbeuren,0,27,15,11.11% ↗
66,67,Bayreuth,0,28,18,28.57% ↗
82,83,Wilhelmshaven,0,35,17,-2.86% ↘
84,85,Neustadt a.d.Weinstraße,0,36,22,22.22% ↗
93,94,Kempten,0,39,25,28.21% ↗
98,99,Landshut,0,40,26,30.00% ↗
99,100,Gera,0,40,29,45.00% ↗
100,101,Speyer,0,40,30,50.00% ↗
104,105,Amberg,0,41,27,31.71% ↗
112,113,Delmenhorst,0,44,24,9.09% ↗
113,114,Schweinfurt,0,44,32,45.45% ↗
118,119,Baden-Baden,0,48,36,50.00% ↗
119,120,Erlangen,0,48,31,29.17% ↗
125,126,Erfurt,0,54,36,33.33% ↗
136,137,Magdeburg,0,58,37,27.59% ↗
137,138,Weiden i.d.OPf.,0,58,41,41.38% ↗
142,143,Bamberg,0,60,36,20.00% ↗
157,158,Fürth,0,64,39,21.88% ↗
167,168,Chemnitz,0,69,33,-4.35% ↘
169,170,Ulm,0,70,50,42.86% ↗
170,171,Aschaffenburg,0,71,35,-1.41% ↘
179,180,Trier,0,73,41,12.33% ↗
184,185,Salzgitter,0,76,42,10.53% ↗
190,191,Frankenthal,0,80,35,-12.50% ↘
199,200,Rosenheim,0,83,70,68.67% ↗
201,202,Cottbus,0,84,63,50.00% ↗
203,204,Kaiserslautern,0,86,39,-9.30% ↘
206,207,Schwerin,0,88,52,18.18% ↗
211,212,Heilbronn,0,91,52,14.29% ↗
212,213,Halle,0,92,64,39.13% ↗
213,214,Würzburg,0,92,54,17.39% ↗
217,218,Ingolstadt,0,93,64,37.63% ↗
222,223,Bremerhaven,0,97,63,29.90% ↗
228,229,Worms,0,100,68,36.00% ↗
234,235,Bottrop,0,102,51,0.00% →
241,242,Heidelberg,0,104,64,23.08% ↗
244,245,Koblenz,0,110,76,38.18% ↗
251,252,Potsdam,0,113,70,23.89% ↗
253,254,Pforzheim,0,115,79,37.39% ↗
258,259,Neumünster,0,120,56,-6.67% ↘
272,273,Regensburg,0,129,73,13.18% ↗
277,278,Osnabrück,0,133,84,26.32% ↗
278,279,Darmstadt,0,136,80,17.65% ↗
279,280,Freiburg i.Breisgau,0,137,79,15.33% ↗
285,286,Mülheim a.d.Ruhr,0,146,95,30.14% ↗
286,287,Remscheid,0,147,95,29.25% ↗
293,294,Berlin Treptow-Köpenick,0,155,73,-5.81% ↘
294,295,Braunschweig,0,156,101,29.49% ↗
295,296,Oldenburg,0,157,81,3.18% ↗
296,297,Kassel,0,158,112,41.77% ↗
297,298,Wolfsburg,0,159,78,-1.89% ↘
301,302,Oberhausen,0,167,113,35.33% ↗
311,312,Offenbach,0,188,106,12.77% ↗
312,313,Mainz,0,189,117,23.81% ↗
315,316,Flensburg,0,192,111,15.62% ↗
320,321,Rostock,0,204,131,28.43% ↗
322,323,Leipzig,0,207,114,10.14% ↗
323,324,Lübeck,0,210,96,-8.57% ↘
325,326,Karlsruhe,0,214,134,25.23% ↗
326,327,Herne,0,215,122,13.49% ↗
327,328,Ludwigshafen,0,215,136,26.51% ↗
333,334,Münster,0,231,123,6.49% ↗
336,337,Hagen,0,234,140,19.66% ↗
339,340,Dresden,0,239,151,26.36% ↗
344,345,Hamm,0,246,154,25.20% ↗
346,347,Berlin Marzahn-Hellersdorf,0,253,150,18.58% ↗
348,349,Berlin Steglitz-Zehlendorf,0,257,168,30.74% ↗
350,351,Augsburg,0,272,163,19.85% ↗
352,353,Wiesbaden,0,274,165,20.44% ↗
353,354,Berlin Lichtenberg,0,275,158,14.91% ↗
355,356,Solingen,0,283,168,18.73% ↗
357,358,Mannheim,0,303,175,15.51% ↗
358,359,Leverkusen,0,313,205,30.99% ↗
359,360,Krefeld,0,314,212,35.03% ↗
363,364,Gelsenkirchen,0,343,207,20.70% ↗
365,366,Nürnberg,0,347,227,30.84% ↗
367,368,Berlin Pankow,0,348,193,10.92% ↗
374,375,Berlin Reinickendorf,0,377,206,9.28% ↗
375,376,Bremen,0,392,236,20.41% ↗
382,383,Berlin Tempelhof-Schöneberg,0,426,248,16.43% ↗
383,384,Berlin Spandau,0,440,253,15.00% ↗
384,385,Berlin Friedrichshain-Kreuzberg,0,452,248,9.73% ↗
385,386,Mönchengladbach,0,462,240,3.90% ↗
386,387,Berlin Charlottenburg-Wilmersdorf,0,463,274,18.36% ↗
387,388,Kiel,0,464,228,-1.72% ↘
389,390,Stuttgart,0,500,320,28.00% ↗
394,395,Berlin Mitte,0,551,331,20.15% ↗
395,396,Bielefeld,0,581,405,39.41% ↗
396,397,Bonn,0,584,402,37.67% ↗
398,399,Bochum,0,616,392,27.27% ↗
400,401,Wuppertal,0,653,431,32.01% ↗
402,403,Duisburg,0,660,430,30.30% ↗
403,404,Berlin Neukölln,0,704,380,7.95% ↗
404,405,Essen,0,706,457,29.46% ↗
405,406,Frankfurt am Main,0,787,474,20.46% ↗
406,407,Dortmund,0,789,524,32.83% ↗
408,409,Düsseldorf,0,957,574,19.96% ↗
409,410,München,0,1125,651,15.73% ↗
410,411,Köln,0,1788,1156,29.31% ↗
411,412,Hamburg,0,3068,1580,3.00% ↗
