,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,61,40,31.15% ↗
4,5,Zweibrücken,0,74,43,16.22% ↗
6,7,Pirmasens,0,90,72,60.00% ↗
11,12,Neumünster,0,107,40,-25.23% ↘
13,14,Hof,0,122,83,36.07% ↗
14,15,Wilhelmshaven,2,125,48,-23.20% ↘
18,19,Coburg,0,132,84,27.27% ↗
19,20,Brandenburg a.d.Havel,0,136,84,23.53% ↗
23,24,Kaiserslautern,0,144,102,41.67% ↗
25,26,Amberg,0,152,81,6.58% ↗
27,28,Weiden i.d.OPf.,0,154,80,3.90% ↗
28,29,Flensburg,0,157,69,-12.10% ↘
30,31,Neustadt a.d.Weinstraße,0,166,117,40.96% ↗
33,34,Schwerin,0,170,94,10.59% ↗
34,35,Trier,0,172,100,16.28% ↗
38,39,Delmenhorst,0,177,112,26.55% ↗
39,40,Ansbach,0,179,99,10.61% ↗
42,43,Bayreuth,0,186,144,54.84% ↗
45,46,Landau i.d.Pfalz,0,190,120,26.32% ↗
46,47,Koblenz,0,194,113,16.49% ↗
47,48,Frankenthal,0,197,127,28.93% ↗
48,49,Suhl,0,197,129,30.96% ↗
52,53,Speyer,0,202,99,-1.98% ↘
57,58,Frankfurt (Oder),0,217,159,46.54% ↗
58,59,Schwabach,0,217,112,3.23% ↗
62,63,Remscheid,0,225,114,1.33% ↗
64,65,Salzgitter,0,229,125,9.17% ↗
67,68,Baden-Baden,0,243,108,-11.11% ↘
68,69,Bottrop,0,244,128,4.92% ↗
70,71,Aschaffenburg,0,256,147,14.84% ↗
72,73,Worms,0,259,143,10.42% ↗
74,75,Oldenburg,0,265,165,24.53% ↗
80,81,Osnabrück,0,281,160,13.88% ↗
83,84,Bamberg,0,289,164,13.49% ↗
85,86,Bremerhaven,0,290,139,-4.14% ↘
86,87,Kaufbeuren,0,290,165,13.79% ↗
90,91,Memmingen,0,300,186,24.00% ↗
93,94,Lübeck,0,307,192,25.08% ↗
97,98,Mülheim a.d.Ruhr,0,310,177,14.19% ↗
98,99,Wolfsburg,0,311,188,20.90% ↗
101,102,Erlangen,0,318,185,16.35% ↗
105,106,Dessau-Roßlau,0,323,209,29.41% ↗
107,108,Herne,0,325,172,5.85% ↗
109,110,Schweinfurt,0,339,182,7.37% ↗
111,112,Solingen,0,342,190,11.11% ↗
113,114,Hamm,0,344,187,8.72% ↗
116,117,Passau,0,351,214,21.94% ↗
119,120,Heidelberg,0,364,199,9.34% ↗
120,121,Oberhausen,0,364,178,-2.20% ↘
128,129,Straubing,0,376,192,2.13% ↗
134,135,Darmstadt,0,391,218,11.51% ↗
141,142,Landshut,0,413,214,3.63% ↗
143,144,Cottbus,0,417,247,18.47% ↗
144,145,Braunschweig,0,421,252,19.71% ↗
154,155,Kassel,0,442,257,16.29% ↗
157,158,Kiel,0,456,243,6.58% ↗
159,160,Rosenheim,0,469,239,1.92% ↗
164,165,Weimar,0,490,272,11.02% ↗
167,168,Mainz,0,494,284,14.98% ↗
170,171,Hagen,0,500,254,1.60% ↗
176,177,Würzburg,0,516,258,0.00% →
