,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Suhl,28,0,0,0.00% →
8,9,Kempten,17,0,0,0.00% →
19,20,Emden,2,1,1,100.00% ↗
23,24,Dessau-Roßlau,0,1,1,100.00% ↗
24,25,Weiden i.d.OPf.,0,1,1,100.00% ↗
25,26,Straubing,0,1,1,100.00% ↗
26,27,Coburg,13,2,0,-100.00% ↘
34,35,Passau,3,2,2,100.00% ↗
37,38,Gera,1,2,1,0.00% →
47,48,Eisenach,7,3,0,-100.00% ↘
50,51,Zweibrücken,4,3,3,100.00% ↗
54,55,Kaufbeuren,1,3,1,-33.33% ↘
64,65,Wilhelmshaven,0,3,2,33.33% ↗
65,66,Weimar,7,4,0,-100.00% ↘
69,70,Schwabach,3,4,3,50.00% ↗
70,71,Neustadt a.d.Weinstraße,3,4,3,50.00% ↗
73,74,Brandenburg a.d.Havel,1,4,2,0.00% →
78,79,Ansbach,5,5,2,-20.00% ↘
80,81,Memmingen,2,5,3,20.00% ↗
82,83,Frankenthal,1,5,3,20.00% ↗
99,100,Amberg,0,6,5,66.67% ↗
100,101,Pirmasens,0,6,3,0.00% →
101,102,Frankfurt (Oder),0,6,4,33.33% ↗
104,105,Rosenheim,1,7,4,14.29% ↗
113,114,Schwerin,0,7,4,14.29% ↗
114,115,Landau i.d.Pfalz,0,7,4,14.29% ↗
116,117,Erfurt,0,7,4,14.29% ↗
118,119,Jena,3,8,4,0.00% →
122,123,Bremerhaven,0,8,2,-50.00% ↘
124,125,Bayreuth,0,8,6,50.00% ↗
127,128,Pforzheim,4,9,4,-11.11% ↘
133,134,Mülheim a.d.Ruhr,0,9,8,77.78% ↗
134,135,Flensburg,0,9,5,11.11% ↗
139,140,Chemnitz,0,10,5,0.00% →
140,141,Oldenburg,0,10,5,0.00% →
149,150,Remscheid,0,10,9,80.00% ↗
150,151,Speyer,0,10,8,60.00% ↗
151,152,Hof,3,11,8,45.45% ↗
165,166,Landshut,0,11,7,27.27% ↗
166,167,Erlangen,0,11,5,-9.09% ↘
170,171,Cottbus,3,12,7,16.67% ↗
171,172,Herne,2,12,5,-16.67% ↘
180,181,Worms,0,12,6,0.00% →
183,184,Delmenhorst,1,13,6,-7.69% ↘
191,192,Kaiserslautern,0,13,5,-23.08% ↘
201,202,Rostock,0,14,8,14.29% ↗
202,203,Schweinfurt,0,14,7,0.00% →
204,205,Magdeburg,0,14,12,71.43% ↗
205,206,Halle,0,14,7,0.00% →
212,213,Potsdam,0,15,9,20.00% ↗
218,219,Bottrop,0,16,9,12.50% ↗
227,228,Aschaffenburg,0,17,6,-29.41% ↘
228,229,Baden-Baden,0,17,7,-17.65% ↘
233,234,Leverkusen,0,18,9,0.00% →
244,245,Berlin Marzahn-Hellersdorf,0,19,9,-5.26% ↘
256,257,Fürth,0,21,10,-4.76% ↘
267,268,Salzgitter,0,23,20,73.91% ↗
269,270,Heilbronn,0,24,5,-58.33% ↘
270,271,Ingolstadt,0,24,21,75.00% ↗
271,272,Berlin Treptow-Köpenick,0,25,14,12.00% ↗
275,276,Kassel,0,25,13,4.00% ↗
276,277,Koblenz,0,25,12,-4.00% ↘
277,278,Bamberg,0,25,18,44.00% ↗
278,279,Mönchengladbach,0,25,15,20.00% ↗
281,282,Solingen,0,26,17,30.77% ↗
288,289,Berlin Lichtenberg,0,27,19,40.74% ↗
290,291,Osnabrück,0,28,16,14.29% ↗
291,292,Kiel,0,28,17,21.43% ↗
297,298,Hagen,0,30,17,13.33% ↗
299,300,Wolfsburg,1,31,22,41.94% ↗
301,302,Neumünster,0,31,24,54.84% ↗
306,307,Heidelberg,0,32,22,37.50% ↗
307,308,Gelsenkirchen,0,32,17,6.25% ↗
308,309,Lübeck,0,32,19,18.75% ↗
318,319,Berlin Reinickendorf,0,35,14,-20.00% ↘
319,320,Bonn,1,36,19,5.56% ↗
320,321,Bielefeld,0,36,18,0.00% →
321,322,Krefeld,0,36,22,22.22% ↗
322,323,Mannheim,0,36,27,50.00% ↗
326,327,Berlin Steglitz-Zehlendorf,0,37,25,35.14% ↗
328,329,Regensburg,0,38,17,-10.53% ↘
329,330,Offenbach,0,39,10,-48.72% ↘
330,331,Berlin Spandau,0,39,25,28.21% ↗
334,335,Würzburg,0,40,27,35.00% ↗
336,337,Berlin Tempelhof-Schöneberg,0,41,27,31.71% ↗
337,338,Braunschweig,0,41,18,-12.20% ↘
339,340,Ludwigshafen,0,41,18,-12.20% ↘
341,342,Oberhausen,0,42,27,28.57% ↗
343,344,Leipzig,0,42,21,0.00% →
344,345,Hamm,0,42,28,33.33% ↗
350,351,Bochum,0,44,33,50.00% ↗
352,353,Wuppertal,0,44,27,22.73% ↗
355,356,Mainz,0,45,27,20.00% ↗
356,357,Ulm,0,46,28,21.74% ↗
357,358,Freiburg i.Breisgau,0,47,25,6.38% ↗
365,366,Duisburg,0,53,28,5.66% ↗
366,367,Trier,0,53,41,54.72% ↗
370,371,Darmstadt,0,55,37,34.55% ↗
377,378,Münster,0,59,40,35.59% ↗
381,382,Berlin Neukölln,0,63,33,4.76% ↗
382,383,Berlin Pankow,0,64,46,43.75% ↗
383,384,Dresden,0,65,44,35.38% ↗
385,386,Wiesbaden,0,67,49,46.27% ↗
388,389,Berlin Friedrichshain-Kreuzberg,0,69,43,24.64% ↗
389,390,Dortmund,0,72,38,5.56% ↗
395,396,Berlin Charlottenburg-Wilmersdorf,0,78,47,20.51% ↗
398,399,Augsburg,0,83,59,42.17% ↗
400,401,Essen,0,91,53,16.48% ↗
401,402,Karlsruhe,0,96,63,31.25% ↗
402,403,Nürnberg,0,108,55,1.85% ↗
403,404,Berlin Mitte,0,114,69,21.05% ↗
404,405,Bremen,0,124,74,19.35% ↗
405,406,Stuttgart,0,147,92,25.17% ↗
407,408,Düsseldorf,0,245,155,26.53% ↗
408,409,Köln,0,328,205,25.00% ↗
409,410,Frankfurt am Main,0,335,173,3.28% ↗
410,411,München,0,394,217,10.15% ↗
411,412,Hamburg,0,417,235,12.71% ↗
