,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,148,63,-14.86% ↘
6,7,Zweibrücken,0,347,238,37.18% ↗
7,8,Coburg,0,366,195,6.56% ↗
10,11,Gera,0,398,227,14.07% ↗
12,13,Pirmasens,0,425,322,51.53% ↗
17,18,Neustadt a.d.Weinstraße,0,457,320,40.04% ↗
18,19,Weimar,0,458,275,20.09% ↗
23,24,Hof,0,510,283,10.98% ↗
24,25,Amberg,0,541,358,32.35% ↗
25,26,Emden,0,546,368,34.80% ↗
26,27,Ansbach,0,595,366,23.03% ↗
29,30,Landau i.d.Pfalz,0,612,352,15.03% ↗
30,31,Weiden i.d.OPf.,0,621,366,17.87% ↗
33,34,Dessau-Roßlau,0,658,406,23.40% ↗
34,35,Kaufbeuren,0,664,406,22.29% ↗
36,37,Memmingen,0,688,415,20.64% ↗
41,42,Wilhelmshaven,0,719,419,16.55% ↗
42,43,Frankenthal,0,720,384,6.67% ↗
46,47,Schwabach,0,764,521,36.39% ↗
48,49,Bamberg,0,779,443,13.74% ↗
49,50,Passau,0,779,467,19.90% ↗
50,51,Straubing,0,788,529,34.26% ↗
55,56,Speyer,0,835,395,-5.39% ↘
63,64,Aschaffenburg,0,913,429,-6.02% ↘
66,67,Jena,0,945,568,20.21% ↗
70,71,Frankfurt (Oder),0,1020,720,41.18% ↗
71,72,Brandenburg a.d.Havel,0,1051,713,35.68% ↗
78,79,Chemnitz,0,1140,619,8.60% ↗
80,81,Schweinfurt,0,1144,620,8.39% ↗
83,84,Baden-Baden,0,1193,703,17.85% ↗
86,87,Kempten,0,1204,815,35.38% ↗
87,88,Bayreuth,0,1208,740,22.52% ↗
89,90,Worms,0,1213,770,26.96% ↗
96,97,Cottbus,0,1292,781,20.90% ↗
102,103,Landshut,0,1370,933,36.20% ↗
103,104,Erfurt,0,1373,803,16.97% ↗
122,123,Neumünster,0,1490,956,28.32% ↗
123,124,Rosenheim,0,1495,984,31.64% ↗
139,140,Wolfsburg,0,1613,976,21.02% ↗
152,153,Heidelberg,0,1700,984,15.76% ↗
158,159,Erlangen,0,1725,979,13.51% ↗
163,164,Koblenz,0,1761,923,4.83% ↗
164,165,Trier,0,1763,1121,27.17% ↗
170,171,Flensburg,0,1822,1083,18.88% ↗
171,172,Schwerin,0,1822,1363,49.62% ↗
174,175,Kaiserslautern,0,1838,1100,19.70% ↗
185,186,Pforzheim,0,1968,1167,18.60% ↗
192,193,Salzgitter,0,2067,1335,29.17% ↗
198,199,Delmenhorst,0,2173,1151,5.94% ↗
199,200,Osnabrück,0,2180,1072,-1.65% ↘
205,206,Berlin Marzahn-Hellersdorf,0,2269,1948,71.71% ↗
209,210,Magdeburg,0,2315,1348,16.46% ↗
212,213,Bottrop,0,2351,1539,30.92% ↗
214,215,Heilbronn,0,2369,1521,28.41% ↗
217,218,Ulm,0,2458,1532,24.65% ↗
218,219,Fürth,0,2462,1578,28.19% ↗
233,234,Remscheid,0,2653,1797,35.47% ↗
238,239,Ludwigshafen,0,2697,1559,15.61% ↗
246,247,Halle,0,2813,1872,33.10% ↗
