,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Straubing,26,0,0,0.00% →
1,2,Dessau-Roßlau,25,0,0,0.00% →
4,5,Suhl,20,0,0,0.00% →
13,14,Passau,13,1,0,-100.00% ↘
26,27,Pirmasens,5,1,1,100.00% ↗
32,33,Magdeburg,2,1,1,100.00% ↗
35,36,Amberg,2,1,1,100.00% ↗
36,37,Wilhelmshaven,1,1,1,100.00% ↗
39,40,Kempten,9,2,0,-100.00% ↘
40,41,Weiden i.d.OPf.,8,2,0,-100.00% ↘
41,42,Mülheim a.d.Ruhr,6,2,1,0.00% →
42,43,Memmingen,5,2,1,0.00% →
48,49,Bayreuth,3,2,1,0.00% →
52,53,Kaufbeuren,1,2,2,100.00% ↗
55,56,Hof,9,3,0,-100.00% ↘
61,62,Schwabach,4,3,1,-33.33% ↘
66,67,Rosenheim,3,3,2,33.33% ↗
68,69,Jena,1,3,2,33.33% ↗
69,70,Frankfurt (Oder),0,3,1,-33.33% ↘
70,71,Brandenburg a.d.Havel,0,3,2,33.33% ↗
71,72,Weimar,0,3,3,100.00% ↗
72,73,Speyer,0,3,1,-33.33% ↘
77,78,Emden,6,4,1,-50.00% ↘
78,79,Coburg,5,4,2,0.00% →
80,81,Erfurt,4,4,3,50.00% ↗
86,87,Flensburg,1,4,4,100.00% ↗
88,89,Landau i.d.Pfalz,0,4,2,0.00% →
92,93,Zweibrücken,9,5,0,-100.00% ↘
99,100,Potsdam,0,5,3,20.00% ↗
109,110,Eisenach,4,6,2,-33.33% ↘
114,115,Neustadt a.d.Weinstraße,2,6,1,-66.67% ↘
118,119,Frankenthal,0,6,2,-33.33% ↘
124,125,Remscheid,7,7,0,-100.00% ↘
133,134,Cottbus,2,7,6,71.43% ↗
136,137,Schwerin,2,7,4,14.29% ↗
142,143,Gera,3,8,2,-50.00% ↘
143,144,Bremerhaven,3,8,7,75.00% ↗
144,145,Delmenhorst,0,8,7,75.00% ↗
145,146,Neumünster,0,8,3,-25.00% ↘
162,163,Halle,1,9,6,33.33% ↗
164,165,Oldenburg,0,9,4,-11.11% ↘
175,176,Salzgitter,3,10,3,-40.00% ↘
186,187,Worms,2,11,8,45.45% ↗
187,188,Herne,2,11,6,9.09% ↗
189,190,Rostock,0,11,6,9.09% ↗
195,196,Erlangen,1,12,7,16.67% ↗
199,200,Ansbach,3,13,3,-53.85% ↘
201,202,Ingolstadt,2,13,1,-84.62% ↘
203,204,Trier,0,13,10,53.85% ↗
207,208,Bottrop,3,14,9,28.57% ↗
213,214,Bamberg,1,14,5,-28.57% ↘
222,223,Landshut,2,15,5,-33.33% ↘
223,224,Pforzheim,2,15,5,-33.33% ↘
225,226,Mönchengladbach,0,15,9,20.00% ↗
231,232,Schweinfurt,2,16,6,-25.00% ↘
239,240,Kaiserslautern,3,17,9,5.88% ↗
244,245,Osnabrück,1,17,12,41.18% ↗
251,252,Koblenz,2,18,13,44.44% ↗
253,254,Bielefeld,0,18,16,77.78% ↗
258,259,Wolfsburg,3,19,6,-36.84% ↘
260,261,Aschaffenburg,1,19,11,15.79% ↗
262,263,Chemnitz,0,19,9,-5.26% ↘
271,272,Freiburg i.Breisgau,1,20,10,0.00% →
274,275,Leverkusen,0,20,9,-10.00% ↘
275,276,Lübeck,0,20,16,60.00% ↗
285,286,Solingen,2,22,11,0.00% →
286,287,Kassel,0,22,10,-9.09% ↘
287,288,Berlin Steglitz-Zehlendorf,0,22,11,0.00% →
290,291,Berlin Treptow-Köpenick,3,24,8,-33.33% ↘
291,292,Berlin Lichtenberg,3,24,11,-8.33% ↘
295,296,Münster,0,24,15,25.00% ↗
300,301,Darmstadt,0,25,12,-4.00% ↘
301,302,Kiel,0,25,13,4.00% ↗
302,303,Baden-Baden,0,25,11,-12.00% ↘
304,305,Ulm,0,26,14,7.69% ↗
306,307,Mannheim,2,27,10,-25.93% ↘
307,308,Berlin Spandau,0,27,11,-18.52% ↘
