,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,25,0,0,0.00% →
2,3,Dessau-Roßlau,24,0,0,0.00% →
5,6,Suhl,19,0,0,0.00% →
31,32,Amberg,1,1,1,100.00% ↗
32,33,Magdeburg,1,1,1,100.00% ↗
34,35,Wilhelmshaven,0,1,1,100.00% ↗
35,36,Frankfurt (Oder),9,2,0,-100.00% ↘
36,37,Speyer,9,2,0,-100.00% ↘
37,38,Kempten,8,2,0,-100.00% ↘
38,39,Weiden i.d.OPf.,7,2,0,-100.00% ↘
40,41,Mülheim a.d.Ruhr,5,2,1,0.00% →
43,44,Weimar,4,2,2,100.00% ↗
44,45,Pirmasens,4,2,1,0.00% →
45,46,Memmingen,4,2,1,0.00% →
50,51,Brandenburg a.d.Havel,3,2,1,0.00% →
53,54,Bayreuth,2,2,1,0.00% →
56,57,Kaufbeuren,0,2,2,100.00% ↗
57,58,Passau,12,3,0,-100.00% ↘
58,59,Hof,8,3,0,-100.00% ↘
62,63,Landau i.d.Pfalz,4,3,1,-33.33% ↘
65,66,Schwabach,3,3,1,-33.33% ↘
70,71,Rosenheim,2,3,2,33.33% ↗
72,73,Jena,0,3,2,33.33% ↗
77,78,Emden,5,4,2,0.00% →
78,79,Potsdam,4,4,2,0.00% →
79,80,Coburg,4,4,2,0.00% →
81,82,Erfurt,3,4,3,50.00% ↗
90,91,Zweibrücken,8,5,0,-100.00% ↘
95,96,Frankenthal,4,5,1,-60.00% ↘
106,107,Flensburg,0,5,4,60.00% ↗
114,115,Eisenach,3,6,2,-33.33% ↘
118,119,Neustadt a.d.Weinstraße,1,6,1,-66.67% ↘
124,125,Remscheid,6,7,1,-71.43% ↘
130,131,Delmenhorst,2,7,6,71.43% ↗
134,135,Neumünster,1,7,2,-42.86% ↘
137,138,Cottbus,1,7,6,71.43% ↗
139,140,Schwerin,1,7,4,14.29% ↗
145,146,Oldenburg,2,8,4,0.00% →
147,148,Bremerhaven,2,8,8,100.00% ↗
158,159,Gera,2,9,4,-11.11% ↘
166,167,Halle,0,9,6,33.33% ↗
170,171,Salzgitter,2,10,3,-40.00% ↘
177,178,Rostock,0,10,5,0.00% →
188,189,Worms,1,11,8,45.45% ↗
198,199,Erlangen,0,12,7,16.67% ↗
201,202,Ansbach,2,13,3,-53.85% ↘
207,208,Trier,0,13,9,38.46% ↗
210,211,Bottrop,2,14,9,28.57% ↗
215,216,Herne,1,14,8,14.29% ↗
216,217,Ingolstadt,1,14,4,-42.86% ↘
222,223,Mönchengladbach,2,15,6,-20.00% ↘
225,226,Bamberg,0,15,5,-33.33% ↘
231,232,Leverkusen,2,16,3,-62.50% ↘
232,233,Pforzheim,1,16,5,-37.50% ↘
233,234,Lübeck,1,16,13,62.50% ↗
235,236,Landshut,1,16,5,-37.50% ↘
242,243,Bielefeld,0,17,12,41.18% ↗
249,250,Kaiserslautern,2,18,11,22.22% ↗
251,252,Koblenz,1,18,14,55.56% ↗
252,253,Schweinfurt,1,18,6,-33.33% ↘
253,254,Chemnitz,0,18,9,0.00% →
255,256,Osnabrück,0,18,11,22.22% ↗
259,260,Aschaffenburg,0,19,12,26.32% ↗
274,275,Freiburg i.Breisgau,0,20,11,10.00% ↗
276,277,Wolfsburg,2,21,11,4.76% ↗
280,281,Kassel,1,21,9,-14.29% ↘
285,286,Kiel,1,22,9,-18.18% ↘
288,289,Münster,0,23,15,30.43% ↗
290,291,Baden-Baden,1,24,11,-8.33% ↘
291,292,Berlin Steglitz-Zehlendorf,1,24,13,8.33% ↗
295,296,Solingen,1,25,16,28.00% ↗
296,297,Darmstadt,1,25,11,-12.00% ↘
299,300,Regensburg,0,25,18,44.00% ↗
300,301,Ulm,0,25,14,12.00% ↗
301,302,Berlin Spandau,2,26,8,-38.46% ↘
305,306,Berlin Tempelhof-Schöneberg,2,27,9,-33.33% ↘
309,310,Oberhausen,0,27,18,33.33% ↗
310,311,Mannheim,1,28,10,-28.57% ↘
311,312,Hamm,1,28,7,-50.00% ↘
313,314,Würzburg,1,29,14,-3.45% ↘
319,320,Heidelberg,0,29,19,31.03% ↗
320,321,Berlin Pankow,2,30,12,-20.00% ↘
321,322,Berlin Lichtenberg,2,30,12,-20.00% ↘
323,324,Braunschweig,1,30,22,46.67% ↗
325,326,Mainz,0,30,16,6.67% ↗
326,327,Berlin Treptow-Köpenick,2,31,15,-3.23% ↘
327,328,Hagen,1,31,12,-22.58% ↘
336,337,Bochum,1,33,13,-21.21% ↘
337,338,Gelsenkirchen,2,34,19,11.76% ↗
340,341,Bonn,1,34,20,17.65% ↗
342,343,Fürth,0,34,14,-17.65% ↘
345,346,Berlin Marzahn-Hellersdorf,3,36,11,-38.89% ↘
347,348,Berlin Friedrichshain-Kreuzberg,2,37,22,18.92% ↗
349,350,Karlsruhe,1,37,30,62.16% ↗
351,352,Krefeld,0,37,16,-13.51% ↘
352,353,Berlin Neukölln,2,38,14,-26.32% ↘
353,354,Berlin Charlottenburg-Wilmersdorf,2,38,23,21.05% ↗
355,356,Offenbach,1,38,29,52.63% ↗
361,362,Duisburg,0,40,17,-15.00% ↘
365,366,Wiesbaden,0,42,15,-28.57% ↘
371,372,Leipzig,1,45,15,-33.33% ↘
373,374,Berlin Reinickendorf,0,47,16,-31.91% ↘
375,376,Ludwigshafen,1,52,19,-26.92% ↘
379,380,Wuppertal,1,57,22,-22.81% ↘
383,384,Heilbronn,1,61,19,-37.70% ↘
386,387,Berlin Mitte,2,66,25,-24.24% ↘
387,388,Augsburg,1,66,32,-3.03% ↘
389,390,Dresden,0,67,26,-22.39% ↘
400,401,Essen,0,83,40,-3.61% ↘
401,402,Dortmund,0,85,35,-17.65% ↘
402,403,Bremen,0,89,43,-3.37% ↘
404,405,Stuttgart,1,103,43,-16.50% ↘
406,407,Düsseldorf,0,114,80,40.35% ↗
407,408,Nürnberg,0,121,57,-5.79% ↘
408,409,Köln,0,207,115,11.11% ↗
409,410,Frankfurt am Main,0,274,145,5.84% ↗
410,411,München,0,328,176,7.32% ↗
411,412,Hamburg,0,365,172,-5.75% ↘
