,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Eisenach,22,0,0,0.00% →
9,10,Schwabach,11,3,0,-100.00% ↘
10,11,Straubing,1,3,2,33.33% ↗
17,18,Brandenburg a.d.Havel,1,4,3,50.00% ↗
22,23,Weimar,0,4,4,100.00% ↗
24,25,Jena,4,5,5,100.00% ↗
27,28,Neustadt a.d.Weinstraße,1,5,4,60.00% ↗
29,30,Dessau-Roßlau,1,5,2,-20.00% ↘
32,33,Hof,0,5,5,100.00% ↗
37,38,Ansbach,1,6,2,-33.33% ↘
45,46,Passau,1,7,2,-42.86% ↘
50,51,Coburg,0,7,6,71.43% ↗
51,52,Suhl,0,7,1,-71.43% ↘
53,54,Kempten,3,8,3,-25.00% ↘
54,55,Zweibrücken,2,8,1,-75.00% ↘
59,60,Weiden i.d.OPf.,0,8,5,25.00% ↗
60,61,Emden,5,9,1,-77.78% ↘
61,62,Memmingen,5,9,2,-55.56% ↘
72,73,Bayreuth,0,10,8,60.00% ↗
74,75,Kaufbeuren,0,11,7,27.27% ↗
76,77,Magdeburg,0,11,3,-45.45% ↘
83,84,Rosenheim,1,13,8,23.08% ↗
85,86,Frankenthal,0,14,10,42.86% ↗
93,94,Frankfurt (Oder),0,15,11,46.67% ↗
98,99,Pirmasens,0,15,10,33.33% ↗
99,100,Worms,0,15,4,-46.67% ↘
100,101,Chemnitz,0,15,13,73.33% ↗
107,108,Schweinfurt,0,16,7,-12.50% ↘
112,113,Gera,0,17,11,29.41% ↗
117,118,Speyer,0,18,5,-44.44% ↘
124,125,Landau i.d.Pfalz,1,20,9,-10.00% ↘
126,127,Fürth,0,20,8,-20.00% ↘
129,130,Landshut,0,20,13,30.00% ↗
137,138,Remscheid,0,21,15,42.86% ↗
139,140,Baden-Baden,1,22,12,9.09% ↗
141,142,Erfurt,0,22,14,27.27% ↗
150,151,Amberg,0,23,9,-21.74% ↘
