,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,2,13,6,-7.69% ↘
2,3,Kaufbeuren,1,31,12,-22.58% ↘
7,8,Emden,0,33,19,15.15% ↗
12,13,Coburg,2,42,24,14.29% ↗
14,15,Dessau-Roßlau,0,47,22,-6.38% ↘
17,18,Wilhelmshaven,0,48,27,12.50% ↗
18,19,Pirmasens,0,48,22,-8.33% ↘
19,20,Frankfurt (Oder),0,49,24,-2.04% ↘
20,21,Hof,0,49,20,-18.37% ↘
23,24,Landau i.d.Pfalz,0,51,23,-9.80% ↘
28,29,Bamberg,0,54,23,-14.81% ↘
29,30,Suhl,1,55,28,1.82% ↗
30,31,Flensburg,0,55,25,-9.09% ↘
31,32,Weiden i.d.OPf.,0,56,31,10.71% ↗
32,33,Ansbach,1,58,39,34.48% ↗
36,37,Brandenburg a.d.Havel,0,59,22,-25.42% ↘
39,40,Memmingen,0,62,24,-22.58% ↘
54,55,Passau,0,79,36,-8.86% ↘
60,61,Neustadt a.d.Weinstraße,0,83,37,-10.84% ↘
63,64,Remscheid,0,86,44,2.33% ↗
64,65,Trier,0,87,42,-3.45% ↘
65,66,Koblenz,0,88,42,-4.55% ↘
66,67,Schwabach,0,89,48,7.87% ↗
67,68,Neumünster,0,89,43,-3.37% ↘
71,72,Speyer,0,94,42,-10.64% ↘
76,77,Baden-Baden,2,96,49,2.08% ↗
80,81,Lübeck,0,97,51,5.15% ↗
81,82,Straubing,1,99,57,15.15% ↗
82,83,Weimar,0,99,59,19.19% ↗
85,86,Heidelberg,0,105,64,21.90% ↗
86,87,Schwerin,0,105,45,-14.29% ↘
90,91,Braunschweig,0,107,51,-4.67% ↘
93,94,Halle,0,110,68,23.64% ↗
97,98,Bayreuth,0,113,48,-15.04% ↘
105,106,Delmenhorst,0,118,49,-16.95% ↘
114,115,Kempten,0,123,82,33.33% ↗
119,120,Cottbus,0,126,56,-11.11% ↘
122,123,Worms,0,128,66,3.12% ↗
126,127,Aschaffenburg,0,130,60,-7.69% ↘
131,132,Frankenthal,0,134,70,4.48% ↗
132,133,Salzgitter,0,135,64,-5.19% ↘
133,134,Magdeburg,0,136,63,-7.35% ↘
134,135,Erlangen,0,138,56,-18.84% ↘
136,137,Amberg,2,139,76,9.35% ↗
138,139,Jena,0,139,70,0.72% ↗
140,141,Landshut,1,142,69,-2.82% ↘
142,143,Bottrop,0,142,81,14.08% ↗
143,144,Wolfsburg,0,142,94,32.39% ↗
145,146,Schweinfurt,1,144,61,-15.28% ↘
151,152,Herne,0,148,71,-4.05% ↘
158,159,Gera,0,152,83,9.21% ↗
159,160,Würzburg,0,153,82,7.19% ↗
160,161,Kaiserslautern,0,154,65,-15.58% ↘
165,166,Osnabrück,0,160,87,8.75% ↗
168,169,Leverkusen,0,162,69,-14.81% ↘
172,173,Rostock,0,166,97,16.87% ↗
184,185,Mülheim a.d.Ruhr,0,177,83,-6.21% ↘
188,189,Kassel,1,182,81,-10.99% ↘
194,195,Hamm,0,191,94,-1.57% ↘
195,196,Münster,0,191,97,1.57% ↗
198,199,Solingen,0,194,97,0.00% →
211,212,Darmstadt,0,208,92,-11.54% ↘
214,215,Kiel,0,209,107,2.39% ↗
220,221,Oldenburg,0,212,109,2.83% ↗
222,223,Krefeld,0,214,111,3.74% ↗
242,243,Rosenheim,0,242,142,17.36% ↗
243,244,Potsdam,0,243,114,-6.17% ↘
246,247,Oberhausen,0,246,106,-13.82% ↘
252,253,Ulm,0,251,129,2.79% ↗
253,254,Ingolstadt,1,253,128,1.19% ↗
268,269,Bonn,0,266,107,-19.55% ↘
292,293,Berlin Treptow-Köpenick,0,299,119,-20.40% ↘
294,295,Mainz,0,300,146,-2.67% ↘
297,298,Chemnitz,0,304,179,17.76% ↗
300,301,Regensburg,0,307,193,25.73% ↗
301,302,Ludwigshafen,0,308,162,5.19% ↗
302,303,Bochum,0,312,137,-12.18% ↘
303,304,Fürth,0,314,137,-12.74% ↘
311,312,Berlin Steglitz-Zehlendorf,0,328,162,-1.22% ↘
315,316,Offenbach,0,339,158,-6.78% ↘
319,320,Erfurt,0,349,188,7.74% ↗
321,322,Wuppertal,0,351,168,-4.27% ↘
329,330,Bielefeld,0,372,163,-12.37% ↘
333,334,Freiburg i.Breisgau,0,382,210,9.95% ↗
334,335,Wiesbaden,0,384,189,-1.56% ↘
337,338,Heilbronn,0,388,178,-8.25% ↘
339,340,Berlin Marzahn-Hellersdorf,0,391,213,8.95% ↗
341,342,Berlin Lichtenberg,0,399,229,14.79% ↗
346,347,Gelsenkirchen,0,414,192,-7.25% ↘
348,349,Mönchengladbach,0,429,191,-10.96% ↘
349,350,Karlsruhe,0,432,232,7.41% ↗
352,353,Berlin Charlottenburg-Wilmersdorf,0,445,226,1.57% ↗
356,357,Berlin Spandau,0,468,231,-1.28% ↘
361,362,Berlin Pankow,0,511,245,-4.11% ↘
366,367,Pforzheim,0,537,229,-14.71% ↘
368,369,Hagen,0,544,265,-2.57% ↘
369,370,Duisburg,0,547,286,4.57% ↗
370,371,Bremerhaven,0,579,290,0.17% ↗
371,372,Berlin Tempelhof-Schöneberg,0,583,289,-0.86% ↘
373,374,Berlin Reinickendorf,0,589,300,1.87% ↗
374,375,Essen,0,591,236,-20.14% ↘
375,376,Berlin Friedrichshain-Kreuzberg,0,592,297,0.34% ↗
378,379,Augsburg,0,622,318,2.25% ↗
379,380,Leipzig,0,627,321,2.39% ↗
380,381,Mannheim,0,662,301,-9.06% ↘
382,383,Berlin Neukölln,0,708,335,-5.37% ↘
384,385,Dortmund,0,731,393,7.52% ↗
390,391,Berlin Mitte,0,792,443,11.87% ↗
391,392,Düsseldorf,0,803,422,5.11% ↗
395,396,Bremen,0,877,394,-10.15% ↘
400,401,Dresden,0,919,486,5.77% ↗
405,406,Köln,0,1342,624,-7.00% ↘
406,407,Frankfurt am Main,0,1443,748,3.67% ↗
407,408,Stuttgart,0,1482,768,3.64% ↗
408,409,Nürnberg,0,1516,662,-12.66% ↘
409,410,Hamburg,0,2471,1101,-10.89% ↘
410,411,München,0,3145,1457,-7.34% ↘
