,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,29,16,10.34% ↗
3,4,Zweibrücken,0,51,39,52.94% ↗
4,5,Frankfurt (Oder),0,59,34,15.25% ↗
5,6,Pirmasens,0,59,29,-1.69% ↘
8,9,Hof,0,67,34,1.49% ↗
10,11,Landau i.d.Pfalz,0,70,40,14.29% ↗
12,13,Neustadt a.d.Weinstraße,0,74,42,13.51% ↗
13,14,Brandenburg a.d.Havel,0,78,57,46.15% ↗
14,15,Bayreuth,0,79,40,1.27% ↗
17,18,Coburg,0,88,50,13.64% ↗
22,23,Weiden i.d.OPf.,0,96,60,25.00% ↗
26,27,Kaiserslautern,0,102,47,-7.84% ↘
29,30,Ansbach,0,105,71,35.24% ↗
30,31,Wilhelmshaven,0,107,65,21.50% ↗
31,32,Trier,0,107,65,21.50% ↗
33,34,Delmenhorst,0,108,61,12.96% ↗
35,36,Aschaffenburg,0,113,75,32.74% ↗
36,37,Frankenthal,0,114,64,12.28% ↗
37,38,Oldenburg,0,114,69,21.05% ↗
39,40,Flensburg,0,116,62,6.90% ↗
43,44,Neumünster,0,122,69,13.11% ↗
45,46,Suhl,0,124,66,6.45% ↗
48,49,Schwabach,0,129,78,20.93% ↗
54,55,Schwerin,0,135,79,17.04% ↗
56,57,Koblenz,0,143,84,17.48% ↗
57,58,Amberg,0,144,62,-13.89% ↘
65,66,Remscheid,0,158,101,27.85% ↗
71,72,Salzgitter,0,167,100,19.76% ↗
74,75,Dessau-Roßlau,0,169,107,26.63% ↗
80,81,Passau,0,178,124,39.33% ↗
84,85,Kaufbeuren,0,181,126,39.23% ↗
85,86,Bamberg,0,183,122,33.33% ↗
90,91,Erlangen,0,191,113,18.32% ↗
92,93,Bottrop,0,195,145,48.72% ↗
93,94,Memmingen,0,195,114,16.92% ↗
94,95,Osnabrück,0,198,121,22.22% ↗
96,97,Speyer,0,200,99,-1.00% ↘
97,98,Wolfsburg,0,200,94,-6.00% ↘
113,114,Worms,0,227,136,19.82% ↗
116,117,Mülheim a.d.Ruhr,0,234,143,22.22% ↗
117,118,Solingen,0,235,139,18.30% ↗
119,120,Hamm,0,244,151,23.77% ↗
120,121,Baden-Baden,0,246,138,12.20% ↗
121,122,Lübeck,0,246,141,14.63% ↗
128,129,Herne,0,262,157,19.85% ↗
129,130,Oberhausen,0,262,174,32.82% ↗
131,132,Heidelberg,0,265,153,15.47% ↗
133,134,Braunschweig,0,267,153,14.61% ↗
134,135,Kassel,0,268,168,25.37% ↗
144,145,Schweinfurt,0,284,152,7.04% ↗
146,147,Bremerhaven,0,287,142,-1.05% ↘
148,149,Darmstadt,0,288,176,22.22% ↗
154,155,Landshut,0,298,213,42.95% ↗
165,166,Straubing,0,315,162,2.86% ↗
167,168,Cottbus,0,323,168,4.02% ↗
172,173,Halle,0,326,222,36.20% ↗
188,189,Kempten,0,366,232,26.78% ↗
189,190,Würzburg,0,366,234,27.87% ↗
197,198,Magdeburg,0,376,187,-0.53% ↘
198,199,Kiel,0,377,225,19.36% ↗
202,203,Ludwigshafen,0,381,237,24.41% ↗
203,204,Mainz,0,387,217,12.14% ↗
210,211,Weimar,0,395,227,14.94% ↗
219,220,Jena,0,408,229,12.25% ↗
221,222,Potsdam,0,411,231,12.41% ↗
222,223,Gera,0,412,248,20.39% ↗
226,227,Leverkusen,0,419,288,37.47% ↗
229,230,Rostock,0,436,232,6.42% ↗
230,231,Krefeld,0,438,239,9.13% ↗
231,232,Fürth,0,444,267,20.27% ↗
240,241,Offenbach,0,456,270,18.42% ↗
244,245,Hagen,0,461,260,12.80% ↗
245,246,Rosenheim,0,462,240,3.90% ↗
250,251,Bonn,0,468,312,33.33% ↗
252,253,Münster,0,470,287,22.13% ↗
253,254,Wiesbaden,0,479,344,43.63% ↗
261,262,Berlin Marzahn-Hellersdorf,0,498,267,7.23% ↗
266,267,Gelsenkirchen,0,509,291,14.34% ↗
275,276,Ulm,0,529,284,7.37% ↗
276,277,Berlin Treptow-Köpenick,0,535,306,14.39% ↗
282,283,Mönchengladbach,0,553,335,21.16% ↗
283,284,Heilbronn,0,560,312,11.43% ↗
294,295,Ingolstadt,0,616,354,14.94% ↗
295,296,Wuppertal,0,616,368,19.48% ↗
299,300,Berlin Steglitz-Zehlendorf,0,630,342,8.57% ↗
301,302,Bochum,0,639,383,19.87% ↗
303,304,Berlin Lichtenberg,0,645,364,12.87% ↗
310,311,Berlin Spandau,0,686,386,12.54% ↗
316,317,Berlin Pankow,2,708,330,-6.78% ↘
319,320,Bielefeld,0,726,422,16.25% ↗
320,321,Bremen,0,728,397,9.07% ↗
327,328,Freiburg i.Breisgau,0,758,406,7.12% ↗
330,331,Duisburg,0,774,436,12.66% ↗
333,334,Essen,0,781,485,24.20% ↗
334,335,Pforzheim,0,781,478,22.41% ↗
336,337,Berlin Charlottenburg-Wilmersdorf,0,796,436,9.55% ↗
348,349,Berlin Reinickendorf,0,895,504,12.63% ↗
349,350,Karlsruhe,0,895,504,12.63% ↗
352,353,Mannheim,0,915,523,14.32% ↗
353,354,Chemnitz,0,927,578,24.70% ↗
360,361,Berlin Friedrichshain-Kreuzberg,0,982,547,11.41% ↗
364,365,Berlin Tempelhof-Schöneberg,0,1007,538,6.85% ↗
370,371,Regensburg,0,1057,570,7.85% ↗
371,372,Dortmund,0,1077,660,22.56% ↗
374,375,Berlin Neukölln,0,1095,578,5.57% ↗
376,377,Augsburg,0,1124,651,15.84% ↗
383,384,Berlin Mitte,0,1263,675,6.89% ↗
385,386,Erfurt,0,1314,698,6.24% ↗
386,387,Leipzig,0,1319,763,15.69% ↗
390,391,Düsseldorf,0,1416,839,18.50% ↗
402,403,Frankfurt am Main,0,2002,1179,17.78% ↗
404,405,Nürnberg,0,2033,1125,10.67% ↗
405,406,Stuttgart,0,2086,1201,15.15% ↗
407,408,Köln,0,2555,1609,25.95% ↗
408,409,Dresden,0,2922,1609,10.13% ↗
409,410,Hamburg,0,4021,2146,6.74% ↗
410,411,München,0,5061,2369,-6.38% ↘
