,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Zweibrücken,0,90,47,4.44% ↗
3,4,Emden,0,91,51,12.09% ↗
6,7,Wilhelmshaven,0,119,59,-0.84% ↘
9,10,Pirmasens,0,125,53,-15.20% ↘
13,14,Flensburg,0,178,109,22.47% ↗
16,17,Neumünster,0,182,141,54.95% ↗
20,21,Amberg,0,202,110,8.91% ↗
21,22,Trier,0,204,103,0.98% ↗
24,25,Schwerin,0,211,116,9.95% ↗
29,30,Koblenz,0,235,121,2.98% ↗
31,32,Kaiserslautern,0,236,134,13.56% ↗
33,34,Hof,0,237,152,28.27% ↗
34,35,Weiden i.d.OPf.,0,242,162,33.88% ↗
35,36,Brandenburg a.d.Havel,0,244,160,31.15% ↗
36,37,Speyer,0,244,140,14.75% ↗
37,38,Frankenthal,0,245,117,-4.49% ↘
38,39,Neustadt a.d.Weinstraße,0,245,127,3.67% ↗
43,44,Coburg,0,263,176,33.84% ↗
44,45,Ansbach,0,269,169,25.65% ↗
48,49,Delmenhorst,0,278,166,19.42% ↗
50,51,Landau i.d.Pfalz,0,282,161,14.18% ↗
52,53,Bremerhaven,0,288,150,4.17% ↗
53,54,Baden-Baden,0,291,181,24.40% ↗
56,57,Remscheid,0,305,191,25.25% ↗
58,59,Suhl,0,317,188,18.61% ↗
59,60,Bottrop,0,320,186,16.25% ↗
64,65,Osnabrück,0,338,173,2.37% ↗
66,67,Schwabach,0,341,225,31.96% ↗
71,72,Oldenburg,0,347,182,4.90% ↗
78,79,Frankfurt (Oder),0,363,204,12.40% ↗
79,80,Bayreuth,0,365,222,21.64% ↗
81,82,Kaufbeuren,0,373,208,11.53% ↗
87,88,Salzgitter,0,399,274,37.34% ↗
89,90,Mülheim a.d.Ruhr,0,404,222,9.90% ↗
90,91,Wolfsburg,0,406,218,7.39% ↗
96,97,Aschaffenburg,0,414,265,28.02% ↗
98,99,Oberhausen,0,419,247,17.90% ↗
100,101,Worms,0,422,278,31.75% ↗
102,103,Schweinfurt,0,431,245,13.69% ↗
108,109,Herne,0,459,277,20.70% ↗
109,110,Hamm,0,460,262,13.91% ↗
112,113,Bamberg,0,461,298,29.28% ↗
116,117,Lübeck,0,478,287,20.08% ↗
119,120,Memmingen,0,487,299,22.79% ↗
122,123,Darmstadt,0,505,287,13.66% ↗
124,125,Erlangen,0,515,326,26.60% ↗
127,128,Passau,0,523,306,17.02% ↗
128,129,Kassel,0,525,271,3.24% ↗
131,132,Heidelberg,0,529,331,25.14% ↗
134,135,Straubing,0,538,342,27.14% ↗
136,137,Braunschweig,0,539,277,2.78% ↗
140,141,Kiel,0,550,312,13.45% ↗
142,143,Solingen,0,559,369,32.02% ↗
143,144,Cottbus,0,562,315,12.10% ↗
144,145,Landshut,0,567,357,25.93% ↗
146,147,Weimar,0,568,295,3.87% ↗
148,149,Dessau-Roßlau,0,574,365,27.18% ↗
151,152,Hagen,0,601,347,15.47% ↗
152,153,Rosenheim,0,616,376,22.08% ↗
153,154,Würzburg,0,620,359,15.81% ↗
158,159,Mainz,0,641,356,11.08% ↗
175,176,Krefeld,0,725,435,20.00% ↗
180,181,Münster,0,765,440,15.03% ↗
182,183,Offenbach,0,767,398,3.78% ↗
184,185,Leverkusen,0,770,441,14.55% ↗
187,188,Gera,0,775,408,5.29% ↗
190,191,Jena,0,781,402,2.94% ↗
193,194,Mönchengladbach,0,796,506,27.14% ↗
194,195,Ludwigshafen,0,797,425,6.65% ↗
204,205,Bonn,0,826,475,15.01% ↗
206,207,Wiesbaden,0,830,475,14.46% ↗
213,214,Ulm,0,868,520,19.82% ↗
228,229,Rostock,0,933,506,8.47% ↗
231,232,Gelsenkirchen,0,936,476,1.71% ↗
232,233,Kempten,0,938,525,11.94% ↗
241,242,Potsdam,0,983,594,20.85% ↗
242,243,Magdeburg,0,987,672,36.17% ↗
258,259,Fürth,0,1060,666,25.66% ↗
260,261,Berlin Marzahn-Hellersdorf,0,1080,608,12.59% ↗
261,262,Bremen,0,1082,629,16.27% ↗
264,265,Bochum,0,1114,632,13.46% ↗
267,268,Heilbronn,0,1130,651,15.22% ↗
276,277,Wuppertal,0,1155,683,18.27% ↗
278,279,Pforzheim,0,1160,624,7.59% ↗
280,281,Freiburg i.Breisgau,0,1175,714,21.53% ↗
284,285,Ingolstadt,0,1203,746,24.02% ↗
288,289,Halle,0,1241,844,36.02% ↗
294,295,Bielefeld,0,1267,759,19.81% ↗
306,307,Berlin Lichtenberg,0,1361,726,6.69% ↗
309,310,Berlin Spandau,0,1372,743,8.31% ↗
310,311,Berlin Treptow-Köpenick,0,1398,829,18.60% ↗
312,313,Berlin Steglitz-Zehlendorf,0,1445,877,21.38% ↗
317,318,Duisburg,0,1465,820,11.95% ↗
319,320,Regensburg,0,1490,854,14.63% ↗
322,323,Essen,0,1507,840,11.48% ↗
327,328,Berlin Charlottenburg-Wilmersdorf,0,1547,863,11.57% ↗
339,340,Karlsruhe,0,1682,1018,21.05% ↗
340,341,Berlin Reinickendorf,0,1687,920,9.07% ↗
352,353,Dortmund,0,1873,1116,19.17% ↗
358,359,Mannheim,0,1977,1230,24.43% ↗
359,360,Berlin Tempelhof-Schöneberg,0,2007,1216,21.18% ↗
364,365,Berlin Neukölln,0,2110,1248,18.29% ↗
365,366,Berlin Friedrichshain-Kreuzberg,0,2121,1382,30.32% ↗
366,367,Erfurt,0,2141,1105,3.22% ↗
369,370,Düsseldorf,0,2253,1343,19.22% ↗
370,371,Berlin Mitte,0,2324,1393,19.88% ↗
375,376,Berlin Pankow,0,2534,1612,27.23% ↗
380,381,Chemnitz,0,2570,1516,17.98% ↗
383,384,Augsburg,0,2661,1621,21.83% ↗
396,397,Frankfurt am Main,0,3739,2092,11.90% ↗
398,399,Nürnberg,0,3931,2464,25.36% ↗
401,402,Stuttgart,0,4263,2338,9.69% ↗
402,403,Leipzig,0,4320,2712,25.56% ↗
405,406,Köln,0,4905,2670,8.87% ↗
408,409,Hamburg,0,6303,3390,7.57% ↗
409,410,Dresden,0,7609,4021,5.69% ↗
410,411,München,0,9450,6844,44.85% ↗
