,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Weiden i.d.OPf.,3,6,2,-33.33% ↘
1,2,Amberg,3,10,2,-60.00% ↘
4,5,Flensburg,0,20,14,40.00% ↗
9,10,Bayreuth,2,27,8,-40.74% ↘
10,11,Schwabach,0,27,14,3.70% ↗
11,12,Passau,0,27,9,-33.33% ↘
13,14,Schwerin,3,28,6,-57.14% ↘
15,16,Ansbach,2,30,12,-20.00% ↘
17,18,Hof,3,32,6,-62.50% ↘
19,20,Landau i.d.Pfalz,1,32,9,-43.75% ↘
21,22,Zweibrücken,1,34,17,0.00% →
22,23,Neustadt a.d.Weinstraße,0,34,18,5.88% ↗
23,24,Neumünster,0,35,8,-54.29% ↘
24,25,Suhl,1,37,13,-29.73% ↘
25,26,Eisenach,0,37,15,-18.92% ↘
26,27,Speyer,0,38,18,-5.26% ↘
32,33,Pirmasens,2,44,13,-40.91% ↘
34,35,Bamberg,1,45,10,-55.56% ↘
35,36,Frankfurt (Oder),2,46,12,-47.83% ↘
42,43,Wilhelmshaven,2,49,28,14.29% ↗
43,44,Frankenthal,0,50,15,-40.00% ↘
44,45,Rosenheim,1,52,23,-11.54% ↘
47,48,Koblenz,0,54,17,-37.04% ↘
48,49,Straubing,0,55,17,-38.18% ↘
50,51,Gera,0,56,22,-21.43% ↘
60,61,Aschaffenburg,1,62,28,-9.68% ↘
64,65,Cottbus,0,64,18,-43.75% ↘
70,71,Kaufbeuren,2,67,14,-58.21% ↘
72,73,Erlangen,0,68,23,-32.35% ↘
74,75,Trier,0,68,34,0.00% →
75,76,Weimar,0,68,21,-38.24% ↘
80,81,Heidelberg,0,70,23,-34.29% ↘
85,86,Brandenburg a.d.Havel,0,74,29,-21.62% ↘
99,100,Dessau-Roßlau,0,80,33,-17.50% ↘
100,101,Baden-Baden,0,81,50,23.46% ↗
101,102,Jena,0,81,22,-45.68% ↘
103,104,Landshut,2,82,24,-41.46% ↘
113,114,Coburg,1,84,21,-50.00% ↘
125,126,Rostock,1,91,26,-42.86% ↘
129,130,Delmenhorst,0,94,31,-34.04% ↘
141,142,Würzburg,1,102,32,-37.25% ↘
154,155,Münster,0,113,54,-4.42% ↘
160,161,Potsdam,0,115,28,-51.30% ↘
163,164,Schweinfurt,2,118,48,-18.64% ↘
167,168,Osnabrück,0,119,44,-26.05% ↘
172,173,Bremerhaven,1,122,44,-27.87% ↘
174,175,Regensburg,0,122,55,-9.84% ↘
178,179,Bottrop,1,124,41,-33.87% ↘
179,180,Memmingen,0,124,38,-38.71% ↘
188,189,Darmstadt,0,129,30,-53.49% ↘
194,195,Oldenburg,0,132,57,-13.64% ↘
195,196,Kempten,0,132,51,-22.73% ↘
207,208,Lübeck,0,139,46,-33.81% ↘
209,210,Salzgitter,0,141,52,-26.24% ↘
211,212,Wolfsburg,0,142,46,-35.21% ↘
215,216,Kaiserslautern,0,145,54,-25.52% ↘
220,221,Emden,0,150,68,-9.33% ↘
223,224,Fürth,0,152,46,-39.47% ↘
226,227,Freiburg i.Breisgau,0,156,60,-23.08% ↘
228,229,Berlin Steglitz-Zehlendorf,0,157,48,-38.85% ↘
230,231,Worms,0,158,61,-22.78% ↘
232,233,Magdeburg,0,159,64,-19.50% ↘
235,236,Herne,0,162,58,-28.40% ↘
238,239,Berlin Treptow-Köpenick,0,162,89,9.88% ↗
243,244,Kiel,0,165,56,-32.12% ↘
252,253,Halle,0,172,69,-19.77% ↘
254,255,Braunschweig,0,172,58,-32.56% ↘
255,256,Oberhausen,0,173,53,-38.73% ↘
256,257,Remscheid,1,174,62,-28.74% ↘
257,258,Erfurt,0,177,68,-23.16% ↘
260,261,Solingen,0,179,76,-15.08% ↘
265,266,Hamm,0,184,83,-9.78% ↘
268,269,Mülheim a.d.Ruhr,0,187,63,-32.62% ↘
272,273,Berlin Reinickendorf,0,194,59,-39.18% ↘
279,280,Berlin Charlottenburg-Wilmersdorf,0,204,77,-24.51% ↘
280,281,Leverkusen,0,204,77,-24.51% ↘
283,284,Ulm,0,205,62,-39.51% ↘
284,285,Ingolstadt,0,207,80,-22.71% ↘
297,298,Berlin Marzahn-Hellersdorf,0,219,84,-23.29% ↘
302,303,Pforzheim,0,225,87,-22.67% ↘
303,304,Offenbach,0,225,99,-12.00% ↘
306,307,Berlin Lichtenberg,0,227,101,-11.01% ↘
309,310,Chemnitz,0,230,87,-24.35% ↘
311,312,Berlin Friedrichshain-Kreuzberg,0,233,103,-11.59% ↘
314,315,Berlin Pankow,0,235,90,-23.40% ↘
322,323,Karlsruhe,0,248,77,-37.90% ↘
324,325,Mainz,0,250,110,-12.00% ↘
325,326,Heilbronn,0,254,73,-42.52% ↘
326,327,Berlin Spandau,0,255,121,-5.10% ↘
334,335,Berlin Tempelhof-Schöneberg,0,287,108,-24.74% ↘
335,336,Mönchengladbach,0,295,126,-14.58% ↘
339,340,Krefeld,0,302,128,-15.23% ↘
353,354,Ludwigshafen,0,339,137,-19.17% ↘
356,357,Kassel,0,346,127,-26.59% ↘
357,358,Gelsenkirchen,0,348,153,-12.07% ↘
358,359,Augsburg,0,352,139,-21.02% ↘
361,362,Mannheim,0,377,127,-32.63% ↘
366,367,Hagen,0,404,163,-19.31% ↘
