,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,1,17,11,29.41% ↗
2,3,Emden,0,28,9,-35.71% ↘
4,5,Pirmasens,0,36,18,0.00% →
5,6,Hof,0,41,24,17.07% ↗
6,7,Brandenburg a.d.Havel,0,42,16,-23.81% ↘
7,8,Kaufbeuren,0,43,27,25.58% ↗
11,12,Weiden i.d.OPf.,0,48,27,12.50% ↗
13,14,Dessau-Roßlau,0,51,31,21.57% ↗
14,15,Neustadt a.d.Weinstraße,0,52,21,-19.23% ↘
15,16,Wilhelmshaven,0,52,24,-7.69% ↘
17,18,Schwerin,5,54,13,-51.85% ↘
19,20,Coburg,0,55,37,34.55% ↗
23,24,Suhl,0,59,31,5.08% ↗
27,28,Frankfurt (Oder),0,60,36,20.00% ↗
31,32,Landau i.d.Pfalz,0,63,44,39.68% ↗
35,36,Ansbach,0,69,28,-18.84% ↘
37,38,Trier,0,72,33,-8.33% ↘
40,41,Koblenz,0,74,40,8.11% ↗
44,45,Bayreuth,0,77,38,-1.30% ↘
45,46,Flensburg,0,77,50,29.87% ↗
49,50,Bamberg,0,81,54,33.33% ↗
50,51,Passau,0,81,44,8.64% ↗
52,53,Remscheid,0,83,41,-1.20% ↘
53,54,Memmingen,0,83,55,32.53% ↗
61,62,Delmenhorst,0,91,41,-9.89% ↘
62,63,Neumünster,0,91,47,3.30% ↗
67,68,Aschaffenburg,0,99,41,-17.17% ↘
68,69,Schwabach,0,99,45,-9.09% ↘
81,82,Kaiserslautern,0,115,54,-6.09% ↘
82,83,Frankenthal,0,116,52,-10.34% ↘
92,93,Erlangen,0,123,65,5.69% ↗
93,94,Speyer,0,126,86,36.51% ↗
97,98,Lübeck,0,127,72,13.39% ↗
103,104,Amberg,0,133,54,-18.80% ↘
104,105,Heidelberg,0,133,75,12.78% ↗
109,110,Herne,0,137,77,12.41% ↗
110,111,Schweinfurt,0,139,95,36.69% ↗
114,115,Landshut,0,140,80,14.29% ↗
116,117,Baden-Baden,0,141,92,30.50% ↗
118,119,Salzgitter,0,146,77,5.48% ↗
121,122,Worms,0,148,69,-6.76% ↘
123,124,Braunschweig,0,149,104,39.60% ↗
134,135,Kassel,0,155,92,18.71% ↗
136,137,Leverkusen,0,157,88,12.10% ↗
138,139,Mülheim a.d.Ruhr,0,159,85,6.92% ↗
139,140,Oldenburg,0,161,58,-27.95% ↘
143,144,Osnabrück,0,165,81,-1.82% ↘
147,148,Straubing,0,168,92,9.52% ↗
149,150,Solingen,0,169,83,-1.78% ↘
152,153,Oberhausen,0,176,71,-19.32% ↘
155,156,Darmstadt,0,178,95,6.74% ↗
158,159,Bottrop,0,179,82,-8.38% ↘
161,162,Halle,0,182,86,-5.49% ↘
