,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
4,5,Suhl,1,11,4,-27.27% ↘
8,9,Pirmasens,1,17,11,29.41% ↗
10,11,Weimar,0,17,14,64.71% ↗
12,13,Frankfurt (Oder),0,18,5,-44.44% ↘
14,15,Eisenach,1,21,12,14.29% ↗
19,20,Coburg,0,22,7,-36.36% ↘
24,25,Dessau-Roßlau,0,24,14,16.67% ↗
28,29,Brandenburg a.d.Havel,0,25,17,36.00% ↗
36,37,Zweibrücken,0,29,12,-17.24% ↘
41,42,Jena,0,33,21,27.27% ↗
43,44,Hof,0,34,21,23.53% ↗
46,47,Schwabach,0,36,27,50.00% ↗
57,58,Ansbach,0,40,19,-5.00% ↘
62,63,Kaufbeuren,0,41,26,26.83% ↗
64,65,Emden,0,43,32,48.84% ↗
71,72,Wilhelmshaven,0,46,25,8.70% ↗
72,73,Straubing,0,47,35,48.94% ↗
74,75,Bayreuth,0,48,30,25.00% ↗
75,76,Landau i.d.Pfalz,0,48,33,37.50% ↗
83,84,Gera,0,53,24,-9.43% ↘
84,85,Passau,0,53,41,54.72% ↗
89,90,Amberg,0,56,27,-3.57% ↘
90,91,Neustadt a.d.Weinstraße,0,56,33,17.86% ↗
94,95,Weiden i.d.OPf.,0,60,19,-36.67% ↘
95,96,Frankenthal,0,63,25,-20.63% ↘
106,107,Speyer,0,68,34,0.00% →
107,108,Erlangen,0,69,36,4.35% ↗
108,109,Kempten,0,70,45,28.57% ↗
116,117,Memmingen,0,77,59,53.25% ↗
120,121,Landshut,0,79,52,31.65% ↗
121,122,Schwerin,0,79,28,-29.11% ↘
125,126,Aschaffenburg,0,80,45,12.50% ↗
130,131,Bamberg,0,83,47,13.25% ↗
131,132,Erfurt,0,83,47,13.25% ↗
132,133,Magdeburg,0,84,47,11.90% ↗
134,135,Chemnitz,0,86,51,18.60% ↗
135,136,Delmenhorst,0,86,62,44.19% ↗
140,141,Baden-Baden,0,87,50,14.94% ↗
153,154,Kaiserslautern,0,97,57,17.53% ↗
155,156,Cottbus,0,98,35,-28.57% ↘
164,165,Schweinfurt,0,103,71,37.86% ↗
177,178,Potsdam,0,114,43,-24.56% ↘
182,183,Halle,0,116,52,-10.34% ↘
186,187,Trier,0,121,80,32.23% ↗
190,191,Salzgitter,0,126,84,33.33% ↗
205,206,Fürth,0,136,94,38.24% ↗
207,208,Ulm,0,138,88,27.54% ↗
214,215,Heidelberg,0,144,83,15.28% ↗
217,218,Neumünster,0,146,89,21.92% ↗
218,219,Worms,0,146,77,5.48% ↗
233,234,Würzburg,0,153,98,28.10% ↗
237,238,Bremerhaven,0,157,93,18.47% ↗
244,245,Flensburg,0,169,58,-31.36% ↘
247,248,Ingolstadt,0,171,98,14.62% ↗
253,254,Pforzheim,0,176,93,5.68% ↗
256,257,Oldenburg,0,177,96,8.47% ↗
259,260,Wolfsburg,0,181,104,14.92% ↗
263,264,Darmstadt,0,192,113,17.71% ↗
266,267,Rosenheim,0,196,125,27.55% ↗
268,269,Berlin Treptow-Köpenick,0,199,124,24.62% ↗
270,271,Osnabrück,0,204,111,8.82% ↗
272,273,Heilbronn,0,207,151,45.89% ↗
281,282,Bottrop,0,216,162,50.00% ↗
284,285,Freiburg i.Breisgau,0,221,142,28.51% ↗
285,286,Regensburg,0,221,147,33.03% ↗
287,288,Lübeck,0,224,112,0.00% →
289,290,Braunschweig,0,226,125,10.62% ↗
293,294,Koblenz,0,234,157,34.19% ↗
297,298,Leipzig,0,241,114,-5.39% ↘
304,305,Remscheid,0,250,155,24.00% ↗
305,306,Offenbach,0,252,139,10.32% ↗
308,309,Mainz,0,253,136,7.51% ↗
309,310,Rostock,0,254,123,-3.15% ↘
314,315,Kassel,0,281,169,20.28% ↗
315,316,Karlsruhe,0,283,148,4.59% ↗
318,319,Berlin Steglitz-Zehlendorf,0,298,136,-8.72% ↘
320,321,Berlin Marzahn-Hellersdorf,0,308,158,2.60% ↗
323,324,Mülheim a.d.Ruhr,0,317,204,28.71% ↗
328,329,Ludwigshafen,0,323,180,11.46% ↗
331,332,Herne,0,336,206,22.62% ↗
334,335,Berlin Lichtenberg,0,349,184,5.44% ↗
337,338,Dresden,0,362,205,13.26% ↗
338,339,Berlin Pankow,0,374,182,-2.67% ↘
339,340,Wiesbaden,0,374,207,10.70% ↗
341,342,Oberhausen,0,383,267,39.43% ↗
344,345,Münster,0,396,272,37.37% ↗
348,349,Kiel,0,420,188,-10.48% ↘
350,351,Mannheim,0,448,272,21.43% ↗
351,352,Solingen,0,451,282,25.06% ↗
354,355,Augsburg,0,457,298,30.42% ↗
357,358,Hamm,0,470,277,17.87% ↗
358,359,Berlin Spandau,0,485,220,-9.28% ↘
359,360,Berlin Reinickendorf,0,492,269,9.35% ↗
361,362,Hagen,0,497,350,40.85% ↗
362,363,Berlin Charlottenburg-Wilmersdorf,0,504,228,-9.52% ↘
366,367,Berlin Tempelhof-Schöneberg,0,523,271,3.63% ↗
371,372,Berlin Friedrichshain-Kreuzberg,0,539,280,3.90% ↗
372,373,Nürnberg,0,556,329,18.35% ↗
373,374,Leverkusen,0,562,350,24.56% ↗
375,376,Gelsenkirchen,0,582,373,28.18% ↗
376,377,Bremen,0,587,350,19.25% ↗
378,379,Krefeld,0,590,377,27.80% ↗
387,388,Berlin Mitte,0,706,372,5.38% ↗
388,389,Mönchengladbach,0,726,487,34.16% ↗
389,390,Berlin Neukölln,0,767,372,-3.00% ↘
391,392,Stuttgart,0,813,490,20.54% ↗
392,393,Bonn,0,862,456,5.80% ↗
394,395,Bochum,0,920,507,10.22% ↗
398,399,Bielefeld,0,1034,608,17.60% ↗
402,403,Duisburg,0,1184,726,22.64% ↗
403,404,Frankfurt am Main,0,1193,706,18.36% ↗
404,405,Wuppertal,0,1206,774,28.36% ↗
405,406,Essen,0,1228,760,23.78% ↗
407,408,Dortmund,0,1503,979,30.27% ↗
408,409,Düsseldorf,0,1620,1045,29.01% ↗
409,410,München,0,1774,1112,25.37% ↗
410,411,Köln,0,2848,1608,12.92% ↗
411,412,Hamburg,0,3166,1538,-2.84% ↘
