,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
144,145,Kempten,0,986,435,-11.76% ↘
145,146,Mainz,0,986,557,12.98% ↗
149,150,Solingen,0,1011,530,4.85% ↗
150,151,Hamm,0,1013,498,-1.68% ↘
156,157,Würzburg,0,1040,520,0.00% →
160,161,Münster,0,1057,497,-5.96% ↘
168,169,Braunschweig,0,1127,660,17.13% ↗
171,172,Hagen,0,1137,550,-3.25% ↘
179,180,Wiesbaden,0,1218,629,3.28% ↗
180,181,Leverkusen,0,1238,618,-0.16% ↘
184,185,Rostock,0,1257,657,4.53% ↗
190,191,Rosenheim,0,1325,582,-12.15% ↘
191,192,Ulm,0,1326,635,-4.22% ↘
194,195,Berlin Marzahn-Hellersdorf,0,1335,929,39.18% ↗
199,200,Jena,0,1379,782,13.42% ↗
200,201,Dessau-Roßlau,0,1385,741,7.00% ↗
206,207,Mönchengladbach,0,1429,688,-3.71% ↘
214,215,Ludwigshafen,0,1480,741,0.14% ↗
216,217,Gera,0,1486,816,9.83% ↗
224,225,Fürth,0,1548,732,-5.43% ↘
225,226,Regensburg,0,1548,764,-1.29% ↘
226,227,Gelsenkirchen,0,1559,816,4.68% ↗
231,232,Krefeld,0,1579,885,12.10% ↗
242,243,Potsdam,0,1628,960,17.94% ↗
243,244,Heilbronn,0,1649,817,-0.91% ↘
244,245,Cottbus,0,1668,934,11.99% ↗
245,246,Ingolstadt,0,1670,887,6.23% ↗
256,257,Pforzheim,0,1809,962,6.36% ↗
258,259,Freiburg i.Breisgau,0,1820,957,5.16% ↗
262,263,Berlin Spandau,0,1843,988,7.22% ↗
269,270,Bonn,0,1869,945,1.12% ↗
276,277,Bochum,0,1972,1006,2.03% ↗
285,286,Berlin Steglitz-Zehlendorf,0,2076,945,-8.96% ↘
287,288,Berlin Lichtenberg,0,2084,1050,0.77% ↗
288,289,Wuppertal,0,2088,1172,12.26% ↗
305,306,Berlin Reinickendorf,0,2265,1057,-6.67% ↘
306,307,Berlin Charlottenburg-Wilmersdorf,0,2271,1076,-5.24% ↘
310,311,Berlin Treptow-Köpenick,0,2308,1149,-0.43% ↘
311,312,Bielefeld,0,2309,1054,-8.71% ↘
313,314,Bremen,0,2314,1191,2.94% ↗
317,318,Berlin Friedrichshain-Kreuzberg,0,2346,1066,-9.12% ↘
321,322,Karlsruhe,0,2383,1159,-2.73% ↘
324,325,Duisburg,0,2461,1336,8.57% ↗
334,335,Berlin Tempelhof-Schöneberg,0,2594,1391,7.25% ↗
343,344,Berlin Mitte,0,2738,1293,-5.55% ↘
346,347,Essen,0,2761,1518,9.96% ↗
354,355,Berlin Neukölln,0,2944,1686,14.54% ↗
356,357,Erfurt,0,3009,1658,10.20% ↗
358,359,Halle,0,3039,1639,7.86% ↗
361,362,Magdeburg,0,3063,1727,12.77% ↗
364,365,Dortmund,0,3144,1598,1.65% ↗
368,369,Mannheim,0,3328,1710,2.76% ↗
371,372,Berlin Pankow,0,3411,1703,-0.15% ↘
372,373,Augsburg,0,3416,1628,-4.68% ↘
378,379,Düsseldorf,0,3867,1921,-0.65% ↘
387,388,Stuttgart,0,4543,2347,3.32% ↗
392,393,Chemnitz,0,5245,2719,3.68% ↗
395,396,Frankfurt am Main,0,5621,2771,-1.41% ↘
397,398,Nürnberg,0,6109,2977,-2.54% ↘
402,403,Köln,0,8039,4344,8.07% ↗
404,405,Hamburg,0,8793,4485,2.01% ↗
405,406,Leipzig,0,9165,4804,4.83% ↗
409,410,Dresden,0,14260,6699,-6.04% ↘
410,411,München,0,16628,6826,-17.90% ↘
