,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,19,0,0,0.00% →
2,3,Dessau-Roßlau,18,0,0,0.00% →
6,7,Wilhelmshaven,15,0,0,0.00% →
7,8,Weimar,13,1,0,-100.00% ↘
9,10,Suhl,13,1,0,-100.00% ↘
15,16,Brandenburg a.d.Havel,5,1,1,100.00% ↗
20,21,Bayreuth,6,2,1,0.00% →
36,37,Pirmasens,7,3,0,-100.00% ↘
37,38,Flensburg,7,3,0,-100.00% ↘
45,46,Frankfurt (Oder),3,3,2,33.33% ↗
46,47,Schwabach,2,3,2,33.33% ↗
48,49,Weiden i.d.OPf.,1,3,2,33.33% ↗
52,53,Magdeburg,9,4,0,-100.00% ↘
55,56,Landau i.d.Pfalz,4,4,2,0.00% →
57,58,Jena,0,4,2,0.00% →
62,63,Kaufbeuren,9,5,0,-100.00% ↘
67,68,Memmingen,5,5,1,-60.00% ↘
69,70,Rosenheim,3,5,2,-20.00% ↘
71,72,Schwerin,3,5,3,20.00% ↗
73,74,Hof,2,5,3,20.00% ↗
74,75,Coburg,1,5,2,-20.00% ↘
75,76,Bremerhaven,0,5,1,-60.00% ↘
76,77,Amberg,9,6,0,-100.00% ↘
78,79,Erfurt,6,6,1,-66.67% ↘
82,83,Neustadt a.d.Weinstraße,1,6,5,66.67% ↗
85,86,Potsdam,0,6,3,0.00% →
90,91,Passau,6,7,1,-71.43% ↘
94,95,Eisenach,4,7,4,14.29% ↗
98,99,Emden,0,7,3,-14.29% ↘
101,102,Cottbus,6,8,1,-75.00% ↘
103,104,Frankenthal,4,8,4,0.00% →
108,109,Delmenhorst,2,8,1,-75.00% ↘
111,112,Worms,5,9,3,-33.33% ↘
113,114,Rostock,4,9,5,11.11% ↗
117,118,Trier,0,9,3,-33.33% ↘
124,125,Speyer,3,10,2,-60.00% ↘
125,126,Neumünster,2,10,5,0.00% →
127,128,Kempten,2,10,2,-60.00% ↘
130,131,Koblenz,0,10,5,0.00% →
131,132,Oldenburg,0,10,5,0.00% →
141,142,Salzgitter,3,11,7,27.27% ↗
143,144,Halle,1,11,3,-45.45% ↘
144,145,Osnabrück,1,11,6,9.09% ↗
145,146,Bottrop,1,11,5,-9.09% ↘
146,147,Lübeck,0,11,4,-27.27% ↘
155,156,Gera,0,12,6,0.00% →
162,163,Erlangen,1,13,5,-23.08% ↘
167,168,Mülheim a.d.Ruhr,6,14,1,-85.71% ↘
169,170,Ansbach,2,14,10,42.86% ↗
185,186,Chemnitz,0,15,10,33.33% ↗
186,187,Aschaffenburg,0,15,8,6.67% ↗
190,191,Münster,0,16,9,12.50% ↗
192,193,Bielefeld,3,17,2,-76.47% ↘
193,194,Karlsruhe,2,17,6,-29.41% ↘
196,197,Wolfsburg,0,17,14,64.71% ↗
197,198,Remscheid,0,17,7,-17.65% ↘
205,206,Kaiserslautern,0,18,8,-11.11% ↘
206,207,Herne,0,18,5,-44.44% ↘
221,222,Regensburg,0,19,9,-5.26% ↘
224,225,Zweibrücken,2,20,5,-50.00% ↘
234,235,Braunschweig,0,21,6,-42.86% ↘
236,237,Freiburg i.Breisgau,0,21,10,-4.76% ↘
237,238,Offenbach,0,21,10,-4.76% ↘
248,249,Landshut,2,23,10,-13.04% ↘
256,257,Leverkusen,2,24,11,-8.33% ↘
258,259,Kassel,2,24,12,0.00% →
262,263,Kiel,2,25,12,-4.00% ↘
273,274,Baden-Baden,0,26,14,7.69% ↗
275,276,Hamm,1,27,19,40.74% ↗
282,283,Berlin Steglitz-Zehlendorf,0,29,13,-10.34% ↘
286,287,Pforzheim,2,30,10,-33.33% ↘
289,290,Ingolstadt,0,30,11,-26.67% ↘
292,293,Bamberg,1,31,9,-41.94% ↘
293,294,Gelsenkirchen,0,31,11,-29.03% ↘
294,295,Berlin Treptow-Köpenick,0,31,16,3.23% ↗
295,296,Solingen,0,31,11,-29.03% ↘
296,297,Heidelberg,0,31,16,3.23% ↗
297,298,Berlin Tempelhof-Schöneberg,0,31,15,-3.23% ↘
298,299,Berlin Charlottenburg-Wilmersdorf,0,31,12,-22.58% ↘
303,304,Berlin Pankow,0,32,21,31.25% ↗
307,308,Schweinfurt,2,33,10,-39.39% ↘
310,311,Würzburg,0,34,15,-11.76% ↘
311,312,Mönchengladbach,3,35,6,-65.71% ↘
314,315,Darmstadt,2,36,12,-33.33% ↘
315,316,Berlin Neukölln,0,36,17,-5.56% ↘
317,318,Oberhausen,0,37,10,-45.95% ↘
323,324,Berlin Lichtenberg,0,38,13,-31.58% ↘
324,325,Ulm,3,39,12,-38.46% ↘
329,330,Fürth,1,40,18,-10.00% ↘
336,337,Bochum,0,41,22,7.32% ↗
337,338,Krefeld,0,41,23,12.20% ↗
340,341,Bonn,0,44,16,-27.27% ↘
341,342,Berlin Spandau,0,44,14,-36.36% ↘
342,343,Berlin Marzahn-Hellersdorf,0,44,18,-18.18% ↘
354,355,Berlin Friedrichshain-Kreuzberg,0,53,12,-54.72% ↘
359,360,Berlin Reinickendorf,0,55,29,5.45% ↗
361,362,Mainz,0,56,17,-39.29% ↘
363,364,Ludwigshafen,0,59,33,11.86% ↗
370,371,Leipzig,0,64,27,-15.62% ↘
373,374,Wiesbaden,0,66,28,-15.15% ↘
378,379,Mannheim,1,72,17,-52.78% ↘
379,380,Hagen,0,72,18,-50.00% ↘
380,381,Berlin Mitte,0,73,37,1.37% ↗
381,382,Duisburg,0,74,19,-48.65% ↘
385,386,Heilbronn,1,76,39,2.63% ↗
386,387,Wuppertal,0,76,24,-36.84% ↘
388,389,Augsburg,0,79,30,-24.05% ↘
389,390,Bremen,1,80,42,5.00% ↗
391,392,Dresden,0,82,45,9.76% ↗
395,396,Düsseldorf,0,91,38,-16.48% ↘
398,399,Essen,0,103,44,-14.56% ↘
405,406,Stuttgart,0,139,56,-19.42% ↘
406,407,Dortmund,0,142,48,-32.39% ↘
407,408,Nürnberg,0,175,63,-28.00% ↘
408,409,Köln,0,209,96,-8.13% ↘
409,410,Frankfurt am Main,0,269,129,-4.09% ↘
410,411,München,0,323,167,3.41% ↗
411,412,Hamburg,0,415,180,-13.25% ↘
