,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Weiden i.d.OPf.,6,1,1,100.00% ↗
3,4,Bayreuth,6,1,1,100.00% ↗
4,5,Neustadt a.d.Weinstraße,6,2,1,0.00% →
7,8,Straubing,12,3,0,-100.00% ↘
10,11,Brandenburg a.d.Havel,8,3,0,-100.00% ↘
13,14,Schwerin,5,3,2,33.33% ↗
16,17,Pirmasens,0,3,3,100.00% ↗
17,18,Flensburg,0,3,3,100.00% ↗
18,19,Dessau-Roßlau,11,4,0,-100.00% ↘
20,21,Wilhelmshaven,8,4,0,-100.00% ↘
27,28,Suhl,6,5,1,-60.00% ↘
28,29,Weimar,6,5,1,-60.00% ↘
29,30,Landau i.d.Pfalz,6,5,2,-20.00% ↘
33,34,Neumünster,3,5,5,100.00% ↗
34,35,Schwabach,3,5,1,-60.00% ↘
42,43,Potsdam,3,6,3,0.00% →
53,54,Frankfurt (Oder),3,8,1,-75.00% ↘
54,55,Wolfsburg,0,8,3,-25.00% ↘
59,60,Rostock,3,9,4,-11.11% ↘
67,68,Jena,5,11,2,-63.64% ↘
69,70,Emden,2,11,4,-27.27% ↘
76,77,Coburg,4,12,3,-50.00% ↘
78,79,Salzgitter,2,12,4,-33.33% ↘
82,83,Magdeburg,2,13,4,-38.46% ↘
85,86,Kaufbeuren,2,13,5,-23.08% ↘
93,94,Passau,0,14,6,-14.29% ↘
99,100,Amberg,2,15,6,-20.00% ↘
100,101,Gera,0,15,6,-20.00% ↘
109,110,Bremerhaven,4,17,4,-52.94% ↘
110,111,Oldenburg,3,17,4,-52.94% ↘
111,112,Memmingen,3,17,4,-52.94% ↘
112,113,Koblenz,1,17,5,-41.18% ↘
113,114,Speyer,1,17,8,-5.88% ↘
116,117,Eisenach,6,18,2,-77.78% ↘
118,119,Baden-Baden,2,18,12,33.33% ↗
119,120,Rosenheim,2,18,3,-66.67% ↘
120,121,Hof,1,18,2,-77.78% ↘
123,124,Trier,0,18,6,-33.33% ↘
129,130,Kempten,1,19,8,-15.79% ↘
132,133,Cottbus,3,20,7,-30.00% ↘
140,141,Frankenthal,4,21,4,-61.90% ↘
150,151,Osnabrück,0,22,4,-63.64% ↘
155,156,Worms,3,23,6,-47.83% ↘
158,159,Aschaffenburg,2,23,7,-39.13% ↘
159,160,Braunschweig,0,23,15,30.43% ↗
162,163,Ansbach,5,24,4,-66.67% ↘
167,168,Bottrop,1,24,6,-50.00% ↘
178,179,Münster,2,27,6,-55.56% ↘
180,181,Kaiserslautern,0,27,10,-25.93% ↘
183,184,Halle,2,28,8,-42.86% ↘
185,186,Remscheid,1,28,10,-28.57% ↘
189,190,Erlangen,1,29,8,-44.83% ↘
192,193,Kiel,0,29,13,-10.34% ↘
197,198,Hamm,2,30,6,-60.00% ↘
201,202,Lübeck,0,31,7,-54.84% ↘
202,203,Karlsruhe,0,31,11,-29.03% ↘
203,204,Heidelberg,0,31,15,-3.23% ↘
208,209,Chemnitz,3,32,5,-68.75% ↘
211,212,Herne,0,32,13,-18.75% ↘
221,222,Berlin Treptow-Köpenick,0,34,16,-5.88% ↘
223,224,Delmenhorst,3,35,7,-60.00% ↘
229,230,Erfurt,3,36,5,-72.22% ↘
232,233,Offenbach,4,37,4,-78.38% ↘
237,238,Berlin Pankow,0,38,11,-42.11% ↘
238,239,Bamberg,0,38,20,5.26% ↗
241,242,Zweibrücken,2,39,15,-23.08% ↘
244,245,Landshut,0,40,13,-35.00% ↘
250,251,Freiburg i.Breisgau,3,42,11,-47.62% ↘
256,257,Berlin Steglitz-Zehlendorf,0,43,16,-25.58% ↘
259,260,Darmstadt,0,44,24,9.09% ↗
262,263,Mülheim a.d.Ruhr,2,46,13,-43.48% ↘
264,265,Würzburg,0,47,19,-19.15% ↘
274,275,Solingen,0,49,20,-18.37% ↘
276,277,Regensburg,2,50,10,-60.00% ↘
279,280,Fürth,0,50,21,-16.00% ↘
283,284,Berlin Lichtenberg,0,54,25,-7.41% ↘
285,286,Leverkusen,1,55,11,-60.00% ↘
286,287,Berlin Marzahn-Hellersdorf,0,55,25,-9.09% ↘
289,290,Ingolstadt,2,56,18,-35.71% ↘
