,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,15,0,0,0.00% →
2,3,Dessau-Roßlau,14,0,0,0.00% →
5,6,Wilhelmshaven,11,1,0,-100.00% ↘
8,9,Neustadt a.d.Weinstraße,9,1,0,-100.00% ↘
14,15,Weimar,9,2,0,-100.00% ↘
22,23,Bayreuth,2,2,1,0.00% →
23,24,Weiden i.d.OPf.,1,2,1,0.00% →
25,26,Brandenburg a.d.Havel,1,2,1,0.00% →
26,27,Schwabach,0,2,2,100.00% ↗
27,28,Suhl,9,3,0,-100.00% ↘
31,32,Pirmasens,3,3,2,33.33% ↗
32,33,Flensburg,3,3,2,33.33% ↗
35,36,Schwerin,2,3,1,-33.33% ↘
45,46,Frankfurt (Oder),0,4,2,0.00% →
46,47,Landau i.d.Pfalz,0,4,2,0.00% →
52,53,Bremerhaven,7,5,0,-100.00% ↘
54,55,Coburg,0,5,1,-60.00% ↘
55,56,Jena,8,6,0,-100.00% ↘
58,59,Amberg,5,6,3,0.00% →
63,64,Wolfsburg,1,6,5,66.67% ↗
69,70,Potsdam,0,7,3,-14.29% ↘
70,71,Memmingen,6,8,2,-50.00% ↘
74,75,Rosenheim,2,8,3,-25.00% ↘
84,85,Emden,2,9,4,-11.11% ↘
87,88,Hof,0,9,4,-11.11% ↘
89,90,Neumünster,0,9,5,11.11% ↗
91,92,Kaufbeuren,5,10,2,-60.00% ↘
93,94,Magdeburg,5,10,2,-60.00% ↘
94,95,Speyer,2,10,4,-20.00% ↘
95,96,Passau,2,10,4,-20.00% ↘
99,100,Salzgitter,1,10,7,40.00% ↗
105,106,Kempten,4,11,4,-27.27% ↘
109,110,Bottrop,1,11,3,-45.45% ↘
114,115,Rostock,0,11,8,45.45% ↗
116,117,Trier,0,11,4,-27.27% ↘
121,122,Koblenz,1,12,4,-33.33% ↘
130,131,Frankenthal,0,13,4,-38.46% ↘
135,136,Erlangen,4,14,3,-57.14% ↘
136,137,Erfurt,2,14,3,-57.14% ↘
137,138,Gera,1,14,5,-28.57% ↘
140,141,Ansbach,1,14,6,-14.29% ↘
141,142,Oldenburg,1,14,4,-42.86% ↘
143,144,Kaiserslautern,0,14,4,-42.86% ↘
149,150,Cottbus,2,15,2,-73.33% ↘
162,163,Halle,0,16,4,-50.00% ↘
165,166,Delmenhorst,2,17,3,-64.71% ↘
168,169,Münster,0,17,9,5.88% ↗
171,172,Worms,1,18,5,-44.44% ↘
172,173,Osnabrück,1,18,7,-22.22% ↘
173,174,Eisenach,0,18,5,-44.44% ↘
174,175,Lübeck,0,18,4,-55.56% ↘
