,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Straubing,17,0,0,0.00% →
2,3,Dessau-Roßlau,16,0,0,0.00% →
6,7,Wilhelmshaven,13,1,0,-100.00% ↘
7,8,Weimar,11,1,0,-100.00% ↘
22,23,Bayreuth,4,2,1,0.00% →
24,25,Brandenburg a.d.Havel,3,2,1,0.00% →
26,27,Weiden i.d.OPf.,3,2,1,0.00% →
28,29,Neustadt a.d.Weinstraße,1,2,1,0.00% →
30,31,Suhl,11,3,0,-100.00% ↘
32,33,Jena,10,3,0,-100.00% ↘
38,39,Flensburg,5,3,1,-33.33% ↘
41,42,Pirmasens,5,3,1,-33.33% ↘
50,51,Schwabach,0,3,2,33.33% ↗
53,54,Bremerhaven,9,4,0,-100.00% ↘
54,55,Magdeburg,7,4,0,-100.00% ↘
60,61,Landau i.d.Pfalz,2,4,2,0.00% →
61,62,Frankfurt (Oder),1,4,2,0.00% →
67,68,Coburg,2,5,1,-60.00% ↘
68,69,Schwerin,1,5,3,20.00% ↗
69,70,Rosenheim,1,5,2,-20.00% ↘
70,71,Hof,0,5,4,60.00% ↗
74,75,Amberg,7,6,0,-100.00% ↘
75,76,Kaufbeuren,7,6,0,-100.00% ↘
81,82,Memmingen,8,7,0,-100.00% ↘
83,84,Passau,4,7,3,-14.29% ↘
85,86,Potsdam,2,7,2,-42.86% ↘
86,87,Eisenach,2,7,4,14.29% ↗
91,92,Emden,1,7,2,-42.86% ↘
95,96,Cottbus,4,8,1,-75.00% ↘
98,99,Koblenz,3,8,4,0.00% →
103,104,Oldenburg,1,8,3,-25.00% ↘
107,108,Frankenthal,2,9,4,-11.11% ↘
108,109,Trier,2,9,4,-11.11% ↘
112,113,Delmenhorst,0,9,1,-77.78% ↘
116,117,Kempten,6,10,1,-80.00% ↘
117,118,Erfurt,4,10,1,-80.00% ↘
119,120,Osnabrück,3,10,7,40.00% ↗
122,123,Speyer,1,10,4,-20.00% ↘
123,124,Wolfsburg,1,10,9,80.00% ↗
124,125,Halle,1,10,2,-60.00% ↘
126,127,Neumünster,0,10,5,0.00% →
134,135,Rostock,2,11,5,-9.09% ↘
135,136,Salzgitter,1,11,7,27.27% ↗
139,140,Bottrop,0,11,5,-9.09% ↘
144,145,Erlangen,1,12,5,-16.67% ↘
151,152,Worms,3,13,3,-53.85% ↘
153,154,Lübeck,2,13,3,-53.85% ↘
155,156,Gera,1,13,5,-23.08% ↘
169,170,Karlsruhe,2,15,5,-33.33% ↘
183,184,Kaiserslautern,1,16,6,-25.00% ↘
184,185,Münster,0,16,8,0.00% →
185,186,Remscheid,0,16,7,-12.50% ↘
193,194,Ansbach,0,17,11,29.41% ↗
199,200,Regensburg,1,18,6,-33.33% ↘
200,201,Chemnitz,1,18,9,0.00% →
203,204,Mülheim a.d.Ruhr,4,19,1,-89.47% ↘
213,214,Herne,2,20,6,-40.00% ↘
217,218,Bielefeld,1,20,5,-50.00% ↘
218,219,Freiburg i.Breisgau,1,20,9,-10.00% ↘
225,226,Braunschweig,2,21,8,-23.81% ↘
229,230,Aschaffenburg,1,21,8,-23.81% ↘
235,236,Zweibrücken,0,22,5,-54.55% ↘
239,240,Heidelberg,2,23,12,4.35% ↗
255,256,Offenbach,1,25,9,-28.00% ↘
257,258,Kiel,0,25,13,4.00% ↗
258,259,Berlin Steglitz-Zehlendorf,0,25,10,-20.00% ↘
264,265,Landshut,3,26,10,-23.08% ↘
265,266,Hamm,0,26,18,38.46% ↗
270,271,Kassel,0,27,15,11.11% ↗
271,272,Baden-Baden,0,27,14,3.70% ↗
276,277,Berlin Treptow-Köpenick,1,28,14,0.00% →
277,278,Solingen,2,29,9,-37.93% ↘
278,279,Leverkusen,0,29,16,10.34% ↗
288,289,Berlin Pankow,1,31,18,16.13% ↗
290,291,Ingolstadt,0,31,9,-41.94% ↘
295,296,Bamberg,1,33,9,-45.45% ↘
296,297,Würzburg,0,33,16,-3.03% ↘
303,304,Schweinfurt,0,34,12,-29.41% ↘
305,306,Pforzheim,0,36,11,-38.89% ↘
311,312,Darmstadt,0,38,15,-21.05% ↘
314,315,Berlin Tempelhof-Schöneberg,1,39,21,7.69% ↗
316,317,Berlin Charlottenburg-Wilmersdorf,0,39,17,-12.82% ↘
317,318,Gelsenkirchen,2,40,15,-25.00% ↘
318,319,Berlin Neukölln,2,40,15,-25.00% ↘
319,320,Fürth,1,40,19,-5.00% ↘
320,321,Ulm,1,41,13,-36.59% ↘
322,323,Oberhausen,1,41,13,-36.59% ↘
326,327,Berlin Lichtenberg,1,42,18,-14.29% ↘
336,337,Krefeld,1,46,22,-4.35% ↘
337,338,Mönchengladbach,1,46,8,-65.22% ↘
340,341,Berlin Marzahn-Hellersdorf,1,47,25,6.38% ↗
343,344,Berlin Spandau,0,47,17,-27.66% ↘
347,348,Bochum,0,49,20,-18.37% ↘
351,352,Berlin Friedrichshain-Kreuzberg,2,52,13,-50.00% ↘
354,355,Berlin Reinickendorf,0,55,30,9.09% ↗
361,362,Ludwigshafen,0,61,33,8.20% ↗
363,364,Mainz,1,65,18,-44.62% ↘
365,366,Bonn,1,66,16,-51.52% ↘
367,368,Wiesbaden,0,68,28,-17.65% ↘
373,374,Mannheim,0,72,18,-50.00% ↘
374,375,Leipzig,0,72,28,-22.22% ↘
376,377,Hagen,0,73,22,-39.73% ↘
381,382,Heilbronn,0,77,40,3.90% ↗
383,384,Dresden,0,79,41,3.80% ↗
385,386,Berlin Mitte,1,83,40,-3.61% ↘
386,387,Duisburg,0,83,23,-44.58% ↘
388,389,Bremen,0,86,49,13.95% ↗
389,390,Augsburg,0,87,35,-19.54% ↘
391,392,Wuppertal,0,90,35,-22.22% ↘
392,393,Düsseldorf,0,93,34,-26.88% ↘
399,400,Essen,0,113,46,-18.58% ↘
405,406,Dortmund,0,154,53,-31.17% ↘
406,407,Stuttgart,0,156,59,-24.36% ↘
407,408,Nürnberg,0,182,73,-19.78% ↘
408,409,Köln,0,226,91,-19.47% ↘
409,410,Frankfurt am Main,0,272,136,0.00% →
410,411,München,0,329,138,-16.11% ↘
411,412,Hamburg,0,442,194,-12.22% ↘
