,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,1,84,24,-42.86% ↘
2,3,Wilhelmshaven,1,98,47,-4.08% ↘
3,4,Pirmasens,1,120,56,-6.67% ↘
5,6,Zweibrücken,1,131,58,-11.45% ↘
6,7,Weiden i.d.OPf.,0,131,68,3.82% ↗
9,10,Passau,0,148,59,-20.27% ↘
10,11,Schwabach,0,152,51,-32.89% ↘
11,12,Landau i.d.Pfalz,0,172,70,-18.60% ↘
13,14,Straubing,0,190,62,-34.74% ↘
15,16,Amberg,0,193,102,5.70% ↗
16,17,Landshut,0,197,98,-0.51% ↘
19,20,Memmingen,1,204,86,-15.69% ↘
20,21,Ansbach,0,205,89,-13.17% ↘
22,23,Kaufbeuren,0,208,98,-5.77% ↘
23,24,Neustadt a.d.Weinstraße,1,210,101,-3.81% ↘
28,29,Speyer,1,218,98,-10.09% ↘
32,33,Aschaffenburg,0,234,117,0.00% →
33,34,Bayreuth,0,240,127,5.83% ↗
34,35,Hof,0,241,113,-6.22% ↘
40,41,Coburg,0,259,77,-40.54% ↘
43,44,Rosenheim,0,269,118,-12.27% ↘
44,45,Frankenthal,1,275,95,-30.91% ↘
47,48,Baden-Baden,0,288,157,9.03% ↗
48,49,Trier,0,288,152,5.56% ↗
52,53,Delmenhorst,1,295,140,-5.08% ↘
55,56,Worms,1,300,130,-13.33% ↘
57,58,Neumünster,0,303,178,17.49% ↗
58,59,Erlangen,0,310,155,0.00% →
60,61,Bamberg,0,316,147,-6.96% ↘
68,69,Schwerin,0,343,145,-15.45% ↘
70,71,Bottrop,0,344,141,-18.02% ↘
77,78,Salzgitter,1,359,185,3.06% ↗
80,81,Suhl,0,362,122,-32.60% ↘
83,84,Kempten,0,372,175,-5.91% ↘
92,93,Schweinfurt,0,399,178,-10.78% ↘
96,97,Koblenz,0,404,206,1.98% ↗
108,109,Flensburg,0,440,261,18.64% ↗
112,113,Bremerhaven,0,444,259,16.67% ↗
115,116,Wolfsburg,1,451,210,-6.87% ↘
120,121,Osnabrück,1,454,197,-13.22% ↘
121,122,Frankfurt (Oder),0,454,175,-22.91% ↘
136,137,Oldenburg,1,497,257,3.42% ↗
140,141,Würzburg,0,512,263,2.73% ↗
148,149,Remscheid,0,543,237,-12.71% ↘
149,150,Fürth,0,544,210,-22.79% ↘
153,154,Dessau-Roßlau,1,551,184,-33.21% ↘
157,158,Ulm,0,555,248,-10.63% ↘
164,165,Lübeck,0,568,260,-8.45% ↘
167,168,Regensburg,0,575,246,-14.43% ↘
174,175,Hamm,0,604,240,-20.53% ↘
190,191,Kaiserslautern,0,675,383,13.48% ↗
195,196,Darmstadt,0,682,402,17.89% ↗
198,199,Ingolstadt,0,689,350,1.60% ↗
201,202,Hagen,0,700,271,-22.57% ↘
202,203,Heidelberg,0,701,376,7.28% ↗
203,204,Herne,0,701,342,-2.43% ↘
205,206,Weimar,0,705,270,-23.40% ↘
206,207,Mülheim a.d.Ruhr,0,710,385,8.45% ↗
211,212,Ludwigshafen,1,727,271,-25.45% ↘
212,213,Brandenburg a.d.Havel,1,735,347,-5.58% ↘
216,217,Kassel,0,758,398,5.01% ↗
222,223,Offenbach,0,781,381,-2.43% ↘
223,224,Mönchengladbach,0,782,398,1.79% ↗
224,225,Mainz,0,784,440,12.24% ↗
227,228,Leverkusen,0,789,410,3.93% ↗
235,236,Gelsenkirchen,1,824,350,-15.05% ↘
236,237,Gera,0,838,290,-30.79% ↘
239,240,Pforzheim,0,851,416,-2.23% ↘
241,242,Braunschweig,1,857,409,-4.55% ↘
244,245,Heilbronn,0,866,383,-11.55% ↘
249,250,Solingen,0,894,484,8.28% ↗
258,259,Krefeld,0,949,472,-0.53% ↘
260,261,Oberhausen,0,972,461,-5.14% ↘
264,265,Jena,0,991,345,-30.37% ↘
272,273,Potsdam,0,1038,520,0.19% ↗
277,278,Augsburg,0,1055,497,-5.78% ↘
286,287,Kiel,0,1097,741,35.10% ↗
287,288,Bielefeld,1,1106,343,-37.97% ↘
289,290,Berlin Marzahn-Hellersdorf,1,1111,460,-17.19% ↘
296,297,Bochum,0,1167,512,-12.25% ↘
297,298,Rostock,0,1172,575,-1.88% ↘
301,302,Freiburg i.Breisgau,0,1189,594,-0.08% ↘
308,309,Berlin Spandau,1,1252,589,-5.91% ↘
322,323,Berlin Charlottenburg-Wilmersdorf,1,1368,674,-1.46% ↘
328,329,Bonn,0,1410,772,9.50% ↗
336,337,Mannheim,0,1444,730,1.11% ↗
337,338,Berlin Steglitz-Zehlendorf,0,1445,728,0.76% ↗
338,339,Wiesbaden,0,1455,758,4.19% ↗
343,344,Münster,0,1537,1001,30.25% ↗
345,346,Magdeburg,0,1574,609,-22.62% ↘
349,350,Cottbus,0,1631,615,-24.59% ↘
350,351,Berlin Reinickendorf,1,1633,816,-0.06% ↘
352,353,Karlsruhe,0,1656,856,3.38% ↗
355,356,Berlin Lichtenberg,1,1697,659,-22.33% ↘
359,360,Berlin Treptow-Köpenick,0,1743,702,-19.45% ↘
361,362,Halle,0,1753,781,-10.90% ↘
364,365,Duisburg,0,1806,840,-6.98% ↘
366,367,Berlin Tempelhof-Schöneberg,1,1882,927,-1.49% ↘
368,369,Chemnitz,0,1918,727,-24.19% ↘
379,380,Berlin Neukölln,0,2098,990,-5.62% ↘
381,382,Wuppertal,0,2148,1184,10.24% ↗
383,384,Nürnberg,0,2246,993,-11.58% ↘
385,386,Berlin Friedrichshain-Kreuzberg,0,2277,1168,2.59% ↗
387,388,Berlin Pankow,1,2466,1403,13.79% ↗
391,392,Erfurt,0,2503,868,-30.64% ↘
392,393,Dortmund,0,2555,1185,-7.24% ↘
394,395,Berlin Mitte,0,2580,1308,1.40% ↗
396,397,Essen,0,2633,1289,-2.09% ↘
401,402,Leipzig,0,3208,1292,-19.45% ↘
402,403,Stuttgart,0,3291,1636,-0.58% ↘
404,405,Düsseldorf,0,3448,1799,4.35% ↗
405,406,Bremen,0,4090,2475,21.03% ↗
406,407,Frankfurt am Main,0,4129,2233,8.16% ↗
407,408,Dresden,0,4887,2012,-17.66% ↘
408,409,Köln,0,5349,2886,7.91% ↗
409,410,München,0,6071,3164,4.23% ↗
410,411,Hamburg,0,13923,7303,4.91% ↗
