,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
387,388,Wuppertal,0,248,125,0.81% ↗
388,389,Bonn,0,249,147,18.07% ↗
391,392,Bremen,0,257,137,6.61% ↗
392,393,Stuttgart,0,259,133,2.70% ↗
394,395,Berlin Friedrichshain-Kreuzberg,0,278,139,0.00% →
396,397,Berlin Mitte,0,286,157,9.79% ↗
397,398,Bochum,0,287,177,23.34% ↗
399,400,Essen,0,312,175,12.18% ↗
400,401,Berlin Neukölln,0,317,179,12.93% ↗
402,403,Duisburg,0,322,199,23.60% ↗
405,406,Dortmund,0,338,187,10.65% ↗
406,407,Düsseldorf,0,518,278,7.34% ↗
407,408,Frankfurt am Main,0,526,246,-6.46% ↘
409,410,München,0,767,369,-3.78% ↘
410,411,Köln,0,873,496,13.63% ↗
411,412,Hamburg,0,1686,1025,21.59% ↗
