,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,185,117,26.49% ↗
6,7,Coburg,0,481,273,13.51% ↗
8,9,Zweibrücken,0,507,323,27.42% ↗
12,13,Gera,0,547,341,24.68% ↗
13,14,Weimar,0,554,307,10.83% ↗
15,16,Neustadt a.d.Weinstraße,0,581,330,13.60% ↗
16,17,Pirmasens,0,585,386,31.97% ↗
22,23,Hof,0,696,449,29.02% ↗
23,24,Frankenthal,1,747,358,-4.15% ↘
24,25,Landau i.d.Pfalz,1,749,412,10.01% ↗
25,26,Emden,0,751,425,13.18% ↗
26,27,Amberg,0,798,518,29.82% ↗
30,31,Ansbach,0,811,575,41.80% ↗
31,32,Memmingen,0,835,503,20.48% ↗
33,34,Speyer,1,856,378,-11.68% ↘
34,35,Weiden i.d.OPf.,0,863,518,20.05% ↗
35,36,Dessau-Roßlau,1,871,557,27.90% ↗
41,42,Passau,0,953,538,12.91% ↗
45,46,Kaufbeuren,0,987,550,11.45% ↗
50,51,Schwabach,0,1056,568,7.58% ↗
51,52,Wilhelmshaven,0,1060,626,18.11% ↗
58,59,Straubing,0,1167,818,40.19% ↗
60,61,Bamberg,0,1177,684,16.23% ↗
64,65,Jena,0,1219,648,6.32% ↗
71,72,Aschaffenburg,0,1408,1062,50.85% ↗
73,74,Baden-Baden,0,1418,805,13.54% ↗
74,75,Schweinfurt,0,1448,802,10.77% ↗
77,78,Brandenburg a.d.Havel,1,1493,940,25.92% ↗
82,83,Worms,0,1535,923,20.26% ↗
83,84,Kempten,0,1552,966,24.48% ↗
84,85,Chemnitz,0,1552,885,14.05% ↗
87,88,Frankfurt (Oder),0,1599,1012,26.58% ↗
90,91,Bayreuth,0,1658,1048,26.42% ↗
91,92,Cottbus,0,1662,894,7.58% ↗
99,100,Erlangen,0,1767,828,-6.28% ↘
100,101,Erfurt,0,1782,1066,19.64% ↗
101,102,Neumünster,0,1800,1091,21.22% ↗
109,110,Koblenz,1,1828,438,-52.08% ↘
113,114,Landshut,0,1847,1078,16.73% ↗
118,119,Heidelberg,0,1900,1189,25.16% ↗
124,125,Osnabrück,0,1944,552,-43.21% ↘
126,127,Wolfsburg,0,1999,1302,30.27% ↗
127,128,Rosenheim,0,2000,1294,29.40% ↗
131,132,Delmenhorst,0,2038,888,-12.86% ↘
132,133,Flensburg,0,2041,1086,6.42% ↗
154,155,Kaiserslautern,1,2308,1277,10.66% ↗
159,160,Trier,0,2394,1451,21.22% ↗
172,173,Schwerin,0,2491,1527,22.60% ↗
180,181,Salzgitter,1,2616,1442,10.24% ↗
185,186,Pforzheim,0,2639,1569,18.91% ↗
211,212,Bottrop,0,3112,1809,16.26% ↗
215,216,Regensburg,0,3146,1856,17.99% ↗
219,220,Ulm,0,3225,2035,26.20% ↗
221,222,Bremerhaven,0,3254,1745,7.25% ↗
224,225,Magdeburg,0,3263,1864,14.25% ↗
225,226,Ludwigshafen,1,3272,1842,12.59% ↗
226,227,Heilbronn,0,3293,1887,14.61% ↗
