,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,161,74,-8.07% ↘
3,4,Zweibrücken,0,274,179,30.66% ↗
6,7,Pirmasens,0,296,198,33.78% ↗
8,9,Coburg,0,325,187,15.08% ↗
11,12,Amberg,0,354,196,10.73% ↗
12,13,Neustadt a.d.Weinstraße,0,355,206,16.06% ↗
14,15,Hof,0,378,211,11.64% ↗
15,16,Gera,0,381,206,8.14% ↗
20,21,Weimar,0,413,227,9.93% ↗
22,23,Landau i.d.Pfalz,0,422,217,2.84% ↗
24,25,Ansbach,0,425,230,8.24% ↗
28,29,Straubing,0,478,277,15.90% ↗
29,30,Emden,0,479,289,20.67% ↗
32,33,Weiden i.d.OPf.,0,537,324,20.67% ↗
36,37,Dessau-Roßlau,0,555,328,18.20% ↗
37,38,Schwabach,0,563,387,37.48% ↗
41,42,Kaufbeuren,0,593,334,12.65% ↗
42,43,Memmingen,0,593,328,10.62% ↗
44,45,Wilhelmshaven,0,598,300,0.33% ↗
46,47,Frankenthal,0,608,362,19.08% ↗
49,50,Passau,0,638,373,16.93% ↗
55,56,Aschaffenburg,0,692,342,-1.16% ↘
61,62,Speyer,0,738,413,11.92% ↗
63,64,Bamberg,0,753,452,20.05% ↗
66,67,Frankfurt (Oder),0,763,534,39.97% ↗
72,73,Brandenburg a.d.Havel,0,833,553,32.77% ↗
74,75,Jena,0,851,508,19.39% ↗
79,80,Schweinfurt,0,912,540,18.42% ↗
80,81,Kempten,0,918,533,16.12% ↗
84,85,Bayreuth,0,950,559,17.68% ↗
89,90,Worms,0,962,556,15.59% ↗
91,92,Chemnitz,0,998,600,20.24% ↗
92,93,Baden-Baden,0,1000,597,19.40% ↗
112,113,Rosenheim,0,1115,682,22.33% ↗
113,114,Neumünster,0,1116,627,12.37% ↗
120,121,Landshut,0,1143,748,30.88% ↗
121,122,Cottbus,0,1144,708,23.78% ↗
130,131,Erfurt,0,1214,717,18.12% ↗
148,149,Wolfsburg,0,1327,707,6.56% ↗
151,152,Schwerin,0,1342,899,33.98% ↗
161,162,Trier,0,1439,925,28.56% ↗
172,173,Heidelberg,0,1496,565,-24.47% ↘
174,175,Berlin Marzahn-Hellersdorf,0,1497,1216,62.46% ↗
175,176,Koblenz,0,1501,879,17.12% ↗
179,180,Erlangen,0,1517,858,13.12% ↗
184,185,Flensburg,0,1576,945,19.92% ↗
193,194,Pforzheim,0,1648,940,14.08% ↗
195,196,Fürth,0,1686,1112,31.91% ↗
197,198,Kaiserslautern,0,1716,1031,20.16% ↗
198,199,Bottrop,0,1720,1033,20.12% ↗
204,205,Salzgitter,0,1799,1215,35.08% ↗
209,210,Osnabrück,0,1845,991,7.43% ↗
210,211,Remscheid,0,1853,1220,31.68% ↗
220,221,Ulm,0,1961,1134,15.66% ↗
222,223,Heilbronn,0,1991,1217,22.25% ↗
224,225,Delmenhorst,0,2025,1185,17.04% ↗
225,226,Magdeburg,0,2056,1216,18.29% ↗
226,227,Würzburg,0,2062,1304,26.48% ↗
228,229,Ludwigshafen,0,2080,1215,16.83% ↗
236,237,Regensburg,0,2143,1155,7.79% ↗
240,241,Halle,0,2196,1355,23.41% ↗
253,254,Rostock,0,2372,1478,24.62% ↗
257,258,Hagen,0,2446,1610,31.64% ↗
259,260,Offenbach,0,2489,1463,17.56% ↗
265,266,Bremerhaven,0,2530,1554,22.85% ↗
266,267,Oldenburg,0,2533,1543,21.83% ↗
270,271,Herne,0,2658,1722,29.57% ↗
272,273,Kassel,0,2672,1711,28.07% ↗
274,275,Hamm,0,2693,1632,21.20% ↗
277,278,Braunschweig,0,2750,1600,16.36% ↗
281,282,Ingolstadt,0,2798,1629,16.44% ↗
287,288,Leverkusen,0,2924,1743,19.22% ↗
292,293,Oberhausen,0,3028,1877,23.98% ↗
293,294,Mülheim a.d.Ruhr,0,3036,1966,29.51% ↗
303,304,Solingen,0,3208,2026,26.31% ↗
315,316,Darmstadt,0,3368,2099,24.64% ↗
319,320,Mönchengladbach,0,3489,2023,15.96% ↗
321,322,Mainz,0,3568,2300,28.92% ↗
327,328,Bielefeld,0,3806,2028,6.57% ↗
328,329,Gelsenkirchen,0,3820,2535,32.72% ↗
329,330,Münster,0,3826,1941,1.46% ↗
338,339,Krefeld,0,4096,2539,23.97% ↗
339,340,Freiburg i.Breisgau,0,4119,2345,13.86% ↗
341,342,Bochum,1,4195,2138,1.93% ↗
343,344,Mannheim,0,4254,2360,10.95% ↗
348,349,Lübeck,0,4327,2321,7.28% ↗
352,353,Karlsruhe,0,4423,2521,14.00% ↗
353,354,Potsdam,0,4471,2888,29.19% ↗
358,359,Kiel,0,4838,2605,7.69% ↗
362,363,Berlin Steglitz-Zehlendorf,0,4949,2158,-12.79% ↘
365,366,Augsburg,0,5016,3088,23.13% ↗
367,368,Berlin Treptow-Köpenick,0,5255,3019,14.90% ↗
368,369,Dresden,0,5368,3348,24.74% ↗
373,374,Wiesbaden,0,6078,3977,30.87% ↗
376,377,Berlin Reinickendorf,0,6228,3057,-1.83% ↘
377,378,Leipzig,0,6240,3948,26.54% ↗
378,379,Bonn,0,6305,4373,38.72% ↗
380,381,Berlin Lichtenberg,0,6318,3666,16.05% ↗
384,385,Berlin Spandau,0,6591,4188,27.08% ↗
385,386,Wuppertal,0,6611,4013,21.40% ↗
386,387,Nürnberg,0,6666,3730,11.91% ↗
387,388,Berlin Charlottenburg-Wilmersdorf,0,6733,3784,12.40% ↗
390,391,Berlin Tempelhof-Schöneberg,0,6998,4195,19.89% ↗
392,393,Düsseldorf,0,7167,2817,-21.39% ↘
394,395,Duisburg,0,7474,4595,22.96% ↗
397,398,Stuttgart,0,8145,4744,16.49% ↗
399,400,Essen,0,8799,5315,20.81% ↗
400,401,Dortmund,0,9705,5825,20.04% ↗
401,402,Berlin Friedrichshain-Kreuzberg,0,10224,5250,2.70% ↗
402,403,Berlin Neukölln,0,10710,5669,5.86% ↗
403,404,Berlin Pankow,0,11501,7896,37.31% ↗
405,406,Frankfurt am Main,0,15549,8106,4.26% ↗
406,407,Berlin Mitte,0,15878,10670,34.40% ↗
407,408,Bremen,0,16032,7462,-6.91% ↘
408,409,Köln,0,17198,8708,1.27% ↗
409,410,München,0,33507,20509,22.42% ↗
410,411,Hamburg,0,50182,31587,25.89% ↗
