,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Zweibrücken,0,83,51,22.89% ↗
3,4,Emden,0,90,52,15.56% ↗
6,7,Pirmasens,0,130,56,-13.85% ↘
8,9,Wilhelmshaven,0,142,84,18.31% ↗
13,14,Flensburg,0,180,108,20.00% ↗
17,18,Neumünster,0,199,150,50.75% ↗
19,20,Trier,0,215,103,-4.19% ↘
23,24,Amberg,0,230,112,-2.61% ↘
29,30,Schwerin,0,252,154,22.22% ↗
30,31,Koblenz,0,253,142,12.25% ↗
31,32,Kaiserslautern,0,253,146,15.42% ↗
32,33,Neustadt a.d.Weinstraße,0,253,135,6.72% ↗
33,34,Hof,0,255,152,19.22% ↗
34,35,Frankenthal,0,256,121,-5.47% ↘
37,38,Coburg,0,273,178,30.40% ↗
38,39,Weiden i.d.OPf.,0,274,163,18.98% ↗
40,41,Speyer,0,278,161,15.83% ↗
41,42,Brandenburg a.d.Havel,0,279,180,29.03% ↗
42,43,Delmenhorst,0,281,155,10.32% ↗
47,48,Bremerhaven,0,292,148,1.37% ↗
50,51,Ansbach,0,304,191,25.66% ↗
52,53,Baden-Baden,0,319,186,16.61% ↗
54,55,Landau i.d.Pfalz,0,322,185,14.91% ↗
56,57,Oldenburg,0,336,184,9.52% ↗
58,59,Bottrop,0,337,190,12.76% ↗
59,60,Suhl,0,337,209,24.04% ↗
61,62,Remscheid,0,340,189,11.18% ↗
63,64,Osnabrück,0,346,180,4.05% ↗
77,78,Schwabach,0,407,259,27.27% ↗
78,79,Kaufbeuren,0,408,231,13.24% ↗
80,81,Frankfurt (Oder),0,411,227,10.46% ↗
82,83,Bayreuth,0,423,237,12.06% ↗
85,86,Wolfsburg,0,427,217,1.64% ↗
92,93,Mülheim a.d.Ruhr,0,442,243,9.95% ↗
94,95,Salzgitter,0,448,304,35.71% ↗
96,97,Worms,0,455,276,21.32% ↗
99,100,Aschaffenburg,0,463,294,27.00% ↗
102,103,Schweinfurt,0,472,232,-1.69% ↘
108,109,Bamberg,0,489,310,26.79% ↗
110,111,Oberhausen,0,494,286,15.79% ↗
111,112,Herne,0,498,291,16.87% ↗
118,119,Darmstadt,0,507,279,10.06% ↗
120,121,Hamm,0,513,296,15.40% ↗
123,124,Lübeck,0,526,322,22.43% ↗
124,125,Straubing,0,528,320,21.21% ↗
125,126,Memmingen,0,529,326,23.25% ↗
126,127,Braunschweig,0,537,293,9.12% ↗
129,130,Kassel,0,543,288,6.08% ↗
130,131,Kiel,0,546,271,-0.73% ↘
132,133,Erlangen,0,562,342,21.71% ↗
135,136,Cottbus,0,573,345,20.42% ↗
137,138,Weimar,0,576,275,-4.51% ↘
140,141,Heidelberg,0,578,338,16.96% ↗
146,147,Dessau-Roßlau,0,632,387,22.47% ↗
147,148,Landshut,0,635,411,29.45% ↗
148,149,Solingen,0,638,403,26.33% ↗
151,152,Rosenheim,0,646,394,21.98% ↗
152,153,Passau,0,646,358,10.84% ↗
155,156,Hagen,0,665,365,9.77% ↗
156,157,Würzburg,0,665,359,7.97% ↗
161,162,Mainz,0,728,409,12.36% ↗
172,173,Gera,0,773,407,5.30% ↗
173,174,Jena,0,773,417,7.89% ↗
175,176,Krefeld,0,786,439,11.70% ↗
183,184,Leverkusen,0,814,430,5.65% ↗
