,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
3,4,Suhl,1,8,7,75.00% ↗
12,13,Weimar,0,13,9,38.46% ↗
15,16,Brandenburg a.d.Havel,1,14,12,71.43% ↗
17,18,Pirmasens,2,15,13,73.33% ↗
20,21,Dessau-Roßlau,1,18,11,22.22% ↗
24,25,Jena,2,20,8,-20.00% ↘
25,26,Emden,0,20,15,50.00% ↗
26,27,Coburg,0,20,15,50.00% ↗
30,31,Frankfurt (Oder),0,21,5,-52.38% ↘
31,32,Hof,0,21,8,-23.81% ↘
36,37,Eisenach,1,22,16,45.45% ↗
38,39,Landau i.d.Pfalz,2,23,9,-21.74% ↘
39,40,Schwabach,0,23,14,21.74% ↗
40,41,Ansbach,1,24,11,-8.33% ↘
45,46,Passau,1,27,16,18.52% ↗
51,52,Bayreuth,0,29,13,-10.34% ↘
55,56,Zweibrücken,1,31,22,41.94% ↗
62,63,Wilhelmshaven,0,34,19,11.76% ↗
63,64,Kaufbeuren,0,34,26,52.94% ↗
83,84,Straubing,0,39,32,64.10% ↗
85,86,Neustadt a.d.Weinstraße,0,41,24,17.07% ↗
91,92,Memmingen,0,43,34,58.14% ↗
94,95,Gera,1,45,28,24.44% ↗
97,98,Landshut,1,47,30,27.66% ↗
98,99,Delmenhorst,1,47,32,36.17% ↗
102,103,Kempten,0,48,29,20.83% ↗
107,108,Amberg,0,50,29,16.00% ↗
115,116,Speyer,1,56,31,10.71% ↗
117,118,Erlangen,0,57,40,40.35% ↗
118,119,Erfurt,1,58,32,10.34% ↗
120,121,Frankenthal,1,60,23,-23.33% ↘
123,124,Weiden i.d.OPf.,0,61,29,-4.92% ↘
127,128,Schweinfurt,0,63,43,36.51% ↗
128,129,Aschaffenburg,0,63,38,20.63% ↗
129,130,Baden-Baden,0,63,42,33.33% ↗
155,156,Bamberg,0,73,35,-4.11% ↘
158,159,Magdeburg,0,75,47,25.33% ↗
163,164,Chemnitz,0,80,49,22.50% ↗
166,167,Trier,1,81,43,6.17% ↗
169,170,Fürth,0,83,57,37.35% ↗
172,173,Schwerin,0,83,43,3.61% ↗
181,182,Salzgitter,1,88,57,29.55% ↗
182,183,Kaiserslautern,1,88,47,6.82% ↗
194,195,Ulm,0,98,65,32.65% ↗
205,206,Würzburg,0,103,63,22.33% ↗
206,207,Cottbus,0,103,49,-4.85% ↘
208,209,Heidelberg,0,104,57,9.62% ↗
215,216,Halle,0,110,66,20.00% ↗
217,218,Rosenheim,0,110,80,45.45% ↗
226,227,Bremerhaven,0,118,76,28.81% ↗
232,233,Worms,0,122,85,39.34% ↗
233,234,Potsdam,0,122,60,-1.64% ↘
242,243,Ingolstadt,0,130,95,46.15% ↗
247,248,Neumünster,0,134,76,13.43% ↗
252,253,Heilbronn,0,140,90,28.57% ↗
253,254,Pforzheim,0,141,81,14.89% ↗
254,255,Bottrop,0,141,94,33.33% ↗
259,260,Koblenz,1,146,100,36.99% ↗
261,262,Oldenburg,0,146,85,16.44% ↗
264,265,Wolfsburg,1,151,65,-13.91% ↘
270,271,Regensburg,0,156,99,26.92% ↗
271,272,Flensburg,0,160,75,-6.25% ↘
275,276,Darmstadt,0,162,82,1.23% ↗
280,281,Freiburg i.Breisgau,0,167,105,25.75% ↗
282,283,Osnabrück,0,169,95,12.43% ↗
288,289,Braunschweig,0,175,92,5.14% ↗
296,297,Berlin Treptow-Köpenick,0,185,105,13.51% ↗
299,300,Kassel,0,190,144,51.58% ↗
304,305,Remscheid,0,212,133,25.47% ↗
308,309,Lübeck,0,214,90,-15.89% ↘
309,310,Mainz,0,216,130,20.37% ↗
312,313,Rostock,0,222,126,13.51% ↗
315,316,Leipzig,0,231,110,-4.76% ↘
316,317,Offenbach,0,233,123,5.58% ↗
319,320,Ludwigshafen,0,234,135,15.38% ↗
324,325,Mülheim a.d.Ruhr,0,246,169,37.40% ↗
325,326,Karlsruhe,0,251,148,17.93% ↗
327,328,Oberhausen,0,253,172,35.97% ↗
330,331,Berlin Steglitz-Zehlendorf,0,263,143,8.75% ↗
332,333,Dresden,0,270,147,8.89% ↗
334,335,Herne,0,273,160,17.22% ↗
338,339,Berlin Marzahn-Hellersdorf,1,289,154,6.57% ↗
342,343,Augsburg,0,318,192,20.75% ↗
343,344,Berlin Lichtenberg,1,321,169,5.30% ↗
344,345,Wiesbaden,0,321,191,19.00% ↗
345,346,Münster,0,334,214,28.14% ↗
349,350,Hagen,0,338,230,36.09% ↗
351,352,Hamm,0,351,221,25.93% ↗
352,353,Berlin Pankow,1,354,179,1.13% ↗
353,354,Mannheim,0,356,180,1.12% ↗
356,357,Solingen,0,380,268,41.05% ↗
358,359,Nürnberg,0,399,248,24.31% ↗
361,362,Berlin Reinickendorf,0,410,215,4.88% ↗
363,364,Gelsenkirchen,1,427,264,23.65% ↗
365,366,Leverkusen,0,433,311,43.65% ↗
369,370,Berlin Tempelhof-Schöneberg,1,447,255,14.09% ↗
370,371,Kiel,0,447,191,-14.54% ↘
372,373,Krefeld,0,454,319,40.53% ↗
374,375,Berlin Spandau,1,461,210,-8.89% ↘
378,379,Bremen,0,474,277,16.88% ↗
379,380,Berlin Charlottenburg-Wilmersdorf,1,483,254,5.18% ↗
381,382,Berlin Friedrichshain-Kreuzberg,0,491,242,-1.43% ↘
386,387,Berlin Mitte,2,545,274,0.55% ↗
389,390,Stuttgart,0,612,401,31.05% ↗
390,391,Mönchengladbach,0,659,400,21.40% ↗
392,393,Bonn,0,687,370,7.71% ↗
393,394,Berlin Neukölln,1,694,290,-16.43% ↘
397,398,Bochum,0,771,501,29.96% ↗
398,399,Wuppertal,1,775,458,18.19% ↗
400,401,Bielefeld,0,819,564,37.73% ↗
403,404,Duisburg,0,897,575,28.21% ↗
404,405,Essen,0,950,595,25.26% ↗
405,406,Frankfurt am Main,0,986,589,19.47% ↗
407,408,Dortmund,0,1186,794,33.90% ↗
408,409,Düsseldorf,0,1263,791,25.26% ↗
409,410,München,0,1345,856,27.29% ↗
410,411,Köln,0,2303,1436,24.71% ↗
411,412,Hamburg,0,3079,1517,-1.46% ↘
