,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Eisenach,18,0,0,0.00% →
9,10,Weimar,2,1,1,100.00% ↗
10,11,Hof,1,1,1,100.00% ↗
19,20,Straubing,8,3,0,-100.00% ↘
22,23,Brandenburg a.d.Havel,1,3,2,33.33% ↗
26,27,Neustadt a.d.Weinstraße,0,3,2,33.33% ↗
28,29,Schwabach,7,4,0,-100.00% ↘
32,33,Coburg,1,4,3,50.00% ↗
40,41,Ansbach,2,5,2,-20.00% ↘
43,44,Weiden i.d.OPf.,2,5,3,20.00% ↗
46,47,Suhl,4,6,5,66.67% ↗
48,49,Passau,2,6,4,33.33% ↗
49,50,Dessau-Roßlau,2,6,2,-33.33% ↘
54,55,Jena,0,6,5,66.67% ↗
57,58,Zweibrücken,3,7,3,-14.29% ↘
59,60,Chemnitz,1,7,5,42.86% ↗
63,64,Frankenthal,0,7,4,14.29% ↗
66,67,Bayreuth,4,8,1,-75.00% ↘
72,73,Kempten,1,9,4,-11.11% ↘
78,79,Emden,1,10,8,60.00% ↗
79,80,Memmingen,1,10,8,60.00% ↗
80,81,Kaufbeuren,0,10,5,0.00% →
85,86,Pirmasens,2,11,7,27.27% ↗
89,90,Rosenheim,0,11,5,-9.09% ↘
95,96,Magdeburg,3,13,3,-53.85% ↘
100,101,Gera,1,13,11,69.23% ↗
102,103,Pforzheim,1,13,10,53.85% ↗
106,107,Erfurt,1,14,10,42.86% ↗
113,114,Aschaffenburg,0,15,7,-6.67% ↘
118,119,Remscheid,0,15,7,-6.67% ↘
119,120,Frankfurt (Oder),1,16,6,-25.00% ↘
126,127,Schweinfurt,0,16,9,12.50% ↗
134,135,Bremerhaven,0,17,13,52.94% ↗
135,136,Cottbus,3,18,6,-33.33% ↘
141,142,Worms,2,19,7,-26.32% ↘
144,145,Fürth,0,19,11,15.79% ↗
152,153,Landau i.d.Pfalz,0,20,9,-10.00% ↘
159,160,Landshut,0,21,7,-33.33% ↘
161,162,Speyer,1,22,8,-27.27% ↘
163,164,Baden-Baden,0,22,14,27.27% ↗
164,165,Flensburg,0,22,19,72.73% ↗
170,171,Halle,0,23,12,4.35% ↗
177,178,Amberg,1,25,11,-12.00% ↘
178,179,Kassel,1,25,15,20.00% ↗
180,181,Herne,1,25,16,28.00% ↗
184,185,Bottrop,0,25,17,36.00% ↗
189,190,Wilhelmshaven,1,27,13,-3.70% ↘
194,195,Erlangen,0,27,15,11.11% ↗
198,199,Rostock,0,27,14,3.70% ↗
200,201,Potsdam,1,28,17,21.43% ↗
204,205,Koblenz,2,29,17,17.24% ↗
213,214,Mülheim a.d.Ruhr,0,30,20,33.33% ↗
215,216,Delmenhorst,0,30,15,0.00% →
227,228,Schwerin,0,32,19,18.75% ↗
234,235,Heilbronn,0,35,22,25.71% ↗
235,236,Neumünster,0,35,17,-2.86% ↘
249,250,Heidelberg,0,40,26,30.00% ↗
251,252,Osnabrück,1,41,18,-12.20% ↘
261,262,Hagen,0,44,23,4.55% ↗
265,266,Ludwigshafen,0,45,27,20.00% ↗
267,268,Würzburg,0,45,25,11.11% ↗
271,272,Gelsenkirchen,1,47,23,-2.13% ↘
277,278,Berlin Marzahn-Hellersdorf,1,48,40,66.67% ↗
278,279,Salzgitter,1,48,29,20.83% ↗
279,280,Oldenburg,0,48,19,-20.83% ↘
283,284,Ingolstadt,0,50,28,12.00% ↗
292,293,Berlin Treptow-Köpenick,2,54,27,0.00% →
293,294,Bamberg,0,54,26,-3.70% ↘
300,301,Oberhausen,0,56,23,-17.86% ↘
306,307,Offenbach,0,58,33,13.79% ↗
310,311,Regensburg,0,60,33,10.00% ↗
311,312,Mönchengladbach,0,61,44,44.26% ↗
312,313,Braunschweig,0,61,34,11.48% ↗
314,315,Leverkusen,0,62,36,16.13% ↗
318,319,Hamm,0,64,40,25.00% ↗
319,320,Kaiserslautern,1,65,50,53.85% ↗
322,323,Ulm,0,66,35,6.06% ↗
325,326,Wolfsburg,0,67,43,28.36% ↗
327,328,Mannheim,0,68,46,35.29% ↗
330,331,Trier,0,68,21,-38.24% ↘
332,333,Lübeck,0,72,46,27.78% ↗
334,335,Bielefeld,0,73,47,28.77% ↗
336,337,Berlin Spandau,1,74,47,27.03% ↗
340,341,Kiel,0,79,56,41.77% ↗
343,344,Krefeld,0,82,41,0.00% →
347,348,Berlin Lichtenberg,1,87,46,5.75% ↗
349,350,Berlin Reinickendorf,0,89,53,19.10% ↗
353,354,Leipzig,0,91,47,3.30% ↗
354,355,Berlin Steglitz-Zehlendorf,0,91,58,27.47% ↗
358,359,Münster,0,97,48,-1.03% ↘
360,361,Bochum,0,98,56,14.29% ↗
361,362,Karlsruhe,0,99,34,-31.31% ↘
362,363,Freiburg i.Breisgau,0,99,51,3.03% ↗
363,364,Mainz,0,100,59,18.00% ↗
370,371,Darmstadt,0,107,49,-8.41% ↘
375,376,Augsburg,0,114,59,3.51% ↗
378,379,Bonn,0,118,83,40.68% ↗
381,382,Dresden,0,122,62,1.64% ↗
383,384,Berlin Neukölln,1,124,55,-11.29% ↘
384,385,Duisburg,0,126,81,28.57% ↗
386,387,Wuppertal,1,130,76,16.92% ↗
388,389,Nürnberg,0,131,79,20.61% ↗
389,390,Dortmund,0,131,90,37.40% ↗
390,391,Berlin Tempelhof-Schöneberg,1,132,76,15.15% ↗
392,393,Solingen,0,136,105,54.41% ↗
393,394,Essen,0,140,85,21.43% ↗
396,397,Wiesbaden,0,148,73,-1.35% ↘
