,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,55,37,34.55% ↗
4,5,Zweibrücken,0,75,36,-4.00% ↘
7,8,Pirmasens,0,88,58,31.82% ↗
10,11,Hof,0,98,64,30.61% ↗
13,14,Neumünster,0,111,41,-26.13% ↘
15,16,Amberg,0,117,45,-23.08% ↘
16,17,Coburg,0,118,68,15.25% ↗
18,19,Kaiserslautern,0,125,77,23.20% ↗
21,22,Brandenburg a.d.Havel,0,131,74,12.98% ↗
22,23,Neustadt a.d.Weinstraße,0,131,86,31.30% ↗
23,24,Bayreuth,0,134,93,38.81% ↗
25,26,Weiden i.d.OPf.,0,137,77,12.41% ↗
26,27,Wilhelmshaven,0,137,64,-6.57% ↘
27,28,Landau i.d.Pfalz,0,141,84,19.15% ↗
31,32,Schwerin,0,149,71,-4.70% ↘
34,35,Delmenhorst,0,152,91,19.74% ↗
35,36,Flensburg,0,154,92,19.48% ↗
37,38,Frankenthal,0,155,84,8.39% ↗
40,41,Ansbach,0,163,83,1.84% ↗
41,42,Trier,0,164,99,20.73% ↗
46,47,Speyer,0,177,71,-19.77% ↘
50,51,Schwabach,0,181,103,13.81% ↗
51,52,Koblenz,0,182,94,3.30% ↗
52,53,Frankfurt (Oder),0,184,150,63.04% ↗
54,55,Suhl,0,191,125,30.89% ↗
60,61,Remscheid,0,201,99,-1.49% ↘
63,64,Aschaffenburg,0,209,130,24.40% ↗
65,66,Salzgitter,0,218,118,8.26% ↗
68,69,Worms,0,227,90,-20.70% ↘
73,74,Oldenburg,0,234,167,42.74% ↗
77,78,Memmingen,0,246,130,5.69% ↗
79,80,Baden-Baden,0,249,112,-10.04% ↘
80,81,Bottrop,0,260,114,-12.31% ↘
82,83,Bamberg,0,265,136,2.64% ↗
83,84,Osnabrück,0,265,144,8.68% ↗
84,85,Bremerhaven,0,266,126,-5.26% ↘
85,86,Kaufbeuren,0,266,140,5.26% ↗
91,92,Erlangen,0,274,158,15.33% ↗
92,93,Wolfsburg,0,275,181,31.64% ↗
100,101,Dessau-Roßlau,0,290,183,26.21% ↗
104,105,Mülheim a.d.Ruhr,0,299,156,4.35% ↗
108,109,Solingen,0,310,171,10.32% ↗
109,110,Lübeck,0,311,170,9.32% ↗
110,111,Passau,0,311,179,15.11% ↗
117,118,Hamm,0,325,169,4.00% ↗
118,119,Oberhausen,0,325,156,-4.00% ↘
119,120,Herne,0,326,166,1.84% ↗
120,121,Schweinfurt,0,327,171,4.59% ↗
125,126,Heidelberg,0,333,180,8.11% ↗
132,133,Straubing,0,353,192,8.78% ↗
137,138,Darmstadt,0,364,190,4.40% ↗
144,145,Landshut,0,390,174,-10.77% ↘
149,150,Cottbus,0,399,230,15.29% ↗
152,153,Braunschweig,0,408,253,24.02% ↗
160,161,Kassel,0,421,256,21.62% ↗
166,167,Kiel,0,442,219,-0.90% ↘
173,174,Würzburg,0,469,234,-0.21% ↘
178,179,Rosenheim,0,477,237,-0.63% ↘
179,180,Magdeburg,0,478,290,21.34% ↗
180,181,Hagen,0,479,216,-9.81% ↘
181,182,Mainz,0,481,266,10.60% ↗
183,184,Krefeld,0,487,251,3.08% ↗
191,192,Weimar,0,499,273,9.42% ↗
195,196,Ludwigshafen,0,516,263,1.94% ↗
201,202,Jena,0,533,301,12.95% ↗
205,206,Potsdam,0,537,309,15.08% ↗
206,207,Kempten,0,539,305,13.17% ↗
218,219,Münster,0,566,279,-1.41% ↘
220,221,Halle,0,576,354,22.92% ↗
224,225,Gelsenkirchen,0,582,239,-17.87% ↘
225,226,Leverkusen,0,582,291,0.00% →
228,229,Mönchengladbach,0,585,249,-14.87% ↘
232,233,Rostock,0,594,360,21.21% ↗
235,236,Fürth,0,600,328,9.33% ↗
236,237,Offenbach,0,603,315,4.48% ↗
237,238,Gera,0,609,362,18.88% ↗
238,239,Ulm,0,610,326,6.89% ↗
245,246,Wiesbaden,0,624,281,-9.94% ↘
249,250,Bonn,0,638,323,1.25% ↗
275,276,Heilbronn,0,719,407,13.21% ↗
285,286,Berlin Treptow-Köpenick,0,767,462,20.47% ↗
291,292,Ingolstadt,0,792,441,11.36% ↗
295,296,Freiburg i.Breisgau,0,800,393,-1.75% ↘
296,297,Berlin Marzahn-Hellersdorf,0,801,484,20.85% ↗
298,299,Bochum,0,812,416,2.46% ↗
299,300,Berlin Steglitz-Zehlendorf,0,822,468,13.87% ↗
300,301,Wuppertal,0,826,459,11.14% ↗
307,308,Bremen,0,857,462,7.82% ↗
311,312,Bielefeld,0,885,448,1.24% ↗
315,316,Pforzheim,0,905,404,-10.72% ↘
318,319,Berlin Spandau,0,914,518,13.35% ↗
322,323,Berlin Lichtenberg,0,952,572,20.17% ↗
330,331,Berlin Charlottenburg-Wilmersdorf,0,1012,588,16.21% ↗
331,332,Essen,0,1016,537,5.71% ↗
332,333,Berlin Friedrichshain-Kreuzberg,0,1017,441,-13.27% ↘
334,335,Karlsruhe,0,1033,528,2.23% ↗
335,336,Duisburg,0,1051,612,16.46% ↗
346,347,Mannheim,0,1143,622,8.84% ↗
347,348,Regensburg,0,1144,568,-0.70% ↘
353,354,Berlin Tempelhof-Schöneberg,0,1207,671,11.18% ↗
354,355,Berlin Reinickendorf,0,1213,688,13.44% ↗
361,362,Berlin Pankow,0,1347,815,21.01% ↗
364,365,Berlin Neukölln,0,1371,753,9.85% ↗
365,366,Dortmund,0,1385,727,4.98% ↗
375,376,Chemnitz,0,1512,929,22.88% ↗
377,378,Berlin Mitte,0,1523,833,9.39% ↗
379,380,Augsburg,0,1537,875,13.86% ↗
385,386,Erfurt,0,1655,958,15.77% ↗
386,387,Düsseldorf,0,1658,820,-1.09% ↘
392,393,Leipzig,0,2142,1346,25.68% ↗
397,398,Nürnberg,0,2422,1216,0.41% ↗
402,403,Stuttgart,0,2656,1443,8.66% ↗
405,406,Frankfurt am Main,0,2779,1588,14.29% ↗
407,408,Köln,0,3435,1796,4.57% ↗
408,409,Dresden,0,4550,2838,24.75% ↗
409,410,Hamburg,0,4944,2713,9.75% ↗
410,411,München,0,5157,1741,-32.48% ↘
