,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Zweibrücken,0,70,36,2.86% ↗
3,4,Emden,0,71,41,15.49% ↗
4,5,Pirmasens,0,96,56,16.67% ↗
9,10,Neumünster,0,111,52,-6.31% ↘
11,12,Wilhelmshaven,0,118,58,-1.69% ↘
16,17,Amberg,0,149,95,27.52% ↗
20,21,Coburg,0,162,120,48.15% ↗
22,23,Flensburg,0,164,74,-9.76% ↘
23,24,Hof,0,166,127,53.01% ↗
25,26,Kaiserslautern,0,173,117,35.26% ↗
27,28,Brandenburg a.d.Havel,0,176,110,25.00% ↗
28,29,Schwerin,0,178,106,19.10% ↗
29,30,Speyer,0,183,109,19.13% ↗
30,31,Trier,0,183,109,19.13% ↗
33,34,Ansbach,0,190,133,40.00% ↗
35,36,Neustadt a.d.Weinstraße,0,191,122,27.75% ↗
36,37,Weiden i.d.OPf.,0,192,121,26.04% ↗
37,38,Koblenz,0,196,106,8.16% ↗
39,40,Frankenthal,0,201,123,22.39% ↗
43,44,Delmenhorst,0,215,139,29.30% ↗
51,52,Landau i.d.Pfalz,0,236,158,33.90% ↗
54,55,Suhl,0,245,157,28.16% ↗
55,56,Bayreuth,0,249,197,58.23% ↗
56,57,Baden-Baden,0,252,126,0.00% →
57,58,Schwabach,0,256,160,25.00% ↗
60,61,Salzgitter,0,259,152,17.37% ↗
63,64,Remscheid,0,268,176,31.34% ↗
66,67,Bottrop,0,275,160,16.36% ↗
70,71,Osnabrück,0,282,150,6.38% ↗
71,72,Bremerhaven,0,283,146,3.18% ↗
74,75,Oldenburg,0,291,158,8.59% ↗
77,78,Frankfurt (Oder),0,297,198,33.33% ↗
78,79,Kaufbeuren,0,298,192,28.86% ↗
80,81,Worms,0,305,215,40.98% ↗
85,86,Bamberg,0,326,209,28.22% ↗
86,87,Aschaffenburg,0,329,217,31.91% ↗
88,89,Mülheim a.d.Ruhr,0,335,208,24.18% ↗
93,94,Wolfsburg,0,346,189,9.25% ↗
100,101,Memmingen,0,361,246,36.29% ↗
105,106,Herne,0,365,223,22.19% ↗
106,107,Hamm,0,366,229,25.14% ↗
107,108,Lübeck,0,368,234,27.17% ↗
110,111,Erlangen,0,375,241,28.53% ↗
112,113,Oberhausen,0,382,250,30.89% ↗
113,114,Schweinfurt,0,382,253,32.46% ↗
116,117,Solingen,0,387,243,25.58% ↗
118,119,Landshut,0,397,235,18.39% ↗
122,123,Heidelberg,0,411,259,26.03% ↗
127,128,Darmstadt,0,416,240,15.38% ↗
131,132,Cottbus,0,429,226,5.36% ↗
136,137,Straubing,0,451,264,17.07% ↗
138,139,Dessau-Roßlau,0,454,306,34.80% ↗
140,141,Braunschweig,0,459,241,5.01% ↗
142,143,Passau,0,464,309,33.19% ↗
148,149,Rosenheim,0,483,247,2.28% ↗
149,150,Kassel,0,490,272,11.02% ↗
154,155,Kiel,0,506,294,16.21% ↗
155,156,Weimar,0,513,292,13.84% ↗
157,158,Hagen,0,516,322,24.81% ↗
162,163,Mainz,0,537,319,18.81% ↗
163,164,Würzburg,0,541,309,14.23% ↗
171,172,Krefeld,0,583,357,22.47% ↗
185,186,Jena,0,623,336,7.87% ↗
189,190,Münster,0,637,371,16.48% ↗
194,195,Leverkusen,0,655,404,23.36% ↗
197,198,Ludwigshafen,0,660,418,26.67% ↗
199,200,Mönchengladbach,0,664,408,22.89% ↗
205,206,Bonn,0,674,406,20.47% ↗
206,207,Offenbach,0,675,378,12.00% ↗
211,212,Wiesbaden,0,691,364,5.35% ↗
218,219,Magdeburg,0,709,448,26.38% ↗
223,224,Gera,0,718,387,7.80% ↗
227,228,Potsdam,0,730,479,31.23% ↗
230,231,Fürth,0,746,479,28.42% ↗
232,233,Ulm,0,747,429,14.86% ↗
238,239,Kempten,0,760,514,35.26% ↗
242,243,Gelsenkirchen,0,770,446,15.84% ↗
243,244,Rostock,0,771,450,16.73% ↗
261,262,Halle,0,847,503,18.77% ↗
272,273,Bremen,0,911,482,5.82% ↗
277,278,Ingolstadt,0,942,624,32.48% ↗
279,280,Heilbronn,0,943,655,38.92% ↗
281,282,Pforzheim,0,947,594,25.45% ↗
284,285,Freiburg i.Breisgau,0,956,586,22.59% ↗
285,286,Bochum,0,959,605,26.17% ↗
287,288,Wuppertal,0,968,566,16.94% ↗
291,292,Berlin Marzahn-Hellersdorf,0,988,596,20.65% ↗
306,307,Bielefeld,0,1099,708,28.84% ↗
311,312,Berlin Treptow-Köpenick,0,1116,687,23.12% ↗
313,314,Berlin Spandau,0,1120,651,16.25% ↗
314,315,Berlin Steglitz-Zehlendorf,0,1122,669,19.25% ↗
322,323,Duisburg,0,1218,721,18.39% ↗
323,324,Regensburg,0,1220,739,21.15% ↗
329,330,Berlin Lichtenberg,0,1254,753,20.10% ↗
