,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
4,5,Suhl,2,8,7,75.00% ↗
9,10,Weimar,1,12,9,50.00% ↗
12,13,Brandenburg a.d.Havel,2,14,12,71.43% ↗
15,16,Pirmasens,3,15,13,73.33% ↗
18,19,Coburg,1,18,14,55.56% ↗
22,23,Dessau-Roßlau,2,19,12,26.32% ↗
29,30,Frankfurt (Oder),1,21,5,-52.38% ↘
32,33,Eisenach,2,22,16,45.45% ↗
33,34,Hof,0,22,11,0.00% →
34,35,Jena,0,22,10,-9.09% ↘
35,36,Emden,1,23,18,56.52% ↗
36,37,Schwabach,0,24,15,25.00% ↗
45,46,Passau,0,28,17,21.43% ↗
51,52,Bayreuth,0,30,15,0.00% →
52,53,Zweibrücken,2,31,22,41.94% ↗
53,54,Ansbach,0,31,15,-3.23% ↘
60,61,Kaufbeuren,1,34,26,52.94% ↗
61,62,Wilhelmshaven,0,34,22,29.41% ↗
64,65,Landau i.d.Pfalz,0,36,21,16.67% ↗
72,73,Straubing,1,38,32,68.42% ↗
87,88,Neustadt a.d.Weinstraße,1,43,26,20.93% ↗
88,89,Gera,2,45,28,24.44% ↗
92,93,Memmingen,0,46,35,52.17% ↗
93,94,Delmenhorst,2,47,32,36.17% ↗
102,103,Amberg,0,52,30,15.38% ↗
106,107,Erlangen,0,55,33,20.00% ↗
108,109,Kempten,0,56,36,28.57% ↗
111,112,Erfurt,2,58,32,10.34% ↗
117,118,Weiden i.d.OPf.,1,62,28,-9.68% ↘
120,121,Baden-Baden,1,63,42,33.33% ↗
123,124,Speyer,0,64,37,15.62% ↗
125,126,Landshut,0,64,46,43.75% ↗
129,130,Frankenthal,0,66,29,-12.12% ↘
141,142,Aschaffenburg,0,70,45,28.57% ↗
151,152,Schweinfurt,0,77,54,40.26% ↗
152,153,Bamberg,0,77,38,-1.30% ↘
161,162,Magdeburg,0,81,49,20.99% ↗
164,165,Schwerin,1,83,42,1.20% ↗
165,166,Chemnitz,0,83,52,25.30% ↗
172,173,Salzgitter,2,88,57,29.55% ↗
179,180,Fürth,0,92,58,26.09% ↗
184,185,Kaiserslautern,2,95,54,13.68% ↗
190,191,Trier,0,98,55,12.24% ↗
192,193,Ulm,0,99,65,31.31% ↗
200,201,Cottbus,1,103,45,-12.62% ↘
204,205,Würzburg,0,106,65,22.64% ↗
211,212,Heidelberg,0,110,61,10.91% ↗
213,214,Halle,0,111,61,9.91% ↗
220,221,Rosenheim,0,118,87,47.46% ↗
228,229,Potsdam,1,122,60,-1.64% ↘
229,230,Worms,1,123,86,39.84% ↗
237,238,Bremerhaven,0,130,86,32.31% ↗
244,245,Ingolstadt,0,134,97,44.78% ↗
248,249,Neumünster,0,139,82,17.99% ↗
249,250,Heilbronn,1,140,89,27.14% ↗
251,252,Pforzheim,1,141,81,14.89% ↗
255,256,Koblenz,1,146,90,23.29% ↗
261,262,Wolfsburg,2,149,61,-18.12% ↘
263,264,Bottrop,0,149,101,35.57% ↗
267,268,Oldenburg,0,152,88,15.79% ↗
271,272,Regensburg,0,161,105,30.43% ↗
273,274,Darmstadt,0,163,84,3.07% ↗
276,277,Freiburg i.Breisgau,0,165,102,23.64% ↗
277,278,Osnabrück,0,166,100,20.48% ↗
278,279,Flensburg,0,167,65,-22.16% ↘
290,291,Braunschweig,0,180,96,6.67% ↗
293,294,Berlin Treptow-Köpenick,1,185,105,13.51% ↗
297,298,Kassel,0,193,137,41.97% ↗
305,306,Lübeck,1,214,90,-15.89% ↘
306,307,Remscheid,0,215,144,33.95% ↗
312,313,Mainz,0,223,126,13.00% ↗
314,315,Leipzig,0,232,111,-4.31% ↘
316,317,Offenbach,0,236,130,10.17% ↗
319,320,Rostock,0,250,136,8.80% ↗
320,321,Karlsruhe,0,250,141,12.80% ↗
322,323,Ludwigshafen,0,255,152,19.22% ↗
323,324,Mülheim a.d.Ruhr,0,257,180,40.08% ↗
327,328,Berlin Steglitz-Zehlendorf,1,264,144,9.09% ↗
329,330,Oberhausen,0,271,190,40.22% ↗
331,332,Dresden,0,275,152,10.55% ↗
333,334,Berlin Marzahn-Hellersdorf,2,285,150,5.26% ↗
334,335,Herne,1,286,173,20.98% ↗
342,343,Berlin Lichtenberg,2,322,170,5.59% ↗
343,344,Wiesbaden,0,329,188,14.29% ↗
345,346,Augsburg,0,332,204,22.89% ↗
346,347,Münster,0,338,203,20.12% ↗
349,350,Berlin Pankow,2,356,181,1.69% ↗
350,351,Mannheim,0,356,174,-2.25% ↘
352,353,Hagen,0,365,261,43.01% ↗
353,354,Hamm,0,366,233,27.32% ↗
356,357,Solingen,0,392,274,39.80% ↗
359,360,Berlin Reinickendorf,0,419,221,5.49% ↗
361,362,Kiel,0,435,187,-14.02% ↘
363,364,Nürnberg,0,441,277,25.62% ↗
367,368,Berlin Tempelhof-Schöneberg,0,451,260,15.30% ↗
371,372,Leverkusen,0,461,337,46.20% ↗
372,373,Gelsenkirchen,0,468,305,30.34% ↗
373,374,Berlin Spandau,0,468,220,-5.98% ↘
375,376,Krefeld,0,471,327,38.85% ↗
378,379,Bremen,0,482,271,12.45% ↗
379,380,Berlin Charlottenburg-Wilmersdorf,2,483,256,6.00% ↗
380,381,Berlin Friedrichshain-Kreuzberg,1,495,245,-1.01% ↘
387,388,Stuttgart,1,612,402,31.37% ↗
389,390,Berlin Mitte,2,627,362,15.47% ↗
390,391,Mönchengladbach,0,684,411,20.18% ↗
392,393,Bonn,1,704,384,9.09% ↗
395,396,Berlin Neukölln,0,766,355,-7.31% ↘
396,397,Bochum,0,783,494,26.18% ↗
398,399,Bielefeld,0,858,583,35.90% ↗
399,400,Wuppertal,1,886,570,28.67% ↗
403,404,Duisburg,0,967,616,27.40% ↗
404,405,Frankfurt am Main,0,1000,600,20.00% ↗
405,406,Essen,0,1003,617,23.03% ↗
407,408,Dortmund,0,1241,837,34.89% ↗
408,409,Düsseldorf,0,1347,829,23.09% ↗
409,410,München,0,1408,890,26.42% ↗
410,411,Köln,0,2437,1497,22.86% ↗
411,412,Hamburg,0,3142,1493,-4.96% ↘
