,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,1,161,69,-14.29% ↘
3,4,Wilhelmshaven,0,209,77,-26.32% ↘
4,5,Weiden i.d.OPf.,0,217,84,-22.58% ↘
6,7,Zweibrücken,1,222,104,-6.31% ↘
7,8,Neumünster,0,236,114,-3.39% ↘
9,10,Flensburg,0,254,145,14.17% ↗
17,18,Pirmasens,1,296,154,4.05% ↗
18,19,Hof,0,314,162,3.18% ↗
19,20,Schwabach,0,319,146,-8.46% ↘
20,21,Delmenhorst,1,327,142,-13.15% ↘
23,24,Passau,0,354,149,-15.82% ↘
28,29,Straubing,0,362,143,-20.99% ↘
29,30,Landau i.d.Pfalz,0,370,173,-6.49% ↘
30,31,Coburg,0,373,192,2.95% ↗
34,35,Baden-Baden,0,402,186,-7.46% ↘
36,37,Trier,0,407,150,-26.29% ↘
37,38,Amberg,0,410,178,-13.17% ↘
42,43,Ansbach,0,438,167,-23.74% ↘
46,47,Frankenthal,0,464,207,-10.78% ↘
47,48,Schwerin,0,467,241,3.21% ↗
48,49,Oldenburg,0,472,195,-17.37% ↘
51,52,Bayreuth,0,484,230,-4.96% ↘
56,57,Aschaffenburg,0,507,197,-22.29% ↘
58,59,Kaufbeuren,0,517,206,-20.31% ↘
59,60,Memmingen,1,530,246,-7.17% ↘
61,62,Bremerhaven,0,538,234,-13.01% ↘
62,63,Koblenz,0,539,273,1.30% ↗
63,64,Bottrop,0,546,267,-2.20% ↘
72,73,Wolfsburg,0,602,265,-11.96% ↘
75,76,Neustadt a.d.Weinstraße,1,621,266,-14.33% ↘
78,79,Osnabrück,0,631,336,6.50% ↗
79,80,Speyer,0,638,250,-21.63% ↘
81,82,Landshut,0,644,232,-27.95% ↘
82,83,Schweinfurt,0,654,321,-1.83% ↘
84,85,Erlangen,0,669,259,-22.57% ↘
86,87,Salzgitter,2,694,315,-9.22% ↘
94,95,Bamberg,0,721,332,-7.91% ↘
96,97,Suhl,0,735,348,-5.31% ↘
102,103,Remscheid,0,761,421,10.64% ↗
103,104,Mülheim a.d.Ruhr,1,762,384,0.79% ↗
105,106,Würzburg,0,774,353,-8.79% ↘
110,111,Kempten,0,788,379,-3.81% ↘
111,112,Kiel,0,790,403,2.03% ↗
116,117,Worms,0,814,355,-12.78% ↘
119,120,Brandenburg a.d.Havel,2,837,447,6.81% ↗
123,124,Frankfurt (Oder),0,864,427,-1.16% ↘
125,126,Rosenheim,0,871,368,-15.50% ↘
126,127,Darmstadt,0,875,379,-13.37% ↘
129,130,Kaiserslautern,2,903,415,-8.08% ↘
135,136,Solingen,2,920,413,-10.22% ↘
141,142,Lübeck,1,950,542,14.11% ↗
142,143,Kassel,0,956,486,1.67% ↗
146,147,Mainz,0,970,485,0.00% →
148,149,Oberhausen,0,979,410,-16.24% ↘
149,150,Münster,0,980,468,-4.49% ↘
153,154,Fürth,0,1000,470,-6.00% ↘
156,157,Heidelberg,0,1003,496,-1.10% ↘
164,165,Leverkusen,0,1040,456,-12.31% ↘
165,166,Herne,1,1043,528,1.25% ↗
172,173,Ulm,0,1078,474,-12.06% ↘
173,174,Braunschweig,0,1078,468,-13.17% ↘
184,185,Hamm,0,1128,496,-12.06% ↘
191,192,Offenbach,0,1165,611,4.89% ↗
199,200,Weimar,1,1200,529,-11.83% ↘
202,203,Regensburg,0,1223,555,-9.24% ↘
206,207,Mönchengladbach,0,1241,390,-37.15% ↘
215,216,Potsdam,1,1350,604,-10.52% ↘
216,217,Hagen,0,1359,648,-4.64% ↘
220,221,Ludwigshafen,0,1379,648,-6.02% ↘
221,222,Dessau-Roßlau,1,1380,746,8.12% ↗
230,231,Ingolstadt,0,1475,680,-7.80% ↘
240,241,Berlin Steglitz-Zehlendorf,0,1554,687,-11.58% ↘
252,253,Rostock,0,1620,780,-3.70% ↘
257,258,Jena,0,1686,811,-3.80% ↘
258,259,Berlin Reinickendorf,0,1699,742,-12.65% ↘
260,261,Gera,1,1703,910,6.87% ↗
261,262,Krefeld,0,1714,942,9.92% ↗
262,263,Heilbronn,0,1723,678,-21.30% ↘
263,264,Gelsenkirchen,0,1726,743,-13.90% ↘
267,268,Bochum,0,1803,818,-9.26% ↘
275,276,Berlin Charlottenburg-Wilmersdorf,1,1884,844,-10.40% ↘
277,278,Pforzheim,0,1886,920,-2.44% ↘
280,281,Berlin Friedrichshain-Kreuzberg,0,1921,870,-9.42% ↘
283,284,Bonn,1,1946,909,-6.58% ↘
286,287,Berlin Marzahn-Hellersdorf,1,1954,813,-16.79% ↘
288,289,Freiburg i.Breisgau,0,1974,938,-4.96% ↘
294,295,Karlsruhe,0,2058,955,-7.19% ↘
298,299,Wiesbaden,0,2083,1565,50.26% ↗
299,300,Berlin Lichtenberg,1,2117,1065,0.61% ↗
306,307,Berlin Spandau,0,2209,1118,1.22% ↗
307,308,Berlin Treptow-Köpenick,1,2219,1022,-7.89% ↘
313,314,Berlin Tempelhof-Schöneberg,1,2278,1111,-2.46% ↘
317,318,Berlin Neukölln,1,2316,957,-17.36% ↘
324,325,Augsburg,0,2364,941,-20.39% ↘
327,328,Bremen,0,2400,1258,4.83% ↗
328,329,Bielefeld,0,2420,1071,-11.49% ↘
335,336,Cottbus,0,2503,1254,0.20% ↗
338,339,Berlin Pankow,1,2599,1265,-2.65% ↘
339,340,Duisburg,0,2618,1200,-8.33% ↘
340,341,Berlin Mitte,0,2619,1334,1.87% ↗
348,349,Wuppertal,0,2762,1418,2.68% ↗
352,353,Mannheim,0,2808,1197,-14.74% ↘
361,362,Essen,0,3032,1446,-4.62% ↘
367,368,Magdeburg,0,3223,1595,-1.02% ↘
369,370,Dortmund,0,3362,1693,0.71% ↗
371,372,Erfurt,2,3434,1735,1.05% ↗
374,375,Halle,0,3500,1647,-5.89% ↘
380,381,Düsseldorf,0,3832,1890,-1.36% ↘
391,392,Nürnberg,0,4860,2186,-10.04% ↘
392,393,Frankfurt am Main,0,4895,2192,-10.44% ↘
393,394,Chemnitz,0,5017,2283,-8.99% ↘
397,398,Stuttgart,1,5691,3402,19.56% ↗
402,403,Leipzig,0,7741,3427,-11.46% ↘
405,406,Hamburg,0,9511,4895,2.93% ↗
406,407,Köln,0,9692,4277,-11.74% ↘
408,409,München,0,10500,4152,-20.91% ↘
409,410,Dresden,0,11111,5270,-5.14% ↘
