,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Zweibrücken,0,165,101,22.42% ↗
2,3,Pirmasens,0,187,105,12.30% ↗
3,4,Suhl,0,199,86,-13.57% ↘
4,5,Coburg,0,205,129,25.85% ↗
8,9,Ansbach,0,247,163,31.98% ↗
9,10,Schwabach,0,254,164,29.13% ↗
10,11,Hof,0,268,170,26.87% ↗
11,12,Weiden i.d.OPf.,0,272,188,38.24% ↗
14,15,Straubing,0,278,177,27.34% ↗
15,16,Neustadt a.d.Weinstraße,0,282,130,-7.80% ↘
17,18,Amberg,0,286,158,10.49% ↗
18,19,Memmingen,0,302,192,27.15% ↗
19,20,Emden,0,306,169,10.46% ↗
23,24,Frankenthal,0,335,187,11.64% ↗
24,25,Kaufbeuren,0,348,254,45.98% ↗
29,30,Passau,0,369,241,30.62% ↗
31,32,Landau i.d.Pfalz,0,373,196,5.09% ↗
33,34,Weimar,0,377,188,-0.27% ↘
34,35,Gera,0,382,158,-17.28% ↘
36,37,Dessau-Roßlau,0,389,239,22.88% ↗
39,40,Frankfurt (Oder),0,416,216,3.85% ↗
42,43,Wilhelmshaven,0,423,216,2.13% ↗
43,44,Speyer,0,426,267,25.35% ↗
54,55,Bamberg,0,470,283,20.43% ↗
58,59,Aschaffenburg,0,484,335,38.43% ↗
65,66,Landshut,0,524,332,26.72% ↗
66,67,Schweinfurt,0,528,316,19.70% ↗
67,68,Baden-Baden,0,536,349,30.22% ↗
71,72,Kempten,0,549,350,27.50% ↗
75,76,Bayreuth,0,566,338,19.43% ↗
76,77,Brandenburg a.d.Havel,0,566,278,-1.77% ↘
78,79,Worms,0,568,382,34.51% ↗
85,86,Rosenheim,0,593,439,48.06% ↗
107,108,Schwerin,0,663,401,20.97% ↗
111,112,Jena,0,672,311,-7.44% ↘
133,134,Neumünster,0,780,501,28.46% ↗
138,139,Fürth,0,803,540,34.50% ↗
143,144,Erlangen,0,839,574,36.83% ↗
149,150,Salzgitter,0,861,545,26.60% ↗
153,154,Trier,0,873,477,9.28% ↗
159,160,Koblenz,0,897,549,22.41% ↗
167,168,Bottrop,0,924,592,28.14% ↗
170,171,Remscheid,0,928,557,20.04% ↗
178,179,Wolfsburg,0,967,580,19.96% ↗
184,185,Cottbus,0,991,498,0.50% ↗
191,192,Chemnitz,0,1032,358,-30.62% ↘
196,197,Ulm,0,1072,721,34.51% ↗
199,200,Pforzheim,0,1078,630,16.88% ↗
200,201,Heilbronn,0,1083,687,26.87% ↗
206,207,Berlin Marzahn-Hellersdorf,5,1143,389,-31.93% ↘
214,215,Hagen,0,1174,728,24.02% ↗
216,217,Flensburg,0,1181,629,6.52% ↗
222,223,Kaiserslautern,0,1211,689,13.79% ↗
225,226,Regensburg,1,1227,826,34.64% ↗
230,231,Osnabrück,0,1259,765,21.53% ↗
232,233,Ludwigshafen,0,1293,693,7.19% ↗
233,234,Würzburg,0,1297,716,10.41% ↗
235,236,Delmenhorst,0,1333,816,22.43% ↗
236,237,Hamm,0,1333,860,29.03% ↗
237,238,Herne,0,1343,878,30.75% ↗
239,240,Mülheim a.d.Ruhr,0,1369,821,19.94% ↗
242,243,Offenbach,0,1426,834,16.97% ↗
245,246,Ingolstadt,0,1438,1004,39.64% ↗
254,255,Magdeburg,0,1487,879,18.22% ↗
255,256,Oldenburg,0,1499,879,17.28% ↗
257,258,Heidelberg,0,1512,994,31.48% ↗
263,264,Halle,0,1568,788,0.51% ↗
268,269,Bremerhaven,0,1594,990,24.22% ↗
269,270,Kassel,0,1594,1006,26.22% ↗
270,271,Erfurt,0,1598,509,-36.30% ↘
282,283,Rostock,0,1702,900,5.76% ↗
283,284,Braunschweig,0,1719,1039,20.88% ↗
292,293,Darmstadt,0,1778,1070,20.36% ↗
298,299,Oberhausen,0,1845,1096,18.81% ↗
301,302,Leverkusen,0,1879,1138,21.13% ↗
302,303,Solingen,0,1882,1088,15.62% ↗
303,304,Gelsenkirchen,0,1893,1237,30.69% ↗
305,306,Mönchengladbach,0,1925,1196,24.26% ↗
323,324,Potsdam,0,2202,1374,24.80% ↗
325,326,Mainz,0,2234,1245,11.46% ↗
328,329,Bielefeld,0,2278,1390,22.04% ↗
331,332,Krefeld,0,2368,1497,26.44% ↗
349,350,Augsburg,0,2640,1736,31.52% ↗
350,351,Freiburg i.Breisgau,0,2654,1583,19.29% ↗
351,352,Bonn,0,2673,1530,14.48% ↗
352,353,Mannheim,0,2738,1780,30.02% ↗
356,357,Karlsruhe,0,2928,1700,16.12% ↗
358,359,Bochum,0,2992,1807,20.79% ↗
359,360,Wiesbaden,0,3023,1933,27.89% ↗
364,365,Münster,0,3189,1897,18.97% ↗
369,370,Berlin Spandau,0,3407,2150,26.21% ↗
370,371,Berlin Treptow-Köpenick,0,3407,2024,18.81% ↗
372,373,Lübeck,0,3496,1911,9.32% ↗
374,375,Kiel,0,3636,2078,14.30% ↗
377,378,Duisburg,0,3807,2495,31.07% ↗
382,383,Dresden,0,3942,1781,-9.64% ↘
384,385,Berlin Lichtenberg,0,4097,2500,22.04% ↗
385,386,Leipzig,0,4102,2028,-1.12% ↘
