,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,34,0,0,0.00% →
2,3,Weiden i.d.OPf.,2,22,13,18.18% ↗
4,5,Suhl,3,23,9,-21.74% ↘
5,6,Frankfurt (Oder),0,23,17,47.83% ↗
8,9,Zweibrücken,2,28,10,-28.57% ↘
10,11,Emden,0,32,11,-31.25% ↘
12,13,Dessau-Roßlau,1,38,19,0.00% →
16,17,Coburg,1,44,15,-31.82% ↘
26,27,Schwerin,0,53,31,16.98% ↗
31,32,Pirmasens,0,55,20,-27.27% ↘
32,33,Flensburg,0,56,36,28.57% ↗
33,34,Hof,0,56,28,0.00% →
46,47,Straubing,2,67,31,-7.46% ↘
47,48,Ansbach,1,67,28,-16.42% ↘
55,56,Remscheid,1,74,32,-13.51% ↘
59,60,Weimar,0,77,37,-3.90% ↘
63,64,Trier,0,79,41,3.80% ↗
66,67,Koblenz,0,80,40,0.00% →
69,70,Schwabach,0,81,43,6.17% ↗
74,75,Wilhelmshaven,0,83,30,-27.71% ↘
79,80,Baden-Baden,0,87,30,-31.03% ↘
80,81,Delmenhorst,0,87,44,1.15% ↗
81,82,Kaufbeuren,0,87,40,-8.05% ↘
84,85,Rostock,0,90,41,-8.89% ↘
86,87,Passau,0,94,43,-8.51% ↘
89,90,Memmingen,0,96,33,-31.25% ↘
91,92,Bamberg,1,99,34,-31.31% ↘
93,94,Amberg,0,99,46,-7.07% ↘
94,95,Bayreuth,0,99,59,19.19% ↗
95,96,Brandenburg a.d.Havel,0,99,41,-17.17% ↘
107,108,Landau i.d.Pfalz,0,109,39,-28.44% ↘
109,110,Kempten,0,110,53,-3.64% ↘
117,118,Neumünster,0,116,53,-8.62% ↘
119,120,Speyer,0,117,47,-19.66% ↘
124,125,Gera,0,120,70,16.67% ↗
126,127,Frankenthal,0,123,65,5.69% ↗
127,128,Bottrop,0,124,57,-8.06% ↘
132,133,Chemnitz,0,132,66,0.00% →
133,134,Lübeck,0,132,52,-21.21% ↘
136,137,Jena,0,134,72,7.46% ↗
137,138,Cottbus,2,137,55,-19.71% ↘
142,143,Neustadt a.d.Weinstraße,0,139,50,-28.06% ↘
143,144,Magdeburg,0,139,65,-6.47% ↘
152,153,Osnabrück,0,153,39,-49.02% ↘
154,155,Schweinfurt,1,154,79,2.60% ↗
157,158,Erlangen,0,155,70,-9.68% ↘
159,160,Wolfsburg,0,156,59,-24.36% ↘
162,163,Heidelberg,0,158,44,-44.30% ↘
164,165,Aschaffenburg,0,159,67,-15.72% ↘
170,171,Landshut,0,166,73,-12.05% ↘
188,189,Solingen,0,178,93,4.49% ↗
190,191,Rosenheim,0,180,73,-18.89% ↘
202,203,Kaiserslautern,0,190,116,22.11% ↗
217,218,Braunschweig,0,206,80,-22.33% ↘
219,220,Halle,0,208,83,-20.19% ↘
221,222,Salzgitter,0,209,68,-34.93% ↘
224,225,Oldenburg,0,211,101,-4.27% ↘
226,227,Ulm,0,212,98,-7.55% ↘
227,228,Potsdam,0,213,96,-9.86% ↘
233,234,Herne,0,218,100,-8.26% ↘
242,243,Worms,0,226,119,5.31% ↗
251,252,Würzburg,0,240,109,-9.17% ↘
259,260,Kiel,0,249,122,-2.01% ↘
260,261,Mülheim a.d.Ruhr,0,251,133,5.98% ↗
263,264,Krefeld,0,253,114,-9.88% ↘
269,270,Berlin Marzahn-Hellersdorf,0,261,145,11.11% ↗
271,272,Hamm,0,264,112,-15.15% ↘
274,275,Fürth,0,268,137,2.24% ↗
280,281,Erfurt,0,274,173,26.28% ↗
283,284,Berlin Steglitz-Zehlendorf,0,281,134,-4.63% ↘
290,291,Heilbronn,0,289,138,-4.50% ↘
292,293,Regensburg,0,290,133,-8.28% ↘
293,294,Darmstadt,0,292,140,-4.11% ↘
295,296,Berlin Treptow-Köpenick,0,294,160,8.84% ↗
296,297,Ingolstadt,0,301,128,-14.95% ↘
298,299,Mainz,0,306,164,7.19% ↗
305,306,Münster,0,312,147,-5.77% ↘
307,308,Kassel,0,313,139,-11.18% ↘
309,310,Oberhausen,0,322,151,-6.21% ↘
310,311,Berlin Lichtenberg,0,322,133,-17.39% ↘
323,324,Leverkusen,0,355,115,-35.21% ↘
334,335,Bochum,0,377,127,-32.63% ↘
340,341,Berlin Charlottenburg-Wilmersdorf,0,394,174,-11.68% ↘
342,343,Freiburg i.Breisgau,0,399,180,-9.77% ↘
343,344,Ludwigshafen,0,401,179,-10.72% ↘
345,346,Mönchengladbach,0,405,203,0.25% ↗
348,349,Offenbach,0,419,200,-4.53% ↘
349,350,Wiesbaden,0,422,204,-3.32% ↘
350,351,Berlin Pankow,3,431,189,-12.30% ↘
351,352,Gelsenkirchen,0,443,223,0.68% ↗
352,353,Leipzig,0,443,184,-16.93% ↘
354,355,Karlsruhe,0,449,220,-2.00% ↘
355,356,Berlin Spandau,0,450,177,-21.33% ↘
360,361,Pforzheim,0,478,241,0.84% ↗
361,362,Hagen,0,481,251,4.37% ↗
363,364,Bonn,0,490,181,-26.12% ↘
367,368,Bielefeld,0,520,226,-13.08% ↘
369,370,Berlin Reinickendorf,0,531,280,5.46% ↗
370,371,Berlin Tempelhof-Schöneberg,0,536,261,-2.61% ↘
371,372,Berlin Friedrichshain-Kreuzberg,0,539,275,2.04% ↗
372,373,Bremerhaven,0,543,294,8.29% ↗
374,375,Dresden,0,567,296,4.41% ↗
381,382,Berlin Neukölln,0,654,298,-8.87% ↘
383,384,Mannheim,0,686,297,-13.41% ↘
385,386,Augsburg,0,711,363,2.11% ↗
388,389,Wuppertal,0,731,274,-25.03% ↘
389,390,Duisburg,0,741,321,-13.36% ↘
391,392,Berlin Mitte,0,762,342,-10.24% ↘
396,397,Dortmund,0,865,388,-10.29% ↘
401,402,Bremen,0,951,465,-2.21% ↘
402,403,Essen,0,968,459,-5.17% ↘
404,405,Düsseldorf,0,1080,490,-9.26% ↘
405,406,Nürnberg,0,1254,670,6.86% ↗
406,407,Köln,0,1441,618,-14.23% ↘
407,408,Frankfurt am Main,0,1465,645,-11.95% ↘
408,409,Stuttgart,0,1543,833,7.97% ↗
410,411,Hamburg,0,2399,1178,-1.79% ↘
411,412,München,0,3511,1561,-11.08% ↘
