,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,120,57,-5.00% ↘
3,4,Weiden i.d.OPf.,0,161,78,-3.11% ↘
6,7,Zweibrücken,0,224,110,-1.79% ↘
7,8,Wilhelmshaven,0,226,78,-30.97% ↘
10,11,Schwabach,0,241,121,0.41% ↗
11,12,Passau,0,248,115,-7.26% ↘
12,13,Neumünster,0,254,132,3.94% ↗
13,14,Pirmasens,0,256,102,-20.31% ↘
15,16,Amberg,0,269,98,-27.14% ↘
16,17,Straubing,0,272,142,4.41% ↗
18,19,Delmenhorst,0,276,135,-2.17% ↘
29,30,Landau i.d.Pfalz,0,320,131,-18.12% ↘
30,31,Trier,0,320,154,-3.75% ↘
32,33,Hof,0,326,149,-8.59% ↘
34,35,Aschaffenburg,0,333,148,-11.11% ↘
35,36,Ansbach,0,334,157,-5.99% ↘
38,39,Baden-Baden,0,338,149,-11.83% ↘
39,40,Memmingen,0,343,131,-23.62% ↘
41,42,Kaufbeuren,0,346,139,-19.65% ↘
42,43,Flensburg,0,354,200,12.99% ↗
43,44,Bayreuth,0,372,143,-23.12% ↘
46,47,Landshut,0,381,123,-35.43% ↘
47,48,Erlangen,0,384,144,-25.00% ↘
51,52,Frankenthal,0,398,174,-12.56% ↘
54,55,Neustadt a.d.Weinstraße,0,406,143,-29.56% ↘
57,58,Oldenburg,0,418,217,3.83% ↗
58,59,Bremerhaven,0,423,210,-0.71% ↘
62,63,Bottrop,0,437,197,-9.84% ↘
65,66,Coburg,0,446,227,1.79% ↗
69,70,Speyer,0,456,159,-30.26% ↘
72,73,Schwerin,0,470,237,0.85% ↗
78,79,Koblenz,0,492,226,-8.13% ↘
80,81,Worms,0,495,185,-25.25% ↘
81,82,Rosenheim,0,500,192,-23.20% ↘
84,85,Salzgitter,0,519,242,-6.74% ↘
88,89,Kempten,0,538,200,-25.65% ↘
98,99,Wolfsburg,0,587,308,4.94% ↗
99,100,Schweinfurt,0,588,264,-10.20% ↘
102,103,Bamberg,0,616,260,-15.58% ↘
103,104,Würzburg,0,617,260,-15.72% ↘
109,110,Mülheim a.d.Ruhr,0,653,355,8.73% ↗
116,117,Suhl,0,669,312,-6.73% ↘
117,118,Osnabrück,0,670,281,-16.12% ↘
121,122,Darmstadt,0,682,302,-11.44% ↘
134,135,Mainz,0,726,316,-12.95% ↘
136,137,Kaiserslautern,0,732,325,-11.20% ↘
141,142,Frankfurt (Oder),0,751,347,-7.59% ↘
150,151,Kiel,0,779,392,0.64% ↗
158,159,Heidelberg,0,821,377,-8.16% ↘
160,161,Braunschweig,0,825,403,-2.30% ↘
162,163,Ulm,0,837,356,-14.93% ↘
165,166,Remscheid,0,840,411,-2.14% ↘
170,171,Solingen,0,853,427,0.12% ↗
176,177,Leverkusen,0,871,400,-8.15% ↘
180,181,Fürth,0,876,403,-7.99% ↘
188,189,Hamm,0,923,400,-13.33% ↘
191,192,Kassel,0,936,415,-11.32% ↘
192,193,Münster,0,939,474,0.96% ↗
193,194,Herne,0,941,427,-9.25% ↘
199,200,Regensburg,0,965,429,-11.09% ↘
206,207,Offenbach,0,1003,408,-18.64% ↘
208,209,Brandenburg a.d.Havel,0,1008,571,13.29% ↗
209,210,Ingolstadt,0,1016,426,-16.14% ↘
210,211,Lübeck,0,1019,435,-14.62% ↘
220,221,Mönchengladbach,0,1058,510,-3.59% ↘
221,222,Weimar,0,1070,517,-3.36% ↘
223,224,Hagen,0,1090,470,-13.76% ↘
225,226,Oberhausen,0,1092,539,-1.28% ↘
235,236,Dessau-Roßlau,0,1145,552,-3.58% ↘
240,241,Heilbronn,0,1177,511,-13.17% ↘
244,245,Gelsenkirchen,0,1208,507,-16.06% ↘
247,248,Ludwigshafen,0,1227,485,-20.95% ↘
248,249,Potsdam,0,1232,570,-7.47% ↘
251,252,Berlin Steglitz-Zehlendorf,0,1274,610,-4.24% ↘
269,270,Pforzheim,0,1419,655,-7.68% ↘
270,271,Krefeld,0,1421,598,-15.83% ↘
274,275,Bonn,0,1445,719,-0.48% ↘
275,276,Rostock,0,1454,672,-7.57% ↘
279,280,Freiburg i.Breisgau,0,1485,566,-23.77% ↘
280,281,Augsburg,0,1526,631,-17.30% ↘
281,282,Bochum,0,1528,752,-1.57% ↘
284,285,Jena,0,1555,774,-0.45% ↘
288,289,Berlin Reinickendorf,0,1572,795,1.15% ↗
293,294,Gera,0,1611,735,-8.75% ↘
300,301,Berlin Charlottenburg-Wilmersdorf,0,1699,837,-1.47% ↘
303,304,Berlin Spandau,0,1730,815,-5.78% ↘
310,311,Karlsruhe,0,1797,870,-3.17% ↘
313,314,Mannheim,0,1874,786,-16.12% ↘
314,315,Berlin Friedrichshain-Kreuzberg,0,1881,921,-2.07% ↘
319,320,Wiesbaden,0,1908,712,-25.37% ↘
321,322,Bielefeld,0,1944,821,-15.53% ↘
327,328,Berlin Lichtenberg,0,1989,1045,5.08% ↗
336,337,Duisburg,0,2125,975,-8.24% ↘
338,339,Berlin Tempelhof-Schöneberg,0,2144,1155,7.74% ↗
345,346,Berlin Treptow-Köpenick,0,2255,1235,9.53% ↗
349,350,Cottbus,0,2338,1106,-5.39% ↘
350,351,Berlin Marzahn-Hellersdorf,0,2339,1372,17.32% ↗
352,353,Berlin Neukölln,0,2342,1253,7.00% ↗
354,355,Wuppertal,0,2360,1002,-15.08% ↘
362,363,Berlin Mitte,0,2495,1229,-1.48% ↘
370,371,Berlin Pankow,0,2723,1449,6.43% ↗
372,373,Magdeburg,0,2868,1552,8.23% ↗
378,379,Dortmund,0,3042,1393,-8.42% ↘
379,380,Bremen,0,3085,1727,11.96% ↗
380,381,Halle,0,3138,1399,-10.83% ↘
382,383,Essen,0,3187,1481,-7.06% ↘
383,384,Düsseldorf,0,3220,1494,-7.20% ↘
390,391,Erfurt,0,3567,1806,1.26% ↗
391,392,Nürnberg,0,3695,1664,-9.93% ↘
393,394,Chemnitz,0,3906,1492,-23.60% ↘
