,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Weiden i.d.OPf.,6,10,2,-60.00% ↘
1,2,Amberg,0,13,5,-23.08% ↘
2,3,Flensburg,0,17,8,-5.88% ↘
4,5,Schwabach,1,25,5,-60.00% ↘
7,8,Passau,0,29,9,-37.93% ↘
8,9,Bayreuth,0,31,17,9.68% ↗
10,11,Neustadt a.d.Weinstraße,0,32,13,-18.75% ↘
11,12,Wilhelmshaven,0,33,13,-21.21% ↘
15,16,Schwerin,0,38,10,-47.37% ↘
16,17,Zweibrücken,0,38,14,-26.32% ↘
22,23,Pirmasens,0,43,22,2.33% ↗
24,25,Ansbach,0,46,21,-8.70% ↘
25,26,Eisenach,0,46,15,-34.78% ↘
27,28,Neumünster,0,48,15,-37.50% ↘
28,29,Frankfurt (Oder),0,50,20,-20.00% ↘
29,30,Landau i.d.Pfalz,4,51,4,-84.31% ↘
33,34,Frankenthal,0,58,24,-17.24% ↘
34,35,Suhl,0,58,17,-41.38% ↘
35,36,Hof,0,60,15,-50.00% ↘
43,44,Bamberg,0,65,26,-20.00% ↘
47,48,Trier,0,69,35,1.45% ↗
48,49,Aschaffenburg,0,70,26,-25.71% ↘
49,50,Rosenheim,0,70,26,-25.71% ↘
50,51,Speyer,0,70,19,-45.71% ↘
54,55,Straubing,0,71,29,-18.31% ↘
56,57,Brandenburg a.d.Havel,0,72,45,25.00% ↗
57,58,Gera,0,72,21,-41.67% ↘
60,61,Baden-Baden,0,74,36,-2.70% ↘
67,68,Kaufbeuren,0,79,32,-18.99% ↘
73,74,Koblenz,0,83,25,-39.76% ↘
79,80,Dessau-Roßlau,0,86,31,-27.91% ↘
80,81,Heidelberg,0,86,30,-30.23% ↘
84,85,Weimar,0,89,34,-23.60% ↘
90,91,Erlangen,0,92,34,-26.09% ↘
99,100,Jena,0,97,36,-25.77% ↘
101,102,Münster,0,98,44,-10.20% ↘
105,106,Cottbus,0,100,38,-24.00% ↘
125,126,Delmenhorst,0,110,36,-34.55% ↘
128,129,Oldenburg,0,111,43,-22.52% ↘
135,136,Coburg,0,115,43,-25.22% ↘
138,139,Bremerhaven,0,119,48,-19.33% ↘
140,141,Landshut,0,124,39,-37.10% ↘
147,148,Kempten,0,129,59,-8.53% ↘
158,159,Regensburg,0,137,34,-50.36% ↘
162,163,Emden,0,139,53,-23.74% ↘
165,166,Bottrop,0,140,57,-18.57% ↘
167,168,Salzgitter,0,141,58,-17.73% ↘
173,174,Wolfsburg,0,145,56,-22.76% ↘
175,176,Würzburg,0,147,46,-37.41% ↘
176,177,Rostock,0,148,47,-36.49% ↘
177,178,Schweinfurt,0,148,42,-43.24% ↘
183,184,Memmingen,0,152,62,-18.42% ↘
191,192,Kaiserslautern,0,160,59,-26.25% ↘
194,195,Lübeck,0,161,63,-21.74% ↘
204,205,Potsdam,0,167,59,-29.34% ↘
206,207,Darmstadt,0,169,69,-18.34% ↘
218,219,Osnabrück,0,179,59,-34.08% ↘
219,220,Freiburg i.Breisgau,0,180,76,-15.56% ↘
220,221,Worms,0,180,90,0.00% →
221,222,Herne,0,182,83,-8.79% ↘
222,223,Berlin Treptow-Köpenick,0,184,78,-15.22% ↘
223,224,Berlin Steglitz-Zehlendorf,0,184,79,-14.13% ↘
226,227,Magdeburg,0,187,71,-24.06% ↘
239,240,Erfurt,0,196,74,-24.49% ↘
240,241,Braunschweig,0,201,69,-31.34% ↘
241,242,Kiel,0,201,75,-25.37% ↘
249,250,Oberhausen,0,210,72,-31.43% ↘
252,253,Ingolstadt,0,211,86,-18.48% ↘
257,258,Berlin Friedrichshain-Kreuzberg,0,214,82,-23.36% ↘
258,259,Remscheid,0,215,84,-21.86% ↘
260,261,Fürth,0,217,69,-36.41% ↘
262,263,Halle,0,220,81,-26.36% ↘
263,264,Mülheim a.d.Ruhr,0,223,93,-16.59% ↘
270,271,Solingen,0,226,89,-21.24% ↘
279,280,Offenbach,0,236,111,-5.93% ↘
284,285,Ulm,0,245,104,-15.10% ↘
285,286,Berlin Reinickendorf,0,246,79,-35.77% ↘
286,287,Berlin Spandau,0,248,107,-13.71% ↘
290,291,Berlin Charlottenburg-Wilmersdorf,0,258,94,-27.13% ↘
302,303,Berlin Pankow,0,270,92,-31.85% ↘
303,304,Hamm,0,272,80,-41.18% ↘
310,311,Pforzheim,0,283,104,-26.50% ↘
311,312,Berlin Lichtenberg,0,286,96,-32.87% ↘
