,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,30,0,0,0.00% →
1,2,Frankfurt (Oder),0,15,12,60.00% ↗
5,6,Weiden i.d.OPf.,0,26,15,15.38% ↗
9,10,Suhl,0,32,8,-50.00% ↘
10,11,Dessau-Roßlau,0,34,20,17.65% ↗
11,12,Emden,1,38,13,-31.58% ↘
13,14,Zweibrücken,0,42,13,-38.10% ↘
17,18,Coburg,0,45,17,-24.44% ↘
18,19,Schwerin,0,45,20,-11.11% ↘
28,29,Pirmasens,0,55,11,-60.00% ↘
33,34,Flensburg,0,58,36,24.14% ↗
44,45,Bayreuth,0,69,47,36.23% ↗
45,46,Hof,0,69,27,-21.74% ↘
51,52,Ansbach,0,73,43,17.81% ↗
58,59,Schwabach,0,78,46,17.95% ↗
59,60,Amberg,0,79,33,-16.46% ↘
60,61,Weimar,0,79,35,-11.39% ↘
68,69,Straubing,0,86,33,-23.26% ↘
73,74,Trier,0,88,39,-11.36% ↘
76,77,Koblenz,0,89,35,-21.35% ↘
79,80,Passau,0,90,46,2.22% ↗
82,83,Delmenhorst,0,91,43,-5.49% ↘
84,85,Baden-Baden,0,93,40,-13.98% ↘
87,88,Memmingen,0,94,32,-31.91% ↘
89,90,Kaufbeuren,0,96,51,6.25% ↗
98,99,Remscheid,0,103,38,-26.21% ↘
102,103,Rostock,0,105,39,-25.71% ↘
105,106,Bamberg,0,108,36,-33.33% ↘
106,107,Frankenthal,0,109,50,-8.26% ↘
107,108,Gera,0,114,57,0.00% →
108,109,Kempten,0,114,52,-8.77% ↘
111,112,Wilhelmshaven,0,117,36,-38.46% ↘
113,114,Brandenburg a.d.Havel,0,118,48,-18.64% ↘
114,115,Neumünster,0,118,56,-5.08% ↘
118,119,Jena,0,125,61,-2.40% ↘
122,123,Chemnitz,0,130,48,-26.15% ↘
123,124,Landau i.d.Pfalz,0,130,49,-24.62% ↘
126,127,Magdeburg,0,131,56,-14.50% ↘
129,130,Speyer,0,132,52,-21.21% ↘
133,134,Lübeck,0,136,52,-23.53% ↘
136,137,Schweinfurt,0,138,73,5.80% ↗
150,151,Bottrop,0,153,63,-17.65% ↘
158,159,Landshut,0,162,78,-3.70% ↘
163,164,Kaiserslautern,0,165,87,5.45% ↗
166,167,Wolfsburg,0,168,69,-17.86% ↘
168,169,Solingen,0,170,75,-11.76% ↘
170,171,Erlangen,0,172,78,-9.30% ↘
183,184,Cottbus,0,181,72,-20.44% ↘
184,185,Aschaffenburg,0,183,73,-20.22% ↘
186,187,Neustadt a.d.Weinstraße,0,184,75,-18.48% ↘
193,194,Osnabrück,0,191,69,-27.75% ↘
197,198,Heidelberg,0,198,69,-30.30% ↘
203,204,Rosenheim,0,204,87,-14.71% ↘
206,207,Potsdam,0,207,118,14.01% ↗
208,209,Worms,0,210,96,-8.57% ↘
225,226,Ulm,0,221,99,-10.41% ↘
232,233,Oldenburg,0,233,114,-2.15% ↘
237,238,Würzburg,0,235,120,2.13% ↗
238,239,Herne,0,236,75,-36.44% ↘
242,243,Halle,0,239,110,-7.95% ↘
254,255,Braunschweig,0,256,96,-25.00% ↘
255,256,Fürth,0,258,123,-4.65% ↘
264,265,Erfurt,0,266,130,-2.26% ↘
266,267,Berlin Marzahn-Hellersdorf,0,268,143,6.72% ↗
268,269,Krefeld,0,270,105,-22.22% ↘
269,270,Kiel,0,271,123,-9.23% ↘
271,272,Salzgitter,0,272,96,-29.41% ↘
272,273,Mülheim a.d.Ruhr,0,272,135,-0.74% ↘
287,288,Berlin Treptow-Köpenick,0,300,117,-22.00% ↘
288,289,Darmstadt,0,303,134,-11.55% ↘
289,290,Ingolstadt,0,307,107,-30.29% ↘
290,291,Berlin Steglitz-Zehlendorf,0,307,132,-14.01% ↘
293,294,Mainz,0,313,141,-9.90% ↘
302,303,Berlin Lichtenberg,0,331,152,-8.16% ↘
303,304,Hamm,0,332,144,-13.25% ↘
304,305,Heilbronn,0,332,129,-22.29% ↘
307,308,Regensburg,0,338,149,-11.83% ↘
311,312,Kassel,0,361,124,-31.30% ↘
316,317,Münster,0,365,176,-3.56% ↘
320,321,Oberhausen,0,373,176,-5.63% ↘
335,336,Leverkusen,0,419,173,-17.42% ↘
337,338,Freiburg i.Breisgau,0,425,212,-0.24% ↘
338,339,Mönchengladbach,0,425,193,-9.18% ↘
340,341,Berlin Charlottenburg-Wilmersdorf,0,426,190,-10.80% ↘
341,342,Ludwigshafen,0,434,164,-24.42% ↘
342,343,Pforzheim,0,434,282,29.95% ↗
