,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Weiden i.d.OPf.,2,2,1,0.00% →
3,4,Bayreuth,2,2,1,0.00% →
4,5,Pirmasens,1,2,1,0.00% →
8,9,Brandenburg a.d.Havel,4,3,1,-33.33% ↘
11,12,Neustadt a.d.Weinstraße,2,3,1,-33.33% ↘
12,13,Schwerin,1,3,2,33.33% ↗
14,15,Straubing,8,4,0,-100.00% ↘
19,20,Landau i.d.Pfalz,2,5,2,-20.00% ↘
25,26,Wilhelmshaven,4,6,1,-66.67% ↘
27,28,Flensburg,1,6,1,-66.67% ↘
29,30,Neumünster,0,6,4,33.33% ↗
32,33,Dessau-Roßlau,7,7,0,-100.00% ↘
35,36,Suhl,2,8,3,-25.00% ↘
42,43,Schwabach,7,9,0,-100.00% ↘
43,44,Wolfsburg,5,9,1,-77.78% ↘
44,45,Frankfurt (Oder),3,9,2,-55.56% ↘
45,46,Weimar,2,9,2,-55.56% ↘
55,56,Emden,0,11,5,-9.09% ↘
58,59,Rostock,2,12,3,-50.00% ↘
69,70,Passau,0,13,7,7.69% ↗
78,79,Baden-Baden,1,15,9,20.00% ↗
80,81,Coburg,0,15,4,-46.67% ↘
81,82,Amberg,0,15,3,-60.00% ↘
83,84,Jena,1,16,6,-25.00% ↘
90,91,Potsdam,0,17,4,-52.94% ↘
91,92,Aschaffenburg,2,18,13,44.44% ↗
92,93,Kempten,2,18,7,-22.22% ↘
94,95,Magdeburg,0,18,8,-11.11% ↘
105,106,Hof,6,21,5,-52.38% ↘
107,108,Kaufbeuren,1,21,8,-23.81% ↘
110,111,Bremerhaven,0,21,5,-52.38% ↘
111,112,Salzgitter,2,22,3,-72.73% ↘
112,113,Eisenach,2,22,13,18.18% ↗
114,115,Osnabrück,2,22,11,0.00% →
118,119,Speyer,0,22,6,-45.45% ↘
120,121,Trier,1,23,7,-39.13% ↘
122,123,Braunschweig,0,23,12,4.35% ↗
123,124,Gera,0,23,9,-21.74% ↘
126,127,Frankenthal,0,23,9,-21.74% ↘
132,133,Cottbus,1,25,13,4.00% ↗
133,134,Rosenheim,1,25,5,-60.00% ↘
137,138,Memmingen,2,26,6,-53.85% ↘
139,140,Koblenz,1,26,8,-38.46% ↘
142,143,Worms,0,26,13,0.00% →
145,146,Oldenburg,1,27,10,-25.93% ↘
151,152,Ansbach,1,28,8,-42.86% ↘
