,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Suhl,0,172,85,-1.16% ↘
1,2,Zweibrücken,0,190,109,14.74% ↗
3,4,Pirmasens,0,198,103,4.04% ↗
6,7,Coburg,0,262,169,29.01% ↗
7,8,Neustadt a.d.Weinstraße,0,278,137,-1.44% ↘
9,10,Ansbach,0,315,225,42.86% ↗
12,13,Amberg,0,325,179,10.15% ↗
18,19,Hof,0,359,228,27.02% ↗
19,20,Schwabach,0,362,232,28.18% ↗
21,22,Emden,0,369,177,-4.07% ↘
22,23,Gera,0,373,171,-8.31% ↘
23,24,Weimar,0,387,183,-5.43% ↘
27,28,Straubing,0,401,259,29.18% ↗
30,31,Weiden i.d.OPf.,0,413,253,22.52% ↗
31,32,Landau i.d.Pfalz,0,419,220,5.01% ↗
33,34,Kaufbeuren,0,431,253,17.40% ↗
34,35,Memmingen,0,447,256,14.54% ↗
35,36,Wilhelmshaven,0,459,204,-11.11% ↘
37,38,Dessau-Roßlau,0,474,250,5.49% ↗
41,42,Frankenthal,0,506,303,19.76% ↗
42,43,Frankfurt (Oder),0,513,300,16.96% ↗
49,50,Passau,0,548,315,14.96% ↗
51,52,Bamberg,0,553,338,22.24% ↗
64,65,Brandenburg a.d.Havel,0,636,338,6.29% ↗
66,67,Speyer,0,647,388,19.94% ↗
72,73,Kempten,0,670,400,19.40% ↗
73,74,Aschaffenburg,0,676,422,24.85% ↗
77,78,Landshut,0,687,440,28.09% ↗
81,82,Jena,0,723,368,1.80% ↗
84,85,Baden-Baden,0,740,489,32.16% ↗
87,88,Schweinfurt,0,749,482,28.70% ↗
94,95,Bayreuth,0,780,468,20.00% ↗
104,105,Rosenheim,0,830,511,23.13% ↗
106,107,Worms,0,834,439,5.28% ↗
109,110,Schwerin,0,847,459,8.38% ↗
124,125,Chemnitz,0,918,453,-1.31% ↘
133,134,Neumünster,0,974,530,8.83% ↗
143,144,Cottbus,0,1024,511,-0.20% ↘
152,153,Trier,0,1078,641,18.92% ↗
166,167,Erfurt,0,1187,570,-3.96% ↘
170,171,Erlangen,0,1198,746,24.54% ↗
171,172,Wolfsburg,0,1200,640,6.67% ↗
173,174,Salzgitter,0,1218,732,20.20% ↗
175,176,Pforzheim,0,1222,742,21.44% ↗
181,182,Berlin Marzahn-Hellersdorf,0,1252,320,-48.88% ↘
186,187,Koblenz,0,1272,789,24.06% ↗
189,190,Fürth,0,1285,869,35.25% ↗
190,191,Bottrop,0,1287,786,22.14% ↗
199,200,Heilbronn,0,1360,801,17.79% ↗
200,201,Remscheid,0,1361,857,25.94% ↗
210,211,Flensburg,0,1441,740,2.71% ↗
211,212,Kaiserslautern,0,1459,736,0.89% ↗
215,216,Ulm,0,1496,909,21.52% ↗
217,218,Heidelberg,0,1520,707,-6.97% ↘
226,227,Osnabrück,0,1602,991,23.72% ↗
237,238,Ludwigshafen,0,1707,1024,19.98% ↗
238,239,Magdeburg,0,1723,967,12.25% ↗
239,240,Halle,0,1724,941,9.16% ↗
244,245,Delmenhorst,0,1774,1027,15.78% ↗
245,246,Offenbach,0,1777,948,6.70% ↗
250,251,Würzburg,0,1806,1066,18.05% ↗
252,253,Regensburg,0,1835,1066,16.19% ↗
254,255,Hagen,0,1848,1207,30.63% ↗
255,256,Hamm,0,1868,1143,22.38% ↗
258,259,Herne,0,1938,1250,29.00% ↗
262,263,Bremerhaven,0,2002,1087,8.59% ↗
263,264,Rostock,0,2003,1078,7.64% ↗
268,269,Oldenburg,0,2044,1181,15.56% ↗
271,272,Ingolstadt,0,2098,1375,31.08% ↗
273,274,Kassel,0,2129,1290,21.18% ↗
280,281,Braunschweig,0,2226,1318,18.42% ↗
288,289,Darmstadt,0,2333,1398,19.85% ↗
