,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
3,4,Suhl,0,13,6,-7.69% ↘
8,9,Frankfurt (Oder),1,17,3,-64.71% ↘
12,13,Weimar,0,19,15,57.89% ↗
13,14,Eisenach,2,20,7,-30.00% ↘
15,16,Pirmasens,0,20,7,-30.00% ↘
19,20,Dessau-Roßlau,0,23,13,13.04% ↗
25,26,Brandenburg a.d.Havel,0,26,17,30.77% ↗
26,27,Coburg,0,26,11,-15.38% ↘
38,39,Jena,0,32,19,18.75% ↗
41,42,Zweibrücken,0,33,12,-27.27% ↘
43,44,Hof,0,35,24,37.14% ↗
49,50,Ansbach,0,39,23,17.95% ↗
52,53,Schwabach,0,40,30,50.00% ↗
61,62,Emden,0,44,31,40.91% ↗
69,70,Bayreuth,0,47,32,36.17% ↗
70,71,Wilhelmshaven,0,48,24,0.00% →
71,72,Gera,1,50,18,-28.00% ↘
73,74,Kaufbeuren,0,50,31,24.00% ↗
74,75,Straubing,0,50,30,20.00% ↗
76,77,Landau i.d.Pfalz,0,51,39,52.94% ↗
89,90,Amberg,0,61,30,-1.64% ↘
90,91,Passau,0,61,46,50.82% ↗
95,96,Weiden i.d.OPf.,0,65,23,-29.23% ↘
101,102,Frankenthal,0,68,35,2.94% ↗
104,105,Speyer,0,71,25,-29.58% ↘
108,109,Erlangen,0,74,36,-2.70% ↘
110,111,Kempten,0,76,49,28.95% ↗
111,112,Neustadt a.d.Weinstraße,0,76,53,39.47% ↗
113,114,Magdeburg,0,78,47,20.51% ↗
115,116,Aschaffenburg,0,79,45,13.92% ↗
116,117,Bamberg,0,80,45,12.50% ↗
117,118,Landshut,0,80,52,30.00% ↗
118,119,Schwerin,0,80,32,-20.00% ↘
132,133,Memmingen,0,90,66,46.67% ↗
139,140,Baden-Baden,0,94,59,25.53% ↗
142,143,Cottbus,0,95,40,-15.79% ↘
143,144,Erfurt,0,95,60,26.32% ↗
151,152,Chemnitz,0,100,67,34.00% ↗
154,155,Kaiserslautern,0,101,51,0.99% ↗
157,158,Delmenhorst,0,104,74,42.31% ↗
159,160,Schweinfurt,0,106,72,35.85% ↗
167,168,Halle,0,111,44,-20.72% ↘
173,174,Potsdam,0,120,58,-3.33% ↘
185,186,Trier,0,127,81,27.56% ↗
199,200,Salzgitter,0,145,99,36.55% ↗
207,208,Fürth,0,148,100,35.14% ↗
210,211,Heidelberg,0,150,92,22.67% ↗
211,212,Ulm,0,150,88,17.33% ↗
213,214,Neumünster,0,151,90,19.21% ↗
215,216,Worms,0,153,79,3.27% ↗
220,221,Flensburg,0,156,53,-32.05% ↘
223,224,Würzburg,0,159,105,32.08% ↗
236,237,Bremerhaven,0,172,97,12.79% ↗
248,249,Oldenburg,0,182,95,4.40% ↗
250,251,Wolfsburg,0,191,115,20.42% ↗
258,259,Pforzheim,0,199,103,3.52% ↗
259,260,Ingolstadt,0,203,124,22.17% ↗
263,264,Rosenheim,0,210,128,21.90% ↗
264,265,Darmstadt,0,212,134,26.42% ↗
266,267,Berlin Treptow-Köpenick,0,217,120,10.60% ↗
276,277,Osnabrück,0,226,129,14.16% ↗
279,280,Leipzig,0,228,109,-4.39% ↘
284,285,Lübeck,0,231,135,16.88% ↗
285,286,Braunschweig,0,233,128,9.87% ↗
288,289,Heilbronn,0,237,163,37.55% ↗
289,290,Regensburg,0,239,145,21.34% ↗
292,293,Freiburg i.Breisgau,0,246,157,27.64% ↗
294,295,Koblenz,0,248,161,29.84% ↗
297,298,Bottrop,0,255,179,40.39% ↗
