,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
0,1,Eisenach,28,0,0,0.00% →
1,2,Frankfurt (Oder),0,10,7,40.00% ↗
3,4,Weiden i.d.OPf.,0,24,9,-25.00% ↘
5,6,Suhl,0,30,12,-20.00% ↘
10,11,Dessau-Roßlau,0,35,22,25.71% ↗
13,14,Schwerin,0,43,21,-2.33% ↘
16,17,Coburg,0,46,25,8.70% ↗
20,21,Zweibrücken,0,49,14,-42.86% ↘
23,24,Emden,0,54,18,-33.33% ↘
28,29,Flensburg,0,59,24,-18.64% ↘
30,31,Bayreuth,0,60,43,43.33% ↗
35,36,Pirmasens,0,63,24,-23.81% ↘
44,45,Ansbach,0,70,38,8.57% ↗
49,50,Weimar,0,75,35,-6.67% ↘
64,65,Schwabach,0,87,51,17.24% ↗
66,67,Amberg,0,88,43,-2.27% ↘
75,76,Passau,0,94,50,6.38% ↗
76,77,Straubing,0,94,42,-10.64% ↘
81,82,Trier,0,97,46,-5.15% ↘
83,84,Kaufbeuren,0,98,47,-4.08% ↘
85,86,Hof,0,101,32,-36.63% ↘
89,90,Memmingen,0,104,50,-3.85% ↘
92,93,Gera,0,106,52,-1.89% ↘
93,94,Frankenthal,0,106,47,-11.32% ↘
94,95,Baden-Baden,0,107,45,-15.89% ↘
97,98,Jena,0,110,55,0.00% →
102,103,Koblenz,0,115,38,-33.91% ↘
107,108,Remscheid,0,119,35,-41.18% ↘
108,109,Bamberg,0,120,56,-6.67% ↘
112,113,Delmenhorst,0,122,40,-34.43% ↘
113,114,Kempten,0,122,56,-8.20% ↘
120,121,Rostock,0,128,49,-23.44% ↘
121,122,Wilhelmshaven,0,128,44,-31.25% ↘
126,127,Neumünster,0,136,72,5.88% ↗
127,128,Brandenburg a.d.Havel,0,138,59,-14.49% ↘
129,130,Schweinfurt,0,140,74,5.71% ↗
131,132,Magdeburg,0,142,65,-8.45% ↘
135,136,Speyer,0,145,66,-8.97% ↘
136,137,Landau i.d.Pfalz,0,146,54,-26.03% ↘
138,139,Chemnitz,0,149,59,-20.81% ↘
146,147,Bottrop,0,156,62,-20.51% ↘
149,150,Landshut,0,158,86,8.86% ↗
152,153,Kaiserslautern,0,162,72,-11.11% ↘
154,155,Lübeck,0,163,86,5.52% ↗
174,175,Cottbus,0,181,83,-8.29% ↘
179,180,Aschaffenburg,0,187,92,-1.60% ↘
184,185,Erlangen,0,193,91,-5.70% ↘
194,195,Solingen,0,201,75,-25.37% ↘
198,199,Potsdam,0,205,118,15.12% ↗
201,202,Wolfsburg,0,206,101,-1.94% ↘
204,205,Neustadt a.d.Weinstraße,0,212,85,-19.81% ↘
206,207,Heidelberg,0,214,91,-14.95% ↘
211,212,Halle,0,222,112,0.90% ↗
219,220,Ulm,0,232,99,-14.66% ↘
221,222,Osnabrück,0,233,112,-3.86% ↘
222,223,Worms,0,234,127,8.55% ↗
