,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
1,2,Emden,0,156,72,-7.69% ↘
2,3,Wilhelmshaven,0,203,100,-1.48% ↘
4,5,Flensburg,0,237,116,-2.11% ↘
5,6,Zweibrücken,0,237,120,1.27% ↗
6,7,Neumünster,0,250,141,12.80% ↗
8,9,Weiden i.d.OPf.,0,266,116,-12.78% ↘
15,16,Pirmasens,0,311,155,-0.32% ↘
18,19,Hof,0,338,169,0.00% →
19,20,Schwabach,0,343,164,-4.37% ↘
21,22,Coburg,0,352,192,9.09% ↗
22,23,Delmenhorst,0,355,170,-4.23% ↘
30,31,Landau i.d.Pfalz,0,385,162,-15.84% ↘
32,33,Passau,0,409,188,-8.07% ↘
34,35,Straubing,0,423,177,-16.31% ↘
35,36,Ansbach,0,424,205,-3.30% ↘
41,42,Baden-Baden,0,449,196,-12.69% ↘
42,43,Amberg,0,453,212,-6.40% ↘
43,44,Trier,0,462,183,-20.78% ↘
46,47,Schwerin,0,486,216,-11.11% ↘
50,51,Frankenthal,0,505,213,-15.64% ↘
51,52,Bayreuth,0,509,263,3.34% ↗
55,56,Oldenburg,0,538,203,-24.54% ↘
58,59,Bremerhaven,0,549,280,2.00% ↗
62,63,Koblenz,0,567,287,1.23% ↗
63,64,Aschaffenburg,0,570,250,-12.28% ↘
65,66,Bottrop,0,577,264,-8.49% ↘
66,67,Memmingen,0,578,268,-7.27% ↘
69,70,Kaufbeuren,0,595,241,-18.99% ↘
72,73,Schweinfurt,0,611,296,-3.11% ↘
76,77,Wolfsburg,0,641,304,-5.15% ↘
77,78,Speyer,0,643,269,-16.33% ↘
78,79,Osnabrück,0,645,298,-7.60% ↘
79,80,Neustadt a.d.Weinstraße,0,663,319,-3.77% ↘
83,84,Bamberg,0,696,368,5.75% ↗
85,86,Remscheid,0,704,387,9.94% ↗
92,93,Landshut,0,747,322,-13.79% ↘
95,96,Suhl,0,759,364,-4.08% ↘
