,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Weimar,15,0,0,0.00% →
3,4,Eisenach,15,0,0,0.00% →
8,9,Coburg,6,1,1,100.00% ↗
25,26,Straubing,5,3,1,-33.33% ↘
28,29,Neustadt a.d.Weinstraße,4,3,1,-33.33% ↘
31,32,Brandenburg a.d.Havel,1,3,1,-33.33% ↘
37,38,Weiden i.d.OPf.,0,4,3,50.00% ↗
38,39,Hof,11,5,0,-100.00% ↘
39,40,Jena,7,5,0,-100.00% ↘
42,43,Schwabach,4,5,3,20.00% ↗
53,54,Ansbach,0,5,4,60.00% ↗
54,55,Dessau-Roßlau,0,5,3,20.00% ↗
58,59,Suhl,1,6,6,100.00% ↗
63,64,Frankenthal,0,6,4,33.33% ↗
66,67,Emden,2,7,6,71.43% ↗
67,68,Kempten,1,7,5,42.86% ↗
68,69,Chemnitz,1,7,2,-42.86% ↘
72,73,Kaufbeuren,0,7,4,14.29% ↗
76,77,Passau,0,7,5,42.86% ↗
77,78,Pirmasens,0,7,5,42.86% ↗
80,81,Gera,0,8,6,50.00% ↗
88,89,Rosenheim,0,8,5,25.00% ↗
91,92,Bayreuth,1,9,2,-55.56% ↘
93,94,Memmingen,0,9,7,55.56% ↗
97,98,Flensburg,0,10,5,0.00% →
98,99,Zweibrücken,0,10,7,40.00% ↗
99,100,Pforzheim,0,10,5,0.00% →
108,109,Erfurt,1,12,8,33.33% ↗
123,124,Frankfurt (Oder),0,15,4,-46.67% ↘
126,127,Remscheid,0,15,6,-20.00% ↘
127,128,Bremerhaven,0,15,13,73.33% ↗
136,137,Aschaffenburg,0,16,9,12.50% ↗
138,139,Schweinfurt,0,16,9,12.50% ↗
139,140,Bottrop,0,16,10,25.00% ↗
140,141,Landshut,0,16,7,-12.50% ↘
142,143,Baden-Baden,1,17,10,17.65% ↗
145,146,Landau i.d.Pfalz,0,17,11,29.41% ↗
157,158,Worms,0,19,11,15.79% ↗
161,162,Herne,0,20,12,20.00% ↗
164,165,Schwerin,0,20,11,10.00% ↗
166,167,Mülheim a.d.Ruhr,0,20,10,0.00% →
170,171,Fürth,0,21,11,4.76% ↗
171,172,Halle,0,21,12,14.29% ↗
172,173,Heilbronn,0,21,12,14.29% ↗
177,178,Amberg,0,21,14,33.33% ↗
178,179,Rostock,0,21,11,4.76% ↗
179,180,Magdeburg,0,21,8,-23.81% ↘
184,185,Wilhelmshaven,0,22,16,45.45% ↗
185,186,Koblenz,0,22,11,0.00% →
201,202,Erlangen,0,24,18,50.00% ↗
204,205,Speyer,0,24,13,8.33% ↗
205,206,Cottbus,0,24,15,25.00% ↗
208,209,Potsdam,0,25,15,20.00% ↗
209,210,Kassel,0,26,14,7.69% ↗
218,219,Neumünster,0,27,13,-3.70% ↘
224,225,Delmenhorst,0,28,19,35.71% ↗
249,250,Berlin Marzahn-Hellersdorf,0,33,25,51.52% ↗
262,263,Ludwigshafen,0,35,17,-2.86% ↘
263,264,Osnabrück,0,35,17,-2.86% ↘
270,271,Heidelberg,0,38,16,-15.79% ↘
275,276,Oldenburg,0,39,30,53.85% ↗
280,281,Gelsenkirchen,0,41,20,-2.44% ↘
283,284,Hagen,0,42,21,0.00% →
285,286,Mönchengladbach,0,42,23,9.52% ↗
292,293,Salzgitter,0,45,25,11.11% ↗
294,295,Bamberg,0,47,27,14.89% ↗
295,296,Kiel,0,47,30,27.66% ↗
298,299,Ingolstadt,0,48,19,-20.83% ↘
300,301,Würzburg,0,49,26,6.12% ↗
302,303,Leverkusen,0,49,28,14.29% ↗
304,305,Berlin Treptow-Köpenick,0,50,34,36.00% ↗
307,308,Regensburg,0,52,35,34.62% ↗
308,309,Braunschweig,0,53,34,28.30% ↗
309,310,Wolfsburg,0,53,26,-1.89% ↘
312,313,Offenbach,0,54,40,48.15% ↗
321,322,Hamm,0,58,36,24.14% ↗
324,325,Bielefeld,0,58,37,27.59% ↗
325,326,Lübeck,0,58,38,31.03% ↗
326,327,Oberhausen,0,58,31,6.90% ↗
332,333,Mannheim,0,61,31,1.64% ↗
334,335,Ulm,0,65,31,-4.62% ↘
337,338,Kaiserslautern,0,67,59,76.12% ↗
339,340,Berlin Reinickendorf,0,68,46,35.29% ↗
340,341,Leipzig,0,68,33,-2.94% ↘
343,344,Krefeld,0,69,40,15.94% ↗
344,345,Berlin Spandau,0,69,40,15.94% ↗
346,347,Berlin Steglitz-Zehlendorf,0,71,45,26.76% ↗
348,349,Trier,0,73,27,-26.03% ↘
349,350,Berlin Lichtenberg,0,74,40,8.11% ↗
