,Rank,District/County Town,COVID-Free Days,New Cases in Last 14 Days,Last 7 Days,Percent Change
2,3,Zweibrücken,0,70,34,-2.86% ↘
3,4,Emden,0,86,48,11.63% ↗
7,8,Pirmasens,0,109,51,-6.42% ↘
8,9,Wilhelmshaven,0,123,55,-10.57% ↘
13,14,Neumünster,0,142,99,39.44% ↗
16,17,Amberg,0,158,83,5.06% ↗
19,20,Flensburg,0,174,82,-5.75% ↘
21,22,Schwerin,0,186,115,23.66% ↗
23,24,Speyer,0,192,108,12.50% ↗
24,25,Trier,0,192,94,-2.08% ↘
25,26,Hof,0,193,128,32.64% ↗
26,27,Kaiserslautern,0,193,113,17.10% ↗
30,31,Koblenz,0,198,99,0.00% →
31,32,Frankenthal,0,208,112,7.69% ↗
33,34,Coburg,0,209,140,33.97% ↗
35,36,Neustadt a.d.Weinstraße,0,210,123,17.14% ↗
36,37,Brandenburg a.d.Havel,0,221,147,33.03% ↗
41,42,Ansbach,0,226,136,20.35% ↗
42,43,Weiden i.d.OPf.,0,228,151,32.46% ↗
45,46,Landau i.d.Pfalz,0,236,149,26.27% ↗
49,50,Delmenhorst,0,251,160,27.49% ↗
53,54,Bremerhaven,0,273,147,7.69% ↗
55,56,Baden-Baden,0,275,161,17.09% ↗
58,59,Suhl,0,285,160,12.28% ↗
59,60,Bottrop,0,290,174,20.00% ↗
60,61,Remscheid,0,291,192,31.96% ↗
61,62,Bayreuth,0,295,202,36.95% ↗
62,63,Schwabach,0,301,196,30.23% ↗
64,65,Osnabrück,0,306,153,0.00% →
73,74,Frankfurt (Oder),0,326,176,7.98% ↗
77,78,Kaufbeuren,0,338,198,17.16% ↗
78,79,Oldenburg,0,339,171,0.88% ↗
79,80,Salzgitter,0,343,225,31.20% ↗
83,84,Worms,0,347,246,41.79% ↗
89,90,Bamberg,0,366,232,26.78% ↗
90,91,Mülheim a.d.Ruhr,0,367,209,13.90% ↗
96,97,Aschaffenburg,0,386,251,30.05% ↗
101,102,Oberhausen,0,399,246,23.31% ↗
103,104,Wolfsburg,0,408,226,10.78% ↗
104,105,Hamm,0,409,237,15.89% ↗
105,106,Herne,0,409,242,18.34% ↗
109,110,Schweinfurt,0,418,243,16.27% ↗
110,111,Lübeck,0,421,251,19.24% ↗
114,115,Memmingen,0,438,283,29.22% ↗
116,117,Darmstadt,0,439,249,13.44% ↗
123,124,Landshut,0,454,281,23.79% ↗
124,125,Erlangen,0,455,288,26.59% ↗
127,128,Straubing,0,468,275,17.52% ↗
128,129,Heidelberg,0,472,293,24.15% ↗
129,130,Passau,0,472,290,22.88% ↗
133,134,Solingen,0,483,311,28.78% ↗
134,135,Kassel,0,497,247,-0.60% ↘
137,138,Dessau-Roßlau,0,506,321,26.88% ↗
140,141,Braunschweig,0,508,247,-2.76% ↘
141,142,Kiel,0,510,297,16.47% ↗
142,143,Cottbus,0,512,282,10.16% ↗
152,153,Hagen,0,535,316,18.13% ↗
153,154,Weimar,0,540,265,-1.85% ↘
155,156,Mainz,0,558,292,4.66% ↗
160,161,Würzburg,0,579,349,20.55% ↗
161,162,Rosenheim,0,590,353,19.66% ↗
170,171,Krefeld,0,649,397,22.34% ↗
177,178,Münster,0,684,401,17.25% ↗
183,184,Leverkusen,0,703,414,17.78% ↗
189,190,Offenbach,0,710,385,8.45% ↗
191,192,Wiesbaden,0,712,429,20.51% ↗
194,195,Jena,0,714,413,15.69% ↗
195,196,Ludwigshafen,0,720,398,10.56% ↗
197,198,Bonn,0,728,402,10.44% ↗
198,199,Mönchengladbach,0,728,479,31.59% ↗
208,209,Gera,0,755,393,4.11% ↗
209,210,Gelsenkirchen,0,759,382,0.66% ↗
218,219,Ulm,0,792,467,17.93% ↗
228,229,Rostock,0,814,455,11.79% ↗
232,233,Kempten,0,833,516,23.89% ↗
238,239,Magdeburg,0,851,561,31.84% ↗
243,244,Potsdam,0,877,564,28.62% ↗
256,257,Fürth,0,957,616,28.74% ↗
268,269,Bremen,0,1010,553,9.50% ↗
269,270,Pforzheim,0,1018,606,19.06% ↗
273,274,Halle,0,1021,667,30.66% ↗
277,278,Freiburg i.Breisgau,0,1044,652,24.90% ↗
278,279,Bochum,0,1051,632,20.27% ↗
281,282,Wuppertal,0,1068,609,14.04% ↗
285,286,Ingolstadt,0,1086,665,22.47% ↗
286,287,Berlin Marzahn-Hellersdorf,0,1094,610,11.52% ↗
289,290,Heilbronn,0,1103,690,25.11% ↗
303,304,Duisburg,0,1166,557,-4.46% ↘
305,306,Bielefeld,0,1176,711,20.92% ↗
306,307,Berlin Lichtenberg,0,1179,597,1.27% ↗
313,314,Berlin Steglitz-Zehlendorf,0,1240,706,13.87% ↗
316,317,Berlin Spandau,0,1255,719,14.58% ↗
318,319,Berlin Treptow-Köpenick,0,1270,808,27.24% ↗
325,326,Essen,0,1349,813,20.53% ↗
328,329,Regensburg,0,1382,811,17.37% ↗
340,341,Berlin Reinickendorf,0,1523,815,7.03% ↗
341,342,Berlin Charlottenburg-Wilmersdorf,0,1533,941,22.77% ↗
342,343,Karlsruhe,0,1540,1008,30.91% ↗
353,354,Berlin Friedrichshain-Kreuzberg,0,1699,1122,32.08% ↗
357,358,Dortmund,0,1721,994,15.51% ↗
360,361,Berlin Tempelhof-Schöneberg,0,1761,1103,25.27% ↗
362,363,Mannheim,0,1785,1163,30.31% ↗
367,368,Berlin Neukölln,0,1977,1178,19.17% ↗
369,370,Erfurt,0,2040,1082,6.08% ↗
371,372,Düsseldorf,0,2069,1248,20.64% ↗
373,374,Berlin Mitte,0,2081,1251,20.23% ↗
378,379,Chemnitz,0,2282,1330,16.56% ↗
379,380,Berlin Pankow,0,2284,1443,26.36% ↗
383,384,Augsburg,0,2353,1462,24.27% ↗
397,398,Nürnberg,0,3502,2231,27.41% ↗
398,399,Frankfurt am Main,0,3519,1933,9.86% ↗
401,402,Stuttgart,0,3770,2315,22.81% ↗
402,403,Leipzig,0,3788,2396,26.50% ↗
405,406,Köln,0,4214,2394,13.62% ↗
408,409,Hamburg,0,6051,3301,9.11% ↗
409,410,Dresden,0,6110,2812,-7.95% ↘
410,411,München,0,6359,3384,6.43% ↗
